file_id.x,article_id,sn,newspaper_name.x,year,month,day,page,edition.x,mod_id,newspaper_state,url_fixed,url2.x,date,file_id2.x,file_id.y,num_annotations,file_id2.y,newspaper_name.y,newspaper_city.y,state,url.y,lynching,attempted_y_n,lynching_state,lynching_city,similar_coverage_y_n,reviewed_by_te
17535,0,sn84024738,The daily dispatch (Richmond [Va.]),1858,1,23,seq-1,ed-1,1,Virginia,https://articleextractor.org/pages/17535/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17535/vi_manowar_ver01/sn84024738/1858/1/23/ed-1/seq-1/0?user_id=6,1858-01-23T00:00:00Z,17535_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17538,0,sn84024738,The daily dispatch (Richmond [Va.]),1858,2,1,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17538/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17538/vi_manowar_ver01/sn84024738/1858/2/1/ed-1/seq-2/0?user_id=6,1858-02-01T00:00:00Z,17538_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17539,0,sn83030313,The New York herald (New York [N.Y.]),1858,2,8,seq-3,ed-1,1,New York,https://articleextractor.org/pages/17539/dlc_kudzu_ver01/sn83030313,https://articleextractor.org/pages/17539/dlc_kudzu_ver01/sn83030313/1858/2/8/ed-1/seq-3/0?user_id=6,1858-02-08T00:00:00Z,17539_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17541,0,sn86058541,"Randolph County journal (Winchester, Ran...)",1858,2,25,seq-3,ed-1,1,Indiana,https://articleextractor.org/pages/17541/in_fairmount_ver02/sn86058541,https://articleextractor.org/pages/17541/in_fairmount_ver02/sn86058541/1858/2/25/ed-1/seq-3/0?user_id=6,1858-02-25T00:00:00Z,17541_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17542,0,sn85033711,"Nashville patriot (Nashville, Tenn...)",1858,3,11,seq-2,ed-1,1,Tennessee,https://articleextractor.org/pages/17542/tu_kitty_ver01/sn85033711,https://articleextractor.org/pages/17542/tu_kitty_ver01/sn85033711/1858/3/11/ed-1/seq-2/0?user_id=6,1858-03-11T00:00:00Z,17542_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17544,0,sn82015378,"The daily crescent ([New Orleans, L...)",1851,12,5,seq-2,ed-1,1,Louisiana,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378/1851/12/5/ed-1/seq-2/0?user_id=6,1851-12-05T00:00:00Z,17544_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17759,0,sn88077413,The daily press. (Cincinnati [Ohi...),1859,4,1,seq-4,ed-1,1,Ohio,https://articleextractor.org/pages/17759/ohi_guildenstern_ver01/sn88077413,https://articleextractor.org/pages/17759/ohi_guildenstern_ver01/sn88077413/1859/4/1/ed-1/seq-4/0?user_id=6,1859-04-01T00:00:00Z,17759_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17775,0,sn83016751,"The weekly pioneer and Democrat (Saint Paul, Min...)",1858,3,4,seq-7,ed-1,1,Minnesota,https://articleextractor.org/pages/17775/mnhi_foxtrot_ver01/sn83016751,https://articleextractor.org/pages/17775/mnhi_foxtrot_ver01/sn83016751/1858/3/4/ed-1/seq-7/0?user_id=6,1858-03-04T00:00:00Z,17775_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18184,0,sn84020750,The North-Carolinian (Fayetteville [N...),1850,8,3,seq-2,ed-1,2,North Carolina,https://articleextractor.org/pages/18184/ncu_jefferson_ver02/sn84020750,https://articleextractor.org/pages/18184/ncu_jefferson_ver02/sn84020750/1850/8/3/ed-1/seq-2/0?user_id=6,1850-08-03T00:00:00Z,18184_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18187,0,sn87065704,"The Yazoo Democrat. (Yazoo City, Mis...)",1852,1,28,seq-2,ed-1,2,Mississippi,https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704,https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704/1852/1/28/ed-1/seq-2/0?user_id=6,1852-01-28T00:00:00Z,18187_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18189,0,sn87065038,"The primitive Republican. (Columbus, Miss.)",1851,8,28,seq-2,ed-1,2,Mississippi,https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038,https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038/1851/8/28/ed-1/seq-2/0?user_id=6,1851-08-28T00:00:00Z,18189_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18190,0,sn82015753,"New Orleans daily crescent ([New Orleans, L...)",1854,8,19,seq-2,ed-1,1,Louisiana,https://articleextractor.org/pages/18190/lu_pearse_ver01/sn82015753,https://articleextractor.org/pages/18190/lu_pearse_ver01/sn82015753/1854/8/19/ed-1/seq-2/0?user_id=6,1854-08-19T00:00:00Z,18190_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18191,0,sn84035804,"The daily Minnesota pioneer (St. Paul, Minn.)",1854,10,26,seq-3,ed-1,2,Minnesota,https://articleextractor.org/pages/18191/mnhi_foxtrot_ver01/sn84035804,https://articleextractor.org/pages/18191/mnhi_foxtrot_ver01/sn84035804/1854/10/26/ed-1/seq-3/0?user_id=6,1854-10-26T00:00:00Z,18191_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18192,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1855,10,8,seq-1,ed-1,2,Virginia,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/8/ed-1/seq-1/0?user_id=6,1855-10-08T00:00:00Z,18192_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18192,1,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1855,10,8,seq-1,ed-1,2,Virginia,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/8/ed-1/seq-1/0?user_id=6,1855-10-08T00:00:00Z,18192_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18193,0,sn84045030,"Weekly North Carolina standard (Raleigh, N.C.)",1851,5,7,seq-3,ed-1,2,North Carolina,https://articleextractor.org/pages/18193/ncu_alligator_ver01/sn84045030,https://articleextractor.org/pages/18193/ncu_alligator_ver01/sn84045030/1851/5/7/ed-1/seq-3/0?user_id=6,1851-05-07T00:00:00Z,18193_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18194,0,sn84024735,"Richmond enquirer (Richmond, Va.)",1854,1,24,seq-4,ed-1,1,Virginia,https://articleextractor.org/pages/18194/vi_chanel_ver01/sn84024735,https://articleextractor.org/pages/18194/vi_chanel_ver01/sn84024735/1854/1/24/ed-1/seq-4/0?user_id=6,1854-01-24T00:00:00Z,18194_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18195,0,sn83030313,The New York herald (New York [N.Y.]),1844,3,21,seq-1,ed-1,2,New York,https://articleextractor.org/pages/18195/dlc_kudzu_ver01/sn83030313,https://articleextractor.org/pages/18195/dlc_kudzu_ver01/sn83030313/1844/3/21/ed-1/seq-1/0?user_id=6,1844-03-21T00:00:00Z,18195_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18202,0,sn82015677,Indiana State sentinel (Indianapolis),1846,9,24,seq-2,ed-1,2,Indiana,https://articleextractor.org/pages/18202/in_hoosier_ver01/sn82015677,https://articleextractor.org/pages/18202/in_hoosier_ver01/sn82015677/1846/9/24/ed-1/seq-2/0?user_id=6,1846-09-24T00:00:00Z,18202_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18204,0,sn84023200,"Vermont watchman and State journal (Montpelier, Vt.)",1843,11,17,seq-3,ed-1,2,Vermont,https://articleextractor.org/pages/18204/vtu_graniteville_ver01/sn84023200,https://articleextractor.org/pages/18204/vtu_graniteville_ver01/sn84023200/1843/11/17/ed-1/seq-3/0?user_id=6,1843-11-17T00:00:00Z,18204_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18869,0,sn86083352,NA,1849,3,6,seq-3,ed-1,3,Iowa,https://articleextractor.org/pages/18869/iahi_abra_ver01/sn86083352,https://articleextractor.org/pages/18869/iahi_abra_ver01/sn86083352/1849/3/6/ed-1/seq-3/0?user_id=6,1849-03-06T00:00:00Z,18869_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18870,0,sn82015378,"The daily crescent ([New Orleans, L...)",1849,4,12,seq-3,ed-1,2,Louisiana,https://articleextractor.org/pages/18870/lu_diglett_ver01/sn82015378,https://articleextractor.org/pages/18870/lu_diglett_ver01/sn82015378/1849/4/12/ed-1/seq-3/0?user_id=6,1849-04-12T00:00:00Z,18870_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18875,0,sn84024738,The daily dispatch (Richmond [Va.]),1853,9,6,seq-3,ed-1,3,Virginia,https://articleextractor.org/pages/18875/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/18875/vi_manowar_ver01/sn84024738/1853/9/6/ed-1/seq-3/0?user_id=6,1853-09-06T00:00:00Z,18875_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18876,0,sn84022548,"Orleans independent standard (Irasburgh, Vt.)",1857,4,24,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/18876/vtu_ludlow_ver01/sn84022548,https://articleextractor.org/pages/18876/vtu_ludlow_ver01/sn84022548/1857/4/24/ed-1/seq-2/0?user_id=6,1857-04-24T00:00:00Z,18876_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18876,1,sn84022548,"Orleans independent standard (Irasburgh, Vt.)",1857,4,24,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/18876/vtu_ludlow_ver01/sn84022548,https://articleextractor.org/pages/18876/vtu_ludlow_ver01/sn84022548/1857/4/24/ed-1/seq-2/0?user_id=6,1857-04-24T00:00:00Z,18876_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18878,0,sn85026241,Belmont chronicle (St. Clairsville...),1859,4,7,seq-2,ed-1,2,Ohio,https://articleextractor.org/pages/18878/ohi_feste_ver01/sn85026241,https://articleextractor.org/pages/18878/ohi_feste_ver01/sn85026241/1859/4/7/ed-1/seq-2/0?user_id=6,1859-04-07T00:00:00Z,18878_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18879,0,sn84024738,The daily dispatch (Richmond [Va.]),1852,8,14,seq-2,ed-1,3,Virginia,https://articleextractor.org/pages/18879/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/18879/vi_manowar_ver01/sn84024738/1852/8/14/ed-1/seq-2/0?user_id=6,1852-08-14T00:00:00Z,18879_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18880,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1860,4,7,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/18880/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/18880/vi_exmoor_ver01/sn85034360/1860/4/7/ed-1/seq-2/0?user_id=6,1860-04-07T00:00:00Z,18880_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18880,1,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1860,4,7,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/18880/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/18880/vi_exmoor_ver01/sn85034360/1860/4/7/ed-1/seq-2/0?user_id=6,1860-04-07T00:00:00Z,18880_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18881,0,sn83030313,The New York herald (New York [N.Y.]),1860,1,14,seq-6,ed-1,2,New York,https://articleextractor.org/pages/18881/dlc_kudzu_ver01/sn83030313,https://articleextractor.org/pages/18881/dlc_kudzu_ver01/sn83030313/1860/1/14/ed-1/seq-6/0?user_id=6,1860-01-14T00:00:00Z,18881_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18882,0,sn85038183,Meigs County telegraph (Pomeroy [Ohio]),1852,9,21,seq-1,ed-1,2,Ohio,https://articleextractor.org/pages/18882/ohi_drake_ver01/sn85038183,https://articleextractor.org/pages/18882/ohi_drake_ver01/sn85038183/1852/9/21/ed-1/seq-1/0?user_id=6,1852-09-21T00:00:00Z,18882_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18883,0,sn86058217,"Richmond palladium (Richmond, IA [i...)",1844,6,28,seq-1,ed-1,2,Indiana,https://articleextractor.org/pages/18883/in_indianapolisolympians_ver02/sn86058217,https://articleextractor.org/pages/18883/in_indianapolisolympians_ver02/sn86058217/1844/6/28/ed-1/seq-1/0?user_id=6,1844-06-28T00:00:00Z,18883_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18884,0,sn84024738,The daily dispatch (Richmond [Va.]),1852,9,16,seq-2,ed-1,2,Virginia,https://articleextractor.org/pages/18884/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/18884/vi_manowar_ver01/sn84024738/1852/9/16/ed-1/seq-2/0?user_id=6,1852-09-16T00:00:00Z,18884_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18904,0,sn84020422,"Smyrna times (Smyrna, Del.)",1861,2,21,seq-3,ed-1,1,Delaware,https://articleextractor.org/pages/18904/deu_artemis_ver02/sn84020422,https://articleextractor.org/pages/18904/deu_artemis_ver02/sn84020422/1861/2/21/ed-1/seq-3/0?user_id=6,1861-02-21T00:00:00Z,18904_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18905,0,sn84020422,"Smyrna times (Smyrna, Del.)",1861,2,28,seq-3,ed-1,1,Delaware,https://articleextractor.org/pages/18905/deu_artemis_ver02/sn84020422,https://articleextractor.org/pages/18905/deu_artemis_ver02/sn84020422/1861/2/28/ed-1/seq-3/0?user_id=6,1861-02-28T00:00:00Z,18905_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18912,0,sn84031489,"Chicago daily press and tribune (Chicago, Ill.)",1859,1,8,seq-3,ed-1,1,Illinois,https://articleextractor.org/pages/18912/dlc_addison_ver02/sn84031489,https://articleextractor.org/pages/18912/dlc_addison_ver02/sn84031489/1859/1/8/ed-1/seq-3/0?user_id=6,1859-01-08T00:00:00Z,18912_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18942,0,sn84031490,"Chicago daily tribune (Chicago, Ill.) 1860-1864",1861,2,5,seq-1,ed-1,1,Illinois,https://articleextractor.org/pages/18942/dlc_division_ver02/sn84031490,https://articleextractor.org/pages/18942/dlc_division_ver02/sn84031490/1861/2/5/ed-1/seq-1/0?user_id=6,1861-02-05T00:00:00Z,18942_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18948,0,sn84026752,The national era (Washington [D.C...),1857,5,21,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/18948/dlc_elf_ver03/sn84026752,https://articleextractor.org/pages/18948/dlc_elf_ver03/sn84026752/1857/5/21/ed-1/seq-2/0?user_id=6,1857-05-21T00:00:00Z,18948_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18949,0,sn84026752,The national era (Washington [D.C...),1859,2,10,seq-4,ed-1,1,District of Columbia,https://articleextractor.org/pages/18949/dlc_elf_ver03/sn84026752,https://articleextractor.org/pages/18949/dlc_elf_ver03/sn84026752/1859/2/10/ed-1/seq-4/0?user_id=6,1859-02-10T00:00:00Z,18949_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19456,0,sn82014511,"The press and tribune (Chicago, Ill.)",1859,7,13,seq-4,ed-1,1,Illinois,https://articleextractor.org/pages/19456/dlc_belmont_ver02/sn82014511,https://articleextractor.org/pages/19456/dlc_belmont_ver02/sn82014511/1859/7/13/ed-1/seq-4/0?user_id=6,1859-07-13T00:00:00Z,19456_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19615,0,sn90052434,"The southerner (Tarboro', Edgec...))",1857,5,30,seq-2,ed-1,1,North Carolina,https://articleextractor.org/pages/19615/ncu_dan_ver01/sn90052434,https://articleextractor.org/pages/19615/ncu_dan_ver01/sn90052434/1857/5/30/ed-1/seq-2/0?user_id=6,1857-05-30T00:00:00Z,19615_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19798,0,sn83035487,"Anti-slavery bugle (New-Lisbon, Ohi...)",1856,1,26,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/19798/ohi_ariel_ver02/sn83035487,https://articleextractor.org/pages/19798/ohi_ariel_ver02/sn83035487/1856/1/26/ed-1/seq-2/0?user_id=6,1856-01-26T00:00:00Z,19798_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19799,0,sn82014286,Weekly Indiana State sentinel (Indianapolis [I...),1856,2,21,seq-3,ed-1,1,Indiana,https://articleextractor.org/pages/19799/in_hoosier_ver01/sn82014286,https://articleextractor.org/pages/19799/in_hoosier_ver01/sn82014286/1856/2/21/ed-1/seq-3/0?user_id=6,1856-02-21T00:00:00Z,19799_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19802,0,sn83025182,"The daily Gate City (Keokuk, Iowa)",1860,9,14,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182/1860/9/14/ed-1/seq-2/0?user_id=6,1860-09-14T00:00:00Z,19802_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19802,1,sn83025182,"The daily Gate City (Keokuk, Iowa)",1860,9,14,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182/1860/9/14/ed-1/seq-2/0?user_id=6,1860-09-14T00:00:00Z,19802_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19802,2,sn83025182,"The daily Gate City (Keokuk, Iowa)",1860,9,14,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182,https://articleextractor.org/pages/19802/iahi_ivysaur_ver01/sn83025182/1860/9/14/ed-1/seq-2/0?user_id=6,1860-09-14T00:00:00Z,19802_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19804,0,sn83021380,The Union and eastern journal (Biddeford [Me.]),1856,5,16,seq-3,ed-1,1,Maine,https://articleextractor.org/pages/19804/me_allagash_ver02/sn83021380,https://articleextractor.org/pages/19804/me_allagash_ver02/sn83021380/1856/5/16/ed-1/seq-3/0?user_id=6,1856-05-16T00:00:00Z,19804_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19805,0,sn83035143,Cleveland morning leader (Cleveland [Ohio...),1860,10,18,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/19805/ohi_desdemona_ver01/sn83035143,https://articleextractor.org/pages/19805/ohi_desdemona_ver01/sn83035143/1860/10/18/ed-1/seq-2/0?user_id=6,1860-10-18T00:00:00Z,19805_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19900,0,sn84023252,"The Caledonian (St. Johnsbury, ...)",1857,5,23,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/19900/vtu_londonderry_ver01/sn84023252,https://articleextractor.org/pages/19900/vtu_londonderry_ver01/sn84023252/1857/5/23/ed-1/seq-2/0?user_id=6,1857-05-23T00:00:00Z,19900_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19933,0,sn82015753,"New Orleans daily crescent ([New Orleans, L...)",1860,6,20,seq-1,ed-1,1,Louisiana,https://articleextractor.org/pages/19933/lu_qualchan_ver01/sn82015753,https://articleextractor.org/pages/19933/lu_qualchan_ver01/sn82015753/1860/6/20/ed-1/seq-1/0?user_id=6,1860-06-20T00:00:00Z,19933_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19941,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1860,11,21,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656/1860/11/21/ed-1/seq-2/0?user_id=6,1860-11-21T00:00:00Z,19941_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19941,1,sn84024656,"Richmond daily Whig (Richmond, Va.)",1860,11,21,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656/1860/11/21/ed-1/seq-2/0?user_id=6,1860-11-21T00:00:00Z,19941_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85978,0,sn84023209,"Green-Mountain freeman (Montpelier, Vt.)",1855,12,6,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/85978/vtu_hildene_ver01/sn84023209,https://articleextractor.org/pages/85978/vtu_hildene_ver01/sn84023209/1855/12/6/ed-1/seq-2/0?user_id=6,1855-12-06T00:00:00Z,85978_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86035,0,sn84027253,"Muscatine weekly journal (Muscatine, Iowa)",1859,7,8,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/86035/iahi_bellsprout_ver01/sn84027253,https://articleextractor.org/pages/86035/iahi_bellsprout_ver01/sn84027253/1859/7/8/ed-1/seq-1/0?user_id=6,1859-07-08T00:00:00Z,86035_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86068,0,sn84024738,The daily dispatch (Richmond [Va.]),1856,7,8,seq-1,ed-1,1,Virginia,https://articleextractor.org/pages/86068/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/86068/vi_manowar_ver01/sn84024738/1856/7/8/ed-1/seq-1/0?user_id=6,1856-07-08T00:00:00Z,86068_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86069,0,sn83030313,The New York herald (New York [N.Y.]),1860,3,8,seq-7,ed-1,1,New York,https://articleextractor.org/pages/86069/dlc_kudzu_ver01/sn83030313,https://articleextractor.org/pages/86069/dlc_kudzu_ver01/sn83030313/1860/3/8/ed-1/seq-7/0?user_id=6,1860-03-08T00:00:00Z,86069_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86071,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1860,3,3,seq-1,ed-1,1,Virginia,https://articleextractor.org/pages/86071/vi_balikun_ver01/sn84024656,https://articleextractor.org/pages/86071/vi_balikun_ver01/sn84024656/1860/3/3/ed-1/seq-1/0?user_id=6,1860-03-03T00:00:00Z,86071_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86078,0,sn85049908,"The weekly hawk-eye (Burlington, Iow...)",1859,1,25,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/86078/iahi_abra_ver01/sn85049908,https://articleextractor.org/pages/86078/iahi_abra_ver01/sn85049908/1859/1/25/ed-1/seq-1/0?user_id=6,1859-01-25T00:00:00Z,86078_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86106,0,sn85026002,Dayton daily empire (Dayton [Ohio]),1859,8,25,seq-1,ed-1,1,Ohio,https://articleextractor.org/pages/86106/ohi_horatio_ver01/sn85026002,https://articleextractor.org/pages/86106/ohi_horatio_ver01/sn85026002/1859/8/25/ed-1/seq-1/0?user_id=6,1859-08-25T00:00:00Z,86106_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86107,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1860,1,24,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/86107/vi_balikun_ver01/sn84024656,https://articleextractor.org/pages/86107/vi_balikun_ver01/sn84024656/1860/1/24/ed-1/seq-3/0?user_id=6,1860-01-24T00:00:00Z,86107_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86118,0,sn85038518,"Nashville union and American (Nashville, Tenn.) 1853-1862",1860,11,20,seq-3,ed-1,1,Tennessee,https://articleextractor.org/pages/86118/tu_dolly_ver01/sn85038518,https://articleextractor.org/pages/86118/tu_dolly_ver01/sn85038518/1860/11/20/ed-1/seq-3/0?user_id=6,1860-11-20T00:00:00Z,86118_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86147,0,sn89060060,"Port Tobacco times, and Charles County advertiser. (Port Tobacco, M...)",1860,8,23,seq-2,ed-1,2,Maryland,https://articleextractor.org/pages/86147/mdu_elsberg_ver02/sn89060060,https://articleextractor.org/pages/86147/mdu_elsberg_ver02/sn89060060/1860/8/23/ed-1/seq-2/0?user_id=6,1860-08-23T00:00:00Z,86147_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86148,0,sn85033637,"The Hillsdale standard (Hillsdale, Mich...)",1855,8,14,seq-2,ed-1,2,Michigan,https://articleextractor.org/pages/86148/mimtptc_beulah_ver01/sn85033637,https://articleextractor.org/pages/86148/mimtptc_beulah_ver01/sn85033637/1855/8/14/ed-1/seq-2/0?user_id=6,1855-08-14T00:00:00Z,86148_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86149,0,sn85033637,"The Hillsdale standard (Hillsdale, Mich...)",1854,3,28,seq-2,ed-1,2,Michigan,https://articleextractor.org/pages/86149/mimtptc_beulah_ver01/sn85033637,https://articleextractor.org/pages/86149/mimtptc_beulah_ver01/sn85033637/1854/3/28/ed-1/seq-2/0?user_id=6,1854-03-28T00:00:00Z,86149_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86207,0,sn84023200,"Vermont watchman and State journal (Montpelier, Vt.)",1857,6,26,seq-2,ed-1,2,Vermont,https://articleextractor.org/pages/86207/vtu_graniteville_ver01/sn84023200,https://articleextractor.org/pages/86207/vtu_graniteville_ver01/sn84023200/1857/6/26/ed-1/seq-2/0?user_id=6,1857-06-26T00:00:00Z,86207_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86208,0,sn84027253,"Muscatine weekly journal (Muscatine, Iowa)",1858,5,15,seq-2,ed-1,2,Iowa,https://articleextractor.org/pages/86208/iahi_bellsprout_ver01/sn84027253,https://articleextractor.org/pages/86208/iahi_bellsprout_ver01/sn84027253/1858/5/15/ed-1/seq-2/0?user_id=6,1858-05-15T00:00:00Z,86208_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
