"","docname","newspaper","date.x","url","hostile","neutral","orderly","justice","identified","unsure","other","newspaper_name","lynch_address","date.y","news_address","news_location_lon","news_location_lat","newspaper_city","newspaper_state_code","year","page","city_lynch","state_lynch","sn","lynching.lon","lynching.lat","miles","in_state","decade","Newspaper_State","Newspaper_Region","Border","total_words","file_id_old"
"1778","17808_0","Shiner gazette (Shiner, Tex.)",1901-08-28,"https://articleextractor.org/pages/17808/txdn_juliet_ver02/sn86090270/1901/08/28/ed-1/seq-6/1",0,1,0,0,0,0,0,"Shiner gazette","NA, NA","8/28/1901","Shiner, Texas",-97.17054,29.42913,"Shiner","TX",1901,"seq-6",NA,NA,"sn86090270",NA,NA,NA,"N","1900","Texas","South","Not_Border",88,17808
"1779","17810_0","Evening times-Republican (Marshalltown, I...)",1901-07-02,"https://articleextractor.org/pages/17810/iahi_carson_ver01/sn85049554/1901/07/02/ed-1/seq-2/1",0,1,0,0,0,0,0,"Evening times-Republican","Richmond, VA","7/2/1901","Marshalltown, Iowa",-92.90804,42.049467,"Marshalltown","IA",1901,"seq-2","Richmond","VA","sn85049554",-77.4360481,37.5407246,878,"N","1900","Iowa","Midwest","Not_Border",40,17810
"1780","17812_0","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",1,0,0,0,0,0,0,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",358,17812
"1781","17812_0","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",1,0,0,1,0,0,0,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",358,17812
"1782","17812_0","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,0,0,0,0,0,1,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",358,17812
"1783","17812_0","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,0,0,0,0,0,1,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",358,17812
"1784","17812_1","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1785","17812_2","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,0,0,0,0,0,1,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",137,17812
"1786","17812_2","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,0,0,0,0,0,1,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",137,17812
"1787","17812_2","The Topeka state journal (Topeka, Kansas)",1901-01-16,"https://articleextractor.org/pages/17812/khi_higuchi_ver01/sn82016014/1901/01/16/ed-1/seq-4/1",0,0,0,0,0,0,1,"The Topeka state journal","Leavenworth, KS","1/16/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-4","Leavenworth","KS","sn82016014",-94.9279371,39.3103522,44,"Y","1900","Kansas","Midwest","Not_Border",137,17812
"1788","17813_0","Deseret evening news (Great Salt Lake...)",1901-08-29,"https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1789","17813_1","Deseret evening news (Great Salt Lake...)",1901-08-29,"https://articleextractor.org/pages/17813/uuml_twelve_ver01/sn83045555/1901/08/29/ed-1/seq-4/1",0,1,0,0,0,0,0,"Deseret evening news","Pierce City, MO","8/29/1901","Great Salt Lake, Utah",-112.47683,41.115791,"Great Salt Lake","UT",1901,"seq-4","Pierce City","MO","sn83045555",-94.0002099,36.9458952,1032,"N","1900","Utah","West","Not_Border",115,17813
"1790","17814_0","The Butte inter mountain (Butte, Mont.)",1901-06-20,"https://articleextractor.org/pages/17814/mthi_kestrel_ver02/sn83025294/1901/06/20/ed-1/seq-3/1",1,0,0,0,0,0,0,"The Butte inter mountain","Shreveport, LA","6/20/1901","Butte, Montana",-112.53478,46.003823,"Butte","MT",1901,"seq-3","Shreveport","LA","sn83025294",-93.7501789,32.5251516,1365,"N","1900","Montana","West","Not_Border",57,17814
"1791","17816_0","The evening times (Washington, D.C...)",1901-03-11,"https://articleextractor.org/pages/17816/dlc_november_ver01/sn84024441/1901/03/11/ed-1/seq-6/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1792","17817_0","The Kalispell bee (Kalispell, Mont...)",1901-10-09,"https://articleextractor.org/pages/17817/mthi_fox_ver01/sn85053327/1901/10/09/ed-1/seq-2/1",0,1,0,0,0,0,0,"The Kalispell bee","NA, NA","10/9/1901","Kalispell, Montana",-114.31681,48.191989,"Kalispell","MT",1901,"seq-2",NA,NA,"sn85053327",NA,NA,NA,"N","1900","Montana","West","Not_Border",35,17817
"1793","17818_0","Reporter and farmer (Webster, Day Co...)",1901-07-11,"https://articleextractor.org/pages/17818/sdhi_leek_ver02/sn99068116/1901/07/11/ed-1/seq-7/1",0,1,0,0,0,0,0,"Reporter and farmer","Lawrenceville, VA","7/11/1901","Webster, South Dakota",-97.52009,45.33218,"Webster","SD",1901,"seq-7","Lawrenceville","VA","sn99068116",-77.8469374,36.7576469,1181,"N","1900","South Dakota","Midwest","Not_Border",32,17818
"1794","17929_0","The sun (New York [N.Y.]) 1833-1916",1905-09-04,"https://articleextractor.org/pages/17929/nn_feyerabend_ver01/sn83030272/1905/09/04/ed-1/seq-9/1",0,1,0,0,0,0,0,"The sun","Silver City, MS","9/4/1905","New York , New York",-74.00597,40.712775,"New York","NY",1905,"seq-9","Silver City","MS","sn83030272",-90.4967573,33.0965153,1051,"N","1900","New York","Northeast","Not_Border",96,17929
"1795","17820_0","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",0,0,0,1,0,0,0,"Bryan morning eagle","NA, NA","8/23/1901","Bryan, Texas",-96.36996,30.674364,"Bryan","TX",1901,"seq-4",NA,NA,"sn86088652",NA,NA,NA,"N","1900","Texas","South","Not_Border",152,17820
"1796","17820_1","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1797","17930_0","The Maui news (Wailuku, Maui, ...)",1906-05-26,"https://articleextractor.org/pages/17930/hihouml_flame_ver01/sn82014689/1906/05/26/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Maui news","Bloomfield, IN","5/26/1906","Wailuku, Hawaii",-156.50483,20.886943,"Wailuku","HI",1906,"seq-1","Bloomfield","IN","sn82014689",-86.9375068,39.0269903,4251,"N","1900","Hawaii","West","Not_Border",31,17930
"1798","17820_1","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1799","17930_0","The Maui news (Wailuku, Maui, ...)",1906-05-26,"https://articleextractor.org/pages/17930/hihouml_flame_ver01/sn82014689/1906/05/26/ed-1/seq-1/1",1,0,0,0,0,0,0,"The Maui news","Bloomfield, IN","5/26/1906","Wailuku, Hawaii",-156.50483,20.886943,"Wailuku","HI",1906,"seq-1","Bloomfield","IN","sn82014689",-86.9375068,39.0269903,4251,"N","1900","Hawaii","West","Not_Border",31,17930
"1800","17931_0","Griggs courier. (Cooperstown, Gr...)",1893-05-19,"https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2",0,1,0,0,0,0,0,"Griggs courier.","Bearden, AR","5/19/1893","Cooperstown, North Dakota",-98.12398,47.444438,"Cooperstown","ND",1893,"seq-2","Bearden","AR","sn88076998",-92.6156607,33.7246503,991,"N","1890","North Dakota","Midwest","Not_Border",24,17931
"1801","17820_1","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1802","17820_1","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1803","17931_1","Griggs courier. (Cooperstown, Gr...)",1893-05-19,"https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2",0,1,0,0,0,0,0,"Griggs courier.","Bedford, IN","5/19/1893","Cooperstown, North Dakota",-98.12398,47.444438,"Cooperstown","ND",1893,"seq-2","Bedford","IN","sn88076998",-86.4872149,38.8611619,833,"N","1890","North Dakota","Midwest","Not_Border",321,17931
"1804","17931_1","Griggs courier. (Cooperstown, Gr...)",1893-05-19,"https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2",1,0,0,0,0,0,0,"Griggs courier.","Bedford, IN","5/19/1893","Cooperstown, North Dakota",-98.12398,47.444438,"Cooperstown","ND",1893,"seq-2","Bedford","IN","sn88076998",-86.4872149,38.8611619,833,"N","1890","North Dakota","Midwest","Not_Border",321,17931
"1805","17820_1","Bryan morning eagle (Bryan, Tex.)",1901-08-23,"https://articleextractor.org/pages/17820/txdn_infiniti_ver03/sn86088652/1901/08/23/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"1806","17821_1","The Topeka state journal (Topeka, Kansas)",1901-02-21,"https://articleextractor.org/pages/17821/khi_higuchi_ver01/sn82016014/1901/02/21/ed-1/seq-6/1",1,0,0,0,0,0,0,"The Topeka state journal","Topeka, KS","2/21/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-6","Topeka","KS","sn82016014",-95.6751576,39.0473451,0,"Y","1900","Kansas","Midwest","Not_Border",151,17821
"1807","17931_1","Griggs courier. (Cooperstown, Gr...)",1893-05-19,"https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2",0,1,0,0,0,0,0,"Griggs courier.","Bedford, IN","5/19/1893","Cooperstown, North Dakota",-98.12398,47.444438,"Cooperstown","ND",1893,"seq-2","Bedford","IN","sn88076998",-86.4872149,38.8611619,833,"N","1890","North Dakota","Midwest","Not_Border",321,17931
"1808","17821_2","The Topeka state journal (Topeka, Kansas)",1901-02-21,"https://articleextractor.org/pages/17821/khi_higuchi_ver01/sn82016014/1901/02/21/ed-1/seq-6/1",0,0,0,1,0,0,0,"The Topeka state journal","Lake Charles, LA","2/21/1901","Topeka, Kansas",-95.67516,39.047345,"Topeka","KS",1901,"seq-6","Lake Charles","LA","sn82016014",-93.2173758,30.2265949,626,"N","1900","Kansas","Midwest","Not_Border",70,17821
"1809","17931_1","Griggs courier. (Cooperstown, Gr...)",1893-05-19,"https://articleextractor.org/pages/17931/ndhi_dysprosium_ver01/sn88076998/1893/05/19/ed-1/seq-2/2",0,0,1,0,0,0,0,"Griggs courier.","Bedford, IN","5/19/1893","Cooperstown, North Dakota",-98.12398,47.444438,"Cooperstown","ND",1893,"seq-2","Bedford","IN","sn88076998",-86.4872149,38.8611619,833,"N","1890","North Dakota","Midwest","Not_Border",321,17931
"1810","17933_0","The morning news (Savannah, Ga.)",1893-05-14,"https://articleextractor.org/pages/17933/gu_drew_ver02/sn86063034/1893/05/14/ed-1/seq-1/2",0,0,0,0,0,1,1,"The morning news","Columbia, SC","5/14/1893","Savannah, Georgia",-81.0912,32.080899,"Savannah","GA",1893,"seq-1","Columbia","SC","sn86063034",-81.0348144,34.0007104,133,"N","1890","Georgia","South","Not_Border",186,17933
"1811","17937_0","Deseret evening news (Great Salt Lake...)",1904-11-01,"https://articleextractor.org/pages/17937/uuml_eleven_ver01/sn83045555/1904/11/01/ed-1/seq-11/1",0,1,0,0,0,0,0,"Deseret evening news","Montgomery, AL","11/1/1904","Great Salt Lake, Utah",-112.47683,41.115791,"Great Salt Lake","UT",1904,"seq-11","Montgomery","AL","sn83045555",-86.3077368,32.3792233,1564,"N","1900","Utah","West","Not_Border",47,17937
"1812","17824_0","The Savannah morning news. (Savannah, Ga.)",1901-07-20,"https://articleextractor.org/pages/17824/gu_gadget_ver01/sn89053684/1901/07/20/ed-1/seq-2/1",0,1,0,0,0,0,0,"The Savannah morning news.","NA, NA","7/20/1901","Savannah, Georgia",-81.0912,32.080899,"Savannah","GA",1901,"seq-2",NA,NA,"sn89053684",NA,NA,NA,"N","1900","Georgia","South","Not_Border",109,17824
"1813","17938_0","The Paducah sun (Paducah, Ky.)",1905-09-23,"https://articleextractor.org/pages/17938/kyu_meatloaf_ver01/sn85052116/1905/09/23/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Paducah sun","Conway, AR","9/23/1905","Paducah, Kentucky",-88.60005,37.083389,"Paducah","KY",1905,"seq-1","Conway","AR","sn85052116",-92.4366522,35.0917506,255,"N","1900","Kentucky","South","Border",41,17938
"1814","17824_0","The Savannah morning news. (Savannah, Ga.)",1901-07-20,"https://articleextractor.org/pages/17824/gu_gadget_ver01/sn89053684/1901/07/20/ed-1/seq-2/1",0,1,0,0,0,0,0,"The Savannah morning news.","NA, NA","7/20/1901","Savannah, Georgia",-81.0912,32.080899,"Savannah","GA",1901,"seq-2",NA,NA,"sn89053684",NA,NA,NA,"N","1900","Georgia","South","Not_Border",109,17824
"1815","17824_0","The Savannah morning news. (Savannah, Ga.)",1901-07-20,"https://articleextractor.org/pages/17824/gu_gadget_ver01/sn89053684/1901/07/20/ed-1/seq-2/1",1,0,0,0,0,0,0,"The Savannah morning news.","NA, NA","7/20/1901","Savannah, Georgia",-81.0912,32.080899,"Savannah","GA",1901,"seq-2",NA,NA,"sn89053684",NA,NA,NA,"N","1900","Georgia","South","Not_Border",109,17824
"1816","17939_0","Adams County news (Ritzville, Wash...)",1905-09-06,"https://articleextractor.org/pages/17939/wa_hoh_ver01/sn87093056/1905/09/06/ed-1/seq-4/1",0,1,0,0,0,0,0,"Adams County news","Silver City, NM","9/6/1905","Ritzville, Washington",-118.37998,47.127372,"Ritzville","WA",1905,"seq-4","Silver City","NM","sn87093056",-108.280326,32.770075,1126,"N","1900","Washington","West","Not_Border",34,17939
"1817","17942_0","The Butler County press (Hamilton, Ohio)",1922-09-01,"https://articleextractor.org/pages/17942/ohi_buttercup_ver01/sn83045012/1922/09/01/ed-1/seq-15/1",1,0,0,0,0,0,0,"The Butler County press","NA, NA","9/1/1922","Hamilton, Ohio",-84.56133,39.399501,"Hamilton","OH",1922,"seq-15",NA,NA,"sn83045012",NA,NA,NA,"N","1920","Ohio","Midwest","Not_Border",110,17942
"1818","17825_0","Reporter and farmer (Webster, Day Co...)",1901-08-01,"https://articleextractor.org/pages/17825/sdhi_leek_ver02/sn99068116/1901/08/01/ed-1/seq-2/1",0,1,0,0,0,0,0,"Reporter and farmer","Elkins, WV","8/1/1901","Webster, South Dakota",-97.52009,45.33218,"Webster","SD",1901,"seq-2","Elkins","WV","sn99068116",-79.8467349,38.9259397,1006,"N","1900","South Dakota","Midwest","Not_Border",17,17825
"1819","17943_0","Gainesville daily sun. (Gainesville, Fl...)",1906-08-22,"https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/1",1,0,0,0,0,0,0,"Gainesville daily sun.","White County, GA","8/22/1906","Gainesville, Florida",-82.325,29.651956,"Gainesville","FL",1906,"seq-1","White County","GA","sn95026977",-83.7199136,34.6567728,356,"N","1900","Florida","South","Not_Border",187,17943
"1820","17944_0","The Rice belt journal. (Welsh, Calcasie...)",1906-08-03,"https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1",0,1,0,0,0,0,0,"The Rice belt journal.","Mayfield, KY","8/3/1906","Welsh, Louisiana",-92.82264,30.23604,"Welsh","LA",1906,"seq-6","Mayfield","KY","sn88064402",-88.6367154,36.7417235,511,"N","1900","Louisiana","South","Not_Border",62,17944
"1821","17826_0","The news",1901-01-05,"https://articleextractor.org/pages/17826/ncu_griffin_ver01/sn85042104/1901/01/05/ed-1/seq-2/1",1,0,0,0,0,0,0,"The news & observer","Marietta, OH","1/5/1901","Raleigh, North Carolina",-78.63818,35.77959,"Raleigh","NC",1901,"seq-2","Marietta","OH","sn85042104",-81.4548436,39.415352,295,"N","1900","North Carolina","South","Not_Border",221,17826
"1822","17944_0","The Rice belt journal. (Welsh, Calcasie...)",1906-08-03,"https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1",0,1,0,0,0,0,0,"The Rice belt journal.","Mayfield, KY","8/3/1906","Welsh, Louisiana",-92.82264,30.23604,"Welsh","LA",1906,"seq-6","Mayfield","KY","sn88064402",-88.6367154,36.7417235,511,"N","1900","Louisiana","South","Not_Border",62,17944
"1823","17826_0","The news",1901-01-05,"https://articleextractor.org/pages/17826/ncu_griffin_ver01/sn85042104/1901/01/05/ed-1/seq-2/1",1,0,0,0,0,0,0,"The news & observer","Marietta, OH","1/5/1901","Raleigh, North Carolina",-78.63818,35.77959,"Raleigh","NC",1901,"seq-2","Marietta","OH","sn85042104",-81.4548436,39.415352,295,"N","1900","North Carolina","South","Not_Border",221,17826
"1824","17828_0","The Pacific commercial advertiser (Honolulu, Hawaiian Islands) 1885-1921",1901-09-05,"https://articleextractor.org/pages/17828/hihouml_edmund_ver02/sn85047084/1901/09/05/ed-1/seq-4/1",0,1,0,0,0,0,0,"The Pacific commercial advertiser","NA, NA","9/5/1901","Honolulu, Hawaii",-157.85814,21.309884,"Honolulu","HI",1901,"seq-4",NA,NA,"sn85047084",NA,NA,NA,"N","1900","Hawaii","West","Not_Border",9,17828
"1825","17944_1","The Rice belt journal. (Welsh, Calcasie...)",1906-08-03,"https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1",0,0,0,0,0,1,1,"The Rice belt journal.","Crisfield, MD","8/3/1906","Welsh, Louisiana",-92.82264,30.23604,"Welsh","LA",1906,"seq-6","Crisfield","MD","sn88064402",-75.8538211,37.9834575,1107,"N","1900","Louisiana","South","Not_Border",162,17944
"1826","17944_1","The Rice belt journal. (Welsh, Calcasie...)",1906-08-03,"https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1",1,0,0,0,0,0,0,"The Rice belt journal.","Crisfield, MD","8/3/1906","Welsh, Louisiana",-92.82264,30.23604,"Welsh","LA",1906,"seq-6","Crisfield","MD","sn88064402",-75.8538211,37.9834575,1107,"N","1900","Louisiana","South","Not_Border",162,17944
"1827","17830_0","The Salt Lake herald (Salt Lake City ...)",1901-03-18,"https://articleextractor.org/pages/17830/uuml_two_ver01/sn85058130/1901/03/18/ed-1/seq-7/1",0,1,0,0,0,0,0,"The Salt Lake herald","Nashville, TN","3/18/1901","Salt Lake City , Utah",-111.89105,40.760779,"Salt Lake City","UT",1901,"seq-7","Nashville","TN","sn85058130",-86.7816016,36.1626638,1392,"N","1900","Utah","West","Not_Border",61,17830
"1828","17830_0","The Salt Lake herald (Salt Lake City ...)",1901-03-18,"https://articleextractor.org/pages/17830/uuml_two_ver01/sn85058130/1901/03/18/ed-1/seq-7/1",0,1,0,0,0,0,0,"The Salt Lake herald","Nashville, TN","3/18/1901","Salt Lake City , Utah",-111.89105,40.760779,"Salt Lake City","UT",1901,"seq-7","Nashville","TN","sn85058130",-86.7816016,36.1626638,1392,"N","1900","Utah","West","Not_Border",61,17830
"1829","17944_1","The Rice belt journal. (Welsh, Calcasie...)",1906-08-03,"https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/1",0,0,0,0,0,0,1,"The Rice belt journal.","Crisfield, MD","8/3/1906","Welsh, Louisiana",-92.82264,30.23604,"Welsh","LA",1906,"seq-6","Crisfield","MD","sn88064402",-75.8538211,37.9834575,1107,"N","1900","Louisiana","South","Not_Border",162,17944
"1830","17946_0","Valentine Democrat. (Valentine, Neb.)",1906-10-25,"https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2",0,1,0,0,0,0,0,"Valentine Democrat.","Lucedale, AL","10/25/1906","Valentine, Nebraska",-100.55097,42.872783,"Valentine","NE",1906,"seq-2","Lucedale","AL","sn95069780",-88.5900235,30.9251869,1056,"N","1900","Nebraska","Midwest","Not_Border",196,17946
"1831","17946_0","Valentine Democrat. (Valentine, Neb.)",1906-10-25,"https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2",0,1,0,0,0,0,0,"Valentine Democrat.","Lucedale, AL","10/25/1906","Valentine, Nebraska",-100.55097,42.872783,"Valentine","NE",1906,"seq-2","Lucedale","AL","sn95069780",-88.5900235,30.9251869,1056,"N","1900","Nebraska","Midwest","Not_Border",196,17946
"1832","17946_0","Valentine Democrat. (Valentine, Neb.)",1906-10-25,"https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2",0,1,0,0,0,0,0,"Valentine Democrat.","Lucedale, AL","10/25/1906","Valentine, Nebraska",-100.55097,42.872783,"Valentine","NE",1906,"seq-2","Lucedale","AL","sn95069780",-88.5900235,30.9251869,1056,"N","1900","Nebraska","Midwest","Not_Border",196,17946
"1833","17831_0","The news",1901-03-24,"https://articleextractor.org/pages/17831/ncu_griffin_ver01/sn85042104/1901/03/24/ed-1/seq-38/1",0,1,0,0,0,0,0,"The news & observer","Halifax County, VA","3/24/1901","Raleigh, North Carolina",-78.63818,35.77959,"Raleigh","NC",1901,"seq-38","Halifax County","VA","sn85042104",-78.9288242,36.6945049,65,"N","1900","North Carolina","South","Not_Border",78,17831
"1834","17946_0","Valentine Democrat. (Valentine, Neb.)",1906-10-25,"https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2",1,0,0,0,0,0,0,"Valentine Democrat.","Lucedale, AL","10/25/1906","Valentine, Nebraska",-100.55097,42.872783,"Valentine","NE",1906,"seq-2","Lucedale","AL","sn95069780",-88.5900235,30.9251869,1056,"N","1900","Nebraska","Midwest","Not_Border",196,17946
"1835","17946_0","Valentine Democrat. (Valentine, Neb.)",1906-10-25,"https://articleextractor.org/pages/17946/nbu_gering_ver01/sn95069780/1906/10/25/ed-1/seq-2/2",0,1,0,0,0,0,0,"Valentine Democrat.","Lucedale, AL","10/25/1906","Valentine, Nebraska",-100.55097,42.872783,"Valentine","NE",1906,"seq-2","Lucedale","AL","sn95069780",-88.5900235,30.9251869,1056,"N","1900","Nebraska","Midwest","Not_Border",196,17946
"1836","17832_0","The Penn's Grove record (Penn's Grove, S...)",1901-10-25,"https://articleextractor.org/pages/17832/njr_irene_ver02/sn85035524/1901/10/25/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Penn's Grove record","Hampton County, SC","10/25/1901","Penn's Grove, New Jersey",-75.46797,39.729558,"Penn's Grove","NJ",1901,"seq-1","Hampton County","SC","sn85035524",-81.1196075,32.8084577,573,"N","1900","New Jersey","Northeast","Not_Border",201,17832
"1837","17834_0","The semi-weekly messenger (Wilmington, N.C...)",1901-09-06,"https://articleextractor.org/pages/17834/ncu_green_ver01/sn91068367/1901/09/06/ed-1/seq-2/2",0,0,0,0,0,0,1,"The semi-weekly messenger","NA, NA","9/6/1901","Wilmington, North Carolina",-77.88681,34.210389,"Wilmington","NC",1901,"seq-2",NA,NA,"sn91068367",NA,NA,NA,"N","1900","North Carolina","South","Not_Border",1024,17834
"1838","17948_0","Rock Island Argus. (Rock Island, Il...)",1906-05-29,"https://articleextractor.org/pages/17948/iune_guttenberg_ver01/sn92053934/1906/05/29/ed-1/seq-1/1",0,1,0,0,0,0,0,"Rock Island Argus.","Monroe, LA","5/29/1906","Rock Island, Illinois",-90.57875,41.509477,"Rock Island","IL",1906,"seq-1","Monroe","LA","sn92053934",-92.1193012,32.5093109,628,"N","1900","Illinois","Midwest","Not_Border",76,17948
"1839","17948_0","Rock Island Argus. (Rock Island, Il...)",1906-05-29,"https://articleextractor.org/pages/17948/iune_guttenberg_ver01/sn92053934/1906/05/29/ed-1/seq-1/1",1,0,0,0,0,0,0,"Rock Island Argus.","Monroe, LA","5/29/1906","Rock Island, Illinois",-90.57875,41.509477,"Rock Island","IL",1906,"seq-1","Monroe","LA","sn92053934",-92.1193012,32.5093109,628,"N","1900","Illinois","Midwest","Not_Border",76,17948
"1840","17949_0","Perrysburg journal. (Perrysburg, Woo...)",1904-01-29,"https://articleextractor.org/pages/17949/ohi_foxtrot_ver01/sn87076843/1904/01/29/ed-1/seq-2/1",0,1,0,0,0,0,0,"Perrysburg journal.","Guthrie, KY","1/29/1904","Perrysburg, Ohio",-83.62716,41.556996,"Perrysburg","OH",1904,"seq-2","Guthrie","KY","sn87076843",-87.1663917,36.6483777,389,"N","1900","Ohio","Midwest","Not_Border",48,17949
