"","word1","word2","n","decade"
"46801","sevenshots","fired",1,"1890"
"46802","seventeen","months",1,"1890"
"46803","seventeenth","bohemia",1,"1890"
"46804","seventh","avenue",1,"1890"
"46805","seventh","negro",1,"1890"
"46806","seventy","anarchists",1,"1890"
"46807","seventy","yards",1,"1890"
"46808","seventyfive","deputies",1,"1890"
"46809","seventyfive","determined",1,"1890"
"46810","seventyfive","train",1,"1890"
"46811","sever","al",1,"1890"
"46812","severe","clubbing",1,"1890"
"46813","severe","cold",1,"1890"
"46814","severe","penal",1,"1890"
"46815","severe","punishment",1,"1890"
"46816","severe","sentence",1,"1890"
"46817","severe","storms",1,"1890"
"46818","severely","beaten",1,"1890"
"46819","severely","condemn",1,"1890"
"46820","severely","condemned",1,"1890"
"46821","severely","flogged",1,"1890"
"46822","severely","hurt",1,"1890"
"46823","severely","missed",1,"1890"
"46824","severely","whipped",1,"1890"
"46825","severest","condemnation",1,"1890"
"46826","severest","manner",1,"1890"
"46827","severest","retaliation",1,"1890"
"46828","severest","wind",1,"1890"
"46829","sewall","candidate",1,"1890"
"46830","seward","deputy",1,"1890"
"46831","sextuple","lynching",1,"1890"
"46832","sextuple","preamble",1,"1890"
"46833","seymour","mob",1,"1890"
"46834","shades","lighter",1,"1890"
"46835","sham","affair",1,"1890"
"46836","sham","errands",1,"1890"
"46837","sham","fight",1,"1890"
"46838","shameful","record",1,"1890"
"46839","shamokin","pa",1,"1890"
"46840","shamrock","mines",1,"1890"
"46841","shandow","fled",1,"1890"
"46842","shandow","shot",1,"1890"
"46843","shapeless","mass",1,"1890"
"46844","sharon","charles",1,"1890"
"46845","sharon","springs",1,"1890"
"46846","sharp","barely",1,"1890"
"46847","sharp","boy",1,"1890"
"46848","sharp","remedy",1,"1890"
"46849","shaw","alias",1,"1890"
"46850","shaw","mother",1,"1890"
"46851","shawl","tied",1,"1890"
"46852","shawnee","jail",1,"1890"
"46853","shawnee","okla",1,"1890"
"46854","shea","john",1,"1890"
"46855","sheep","3.25",1,"1890"
"46856","sheep","extras",1,"1890"
"46857","sheerest","folly",1,"1890"
"46858","sheetz","fireman",1,"1890"
"46859","sheir's","farm",1,"1890"
"46860","shelby","charged",1,"1890"
"46861","shelby","fought",1,"1890"
"46862","shelbyville","gib",1,"1890"
"46863","shelbyville","late",1,"1890"
"46864","shell","cooper",1,"1890"
"46865","shelter","inside",1,"1890"
"46866","shenandoah","division",1,"1890"
"46867","shepard","michaelis",1,"1890"
"46868","sheridan","ark",1,"1890"
"46869","sheriff","anticipates",1,"1890"
"46870","sheriff","attempted",1,"1890"
"46871","sheriff","berrick",1,"1890"
"46872","sheriff","brown",1,"1890"
"46873","sheriff","buchanan",1,"1890"
"46874","sheriff","called",1,"1890"
"46875","sheriff","cannon",1,"1890"
"46876","sheriff","chancey",1,"1890"
"46877","sheriff","confronted",1,"1890"
"46878","sheriff","cook",1,"1890"
"46879","sheriff","crawford",1,"1890"
"46880","sheriff","crigler",1,"1890"
"46881","sheriff","crigler's",1,"1890"
"46882","sheriff","dashield",1,"1890"
"46883","sheriff","demanded",1,"1890"
"46884","sheriff","der",1,"1890"
"46885","sheriff","drew",1,"1890"
"46886","sheriff","dykes",1,"1890"
"46887","sheriff","ed",1,"1890"
"46888","sheriff","fisher",1,"1890"
"46889","sheriff","frank",1,"1890"
"46890","sheriff","grappled",1,"1890"
"46891","sheriff","heard",1,"1890"
"46892","sheriff","hearing",1,"1890"
"46893","sheriff","heath",1,"1890"
"46894","sheriff","henry",1,"1890"
"46895","sheriff","hill",1,"1890"
"46896","sheriff","hurried",1,"1890"
"46897","sheriff","immediately",1,"1890"
"46898","sheriff","james",1,"1890"
"46899","sheriff","joel",1,"1890"
"46900","sheriff","kelly",1,"1890"
"46901","sheriff","lard",1,"1890"
"46902","sheriff","maddox",1,"1890"
"46903","sheriff","mason",1,"1890"
"46904","sheriff","mccargoe",1,"1890"
"46905","sheriff","mccormick's",1,"1890"
"46906","sheriff","mcginnis",1,"1890"
"46907","sheriff","mclean",1,"1890"
"46908","sheriff","payne",1,"1890"
"46909","sheriff","perkins",1,"1890"
"46910","sheriff","peter",1,"1890"
"46911","sheriff","protects",1,"1890"
"46912","sheriff","reached",1,"1890"
"46913","sheriff","resisted",1,"1890"
"46914","sheriff","richardson",1,"1890"
"46915","sheriff","rives",1,"1890"
"46916","sheriff","rushed",1,"1890"
"46917","sheriff","simms",1,"1890"
"46918","sheriff","sped",1,"1890"
"46919","sheriff","started",1,"1890"
"46920","sheriff","taylor",1,"1890"
"46921","sheriff","thomas",1,"1890"
"46922","sheriff","tibbits",1,"1890"
"46923","sheriff","torner",1,"1890"
"46924","sheriff","treu",1,"1890"
"46925","sheriff","turner",1,"1890"
"46926","sheriff","viller",1,"1890"
"46927","sheriff","walker",1,"1890"
"46928","sheriff","warned",1,"1890"
"46929","sheriff","watts",1,"1890"
"46930","sheriff","william",1,"1890"
"46931","sheriff","williams",1,"1890"
"46932","sheriff","wood",1,"1890"
"46933","sheriff","worn",1,"1890"
"46934","sheriff","wright",1,"1890"
"46935","sheriff's","ability",1,"1890"
"46936","sheriff's","deputies",1,"1890"
"46937","sheriff's","home",1,"1890"
"46938","sheriff's","house",1,"1890"
"46939","sheriff's","murdererlynched",1,"1890"
"46940","sheriff's","office",1,"1890"
"46941","sheriff's","residence",1,"1890"
"46942","sheriff's","son",1,"1890"
"46943","sheriff's","tirely",1,"1890"
"46944","sheriffe","guarded",1,"1890"
"46945","sherman","ala",1,"1890"
"46946","sherman's","georgia",1,"1890"
"46947","sherrill","ark",1,"1890"
"46948","shet's","memery",1,"1890"
"46949","shield","thrust",1,"1890"
"46950","shier","late",1,"1890"
"46951","shier","stated",1,"1890"
"46952","shier's","farm",1,"1890"
"46953","shier's","horses",1,"1890"
"46954","shining","bright",1,"1890"
"46955","ship","build",1,"1890"
"46956","ship","deputy",1,"1890"
"46957","ship","kinsey",1,"1890"
"46958","ship","pheasant",1,"1890"
"46959","shipped","tonight",1,"1890"
"46960","shippers","4.40",1,"1890"
"46961","shippers","83.402845",1,"1890"
"46962","shippers","84.25",1,"1890"
"46963","shirt","gazed",1,"1890"
"46964","shirt","hanging",1,"1890"
"46965","shirt","sleeves",1,"1890"
"46966","shler's","farm",1,"1890"
"46967","shocking","affair",1,"1890"
"46968","shocking","details",1,"1890"
"46969","shocking","proceed",1,"1890"
"46970","shocting","hall",1,"1890"
"46971","shoot","american",1,"1890"
"46972","shoot","fuen",1,"1890"
"46973","shoot","greene",1,"1890"
"46974","shooting","aff",1,"1890"
"46975","shooting","affair",1,"1890"
"46976","shooting","affairs",1,"1890"
"46977","shooting","affray",1,"1890"
"46978","shooting","comenced",1,"1890"
"46979","shooting","commenced",1,"1890"
"46980","shooting","day",1,"1890"
"46981","shooting","enraged",1,"1890"
"46982","shooting","policeman",1,"1890"
"46983","shooting","saturday",1,"1890"
"46984","shooting","shandow",1,"1890"
"46985","shop","earning",1,"1890"
"46986","shoreward","towline",1,"1890"
"46987","short","fat",1,"1890"
"46988","short","friends",1,"1890"
"46989","short","intervals",1,"1890"
"46990","short","le",1,"1890"
"46991","short","notice",1,"1890"
"46992","short","period",1,"1890"
"46993","short","rations",1,"1890"
"46994","short","sharp",1,"1890"
"46995","short","shift",1,"1890"
"46996","short","specials",1,"1890"
"46997","short","speeches",1,"1890"
"46998","short","stop",1,"1890"
"46999","short","talk",1,"1890"
"47000","shortest","shrift",1,"1890"
"47001","shot","ather",1,"1890"
"47002","shot","beat",1,"1890"
"47003","shot","beebe",1,"1890"
"47004","shot","bill",1,"1890"
"47005","shot","bly",1,"1890"
"47006","shot","brochrock",1,"1890"
"47007","shot","broke",1,"1890"
"47008","shot","chitty",1,"1890"
"47009","shot","cotton",1,"1890"
"47010","shot","crouching",1,"1890"
"47011","shot","deputy",1,"1890"
"47012","shot","died",1,"1890"
"47013","shot","dunn",1,"1890"
"47014","shot","ellis",1,"1890"
"47015","shot","everett",1,"1890"
"47016","shot","fired",1,"1890"
"47017","shot","gail",1,"1890"
"47018","shot","gun",1,"1890"
"47019","shot","guns",1,"1890"
"47020","shot","hanged",1,"1890"
"47021","shot","harry",1,"1890"
"47022","shot","hermann",1,"1890"
"47023","shot","hot",1,"1890"
"47024","shot","james",1,"1890"
"47025","shot","john",1,"1890"
"47026","shot","killed",1,"1890"
"47027","shot","killing",1,"1890"
"47028","shot","officer",1,"1890"
"47029","shot","tonight",1,"1890"
"47030","shot","twenty",1,"1890"
"47031","shot","vinton",1,"1890"
"47032","shot","walter",1,"1890"
"47033","shot","woods",1,"1890"
"47034","shota","po",1,"1890"
"47035","shotgun","laid",1,"1890"
"47036","shotguns","marched",1,"1890"
"47037","shotguns","pistols",1,"1890"
"47038","shots","died",1,"1890"
"47039","shots","inflicting",1,"1890"
"47040","shots","proceeded",1,"1890"
"47041","shots","struck",1,"1890"
"47042","shout","weut",1,"1890"
"47043","shout's","friends",1,"1890"
"47044","shouted","coil",1,"1890"
"47045","shouting","bulletins",1,"1890"
"47046","shovel","robbed",1,"1890"
"47047","shown","recently",1,"1890"
"47048","shreveport","la",1,"1890"
"47049","shrill","voice",1,"1890"
"47050","shrine","arabia",1,"1890"
"47051","shrine","degree",1,"1890"
"47052","shrtf","conveying",1,"1890"
"47053","si","inst",1,"1890"
"47054","sibley","occurred",1,"1890"
"47055","sibley","white",1,"1890"
"47056","sicilian","assassins",1,"1890"
"47057","sicilians","trembled",1,"1890"
"47058","sick","child",1,"1890"
"47059","sickly","senti",1,"1890"
"47060","sid","johnson",1,"1890"
"47061","sider","ramsay's",1,"1890"
"47062","siderable","attention",1,"1890"
"47063","sidewalk","nearby",1,"1890"
"47064","sidney","johnston",1,"1890"
"47065","sidney","randolph",1,"1890"
"47066","siemens","barracks",1,"1890"
"47067","sierra","morena",1,"1890"
"47068","sight","exchange",1,"1890"
"47069","sight","met",1,"1890"
"47070","sightler","mob",1,"1890"
"47071","sightler","white",1,"1890"
"47072","sign","board",1,"1890"
"47073","sign","struction",1,"1890"
"47074","sign","worse",1,"1890"
"47075","signal","drew",1,"1890"
"47076","signal","stop",1,"1890"
"47077","signed","ty",1,"1890"
"47078","signor","breganze",1,"1890"
"47079","signor","oscar",1,"1890"
"47080","silas","payton",1,"1890"
"47081","silent","belief",1,"1890"
"47082","silent","gathering",1,"1890"
"47083","silk","flag",1,"1890"
"47084","silk","suddenly",1,"1890"
"47085","silly's","recepas",1,"1890"
"47086","silvanus","john",1,"1890"
"47087","silvanus","johnson",1,"1890"
"47088","silver","senators",1,"1890"
"47089","silverton","expecting",1,"1890"
"47090","sily","als",1,"1890"
"47091","silyer","neccessary",1,"1890"
"47092","sim","haralson",1,"1890"
"47093","simeon","george",1,"1890"
"47094","similar","acts",1,"1890"
"47095","similar","attempt",1,"1890"
"47096","similar","expressions",1,"1890"
"47097","similar","nature",1,"1890"
"47098","similar","occurences",1,"1890"
"47099","similar","outbreak",1,"1890"
"47100","similar","scenes",1,"1890"
"47101","simms","whipped",1,"1890"
"47102","simon","cooper",1,"1890"
"47103","simonds","geo",1,"1890"
"47104","simple","finding",1,"1890"
"47105","simple","reason",1,"1890"
"47106","simply","hustled",1,"1890"
"47107","simpson's","scheme",1,"1890"
"47108","sims","escaped",1,"1890"
"47109","sims","lynched",1,"1890"
"47110","sims","thomas",1,"1890"
"47111","sims","threateus",1,"1890"
"47112","sims","tom",1,"1890"
"47113","sims's","house",1,"1890"
"47114","simsite","outrages",1,"1890"
"47115","sin","assault",1,"1890"
"47116","sin","exbank",1,"1890"
"47117","sinai","lodge",1,"1890"
"47118","sing","17",1,"1890"
"47119","sing","sing",1,"1890"
"47120","singers","mob",1,"1890"
"47121","single","advertisement",1,"1890"
"47122","single","handed",1,"1890"
"47123","single","horse",1,"1890"
"47124","single","juror",1,"1890"
"47125","single","qualification",1,"1890"
"47126","single","unauthorized",1,"1890"
"47127","singleton","stein",1,"1890"
"47128","singular","action",1,"1890"
"47129","sink","river",1,"1890"
"47130","sinn","trust",1,"1890"
"47131","sir","murder",1,"1890"
"47132","sir","voke",1,"1890"
"47133","siskiylou","county",1,"1890"
"47134","sistant","city",1,"1890"
"47135","sister","brother",1,"1890"
"47136","sister","coming",1,"1890"
"47137","sister","gertrude",1,"1890"
"47138","sister","managed",1,"1890"
"47139","sister","miss",1,"1890"
"47140","sister","rushed",1,"1890"
"47141","sister","struments",1,"1890"
"47142","sity","3.00",1,"1890"
"47143","sive","improvements",1,"1890"
"47144","sivo","stages",1,"1890"
"47145","sixmonthsold","baby",1,"1890"
"47146","sixteen","barns",1,"1890"
"47147","sixteen","neighbors",1,"1890"
"47148","sixteen","persons",1,"1890"
"47149","sixteen","senators",1,"1890"
"47150","sixteen","wounds",1,"1890"
"47151","sixteenth","infantry",1,"1890"
"47152","sixteenyearold","negro",1,"1890"
"47153","sixth","commandment",1,"1890"
"47154","sixth","lynching",1,"1890"
"47155","sixth","precinct",1,"1890"
"47156","sixth","precinet",1,"1890"
"47157","sixty","citizens",1,"1890"
"47158","sixty","persons",1,"1890"
"47159","sixty","white",1,"1890"
"47160","sixtysix","persons",1,"1890"
"47161","sixtythree","senators",1,"1890"
"47162","size","extraordinary",1,"1890"
"47163","sizes","25c",1,"1890"
"47164","skagit","indian",1,"1890"
"47165","skaguay","alaska",1,"1890"
"47166","skillfully","led",1,"1890"
"47167","skin","stripped",1,"1890"
"47168","skull","fractured",1,"1890"
"47169","skunk","farm",1,"1890"
"47170","slandered","girl",1,"1890"
"47171","slanderous","stories",1,"1890"
"47172","slaughtered","animals",1,"1890"
"47173","slave","judge",1,"1890"
"47174","slave","power",1,"1890"
"47175","slavonic","element",1,"1890"
"47176","slayers","conviction",1,"1890"
"47177","sledd","sheriff",1,"1890"
"47178","sledd","son",1,"1890"
"47179","sledge","hamn",1,"1890"
"47180","sleep.nual","story",1,"1890"
"47181","sleeper","richmond",1,"1890"
"47182","sleeping","cars",1,"1890"
"47183","sleeping","infant",1,"1890"
"47184","sleeping","mr.parker",1,"1890"
"47185","sleeps","tonight",1,"1890"
"47186","slick","black",1,"1890"
"47187","slight","difficulty",1,"1890"
"47188","slight","excitement",1,"1890"
"47189","slight","flesh",1,"1890"
"47190","slight","mustache",1,"1890"
"47191","slight","wound",1,"1890"
"47192","slightest","foundation",1,"1890"
"47193","slightest","pretext",1,"1890"
"47194","slightest","reason",1,"1890"
"47195","slightly","tom",1,"1890"
"47196","slimy","tongue's",1,"1890"
"47197","slipped","jail",1,"1890"
"47198","sloan","knowing",1,"1890"
"47199","sloan's","aid",1,"1890"
"47200","slow","freight",1,"1890"
"47201","slow","machinery",1,"1890"
"47202","slowly","cremated",1,"1890"
"47203","slowly","raised",1,"1890"
"47204","sluss","valentine",1,"1890"
"47205","smelter","prevent",1,"1890"
"47206","smith","aged",1,"1890"
"47207","smith","alias",1,"1890"
"47208","smith","bought",1,"1890"
"47209","smith","bros",1,"1890"
"47210","smith","confessed",1,"1890"
"47211","smith","declared",1,"1890"
"47212","smith","meets",1,"1890"
"47213","smith","prisoners",1,"1890"
"47214","smith","rail",1,"1890"
"47215","smith","tooley",1,"1890"
"47216","smith","undertook",1,"1890"
"47217","smith","waller",1,"1890"
"47218","smith","william",1,"1890"
"47219","smith's","absence",1,"1890"
"47220","smith's","antilynching",1,"1890"
"47221","smith's","neck",1,"1890"
"47222","smithland","brings",1,"1890"
"47223","smithrichardson","kerrville",1,"1890"
"47224","smoked","cigars",1,"1890"
"47225","smuggling","chinese",1,"1890"
"47226","smyrna","del",1,"1890"
"47227","snake","ds",1,"1890"
"47228","snake","heads",1,"1890"
"47229","snow","plow",1,"1890"
"47230","snow","storm",1,"1890"
"47231","snow","traffic",1,"1890"
"47232","sobs","uf",1,"1890"
"47233","socalled","justice",1,"1890"
"47234","socalled","murder",1,"1890"
"47235","social","equality",1,"1890"
"47236","social","evil",1,"1890"
"47237","social","gathering",1,"1890"
"47238","social","mixture",1,"1890"
"47239","social","reform",1,"1890"
"47240","social","star",1,"1890"
"47241","social","system",1,"1890"
"47242","socialistic","world's",1,"1890"
"47243","societies","learned",1,"1890"
"47244","society","demands",1,"1890"
"47245","society","lively",1,"1890"
"47246","society","residents",1,"1890"
"47247","soddi","tenn",1,"1890"
"47248","sof","john",1,"1890"
"47249","soft","sweet",1,"1890"
"47250","sol","george",1,"1890"
"47251","solano","county",1,"1890"
"47252","sold","8.55",1,"1890"
"47253","sold","timber",1,"1890"
"47254","soldier","lynchers",1,"1890"
"47255","soldier","political",1,"1890"
"47256","soldier's","uniforin",1,"1890"
"47257","soldiers","col",1,"1890"
"47258","soldiers","friday",1,"1890"
"47259","soldiers","stood",1,"1890"
"47260","soldiers","subsequently",1,"1890"
"47261","soldiers","thomas",1,"1890"
"47262","soldiery","arrived",1,"1890"
"47263","sole","heir",1,"1890"
"47264","sole","judges",1,"1890"
"47265","solicited","prompt",1,"1890"
"47266","solicitor","jervey",1,"1890"
"47267","solid","lines",1,"1890"
"47268","solid","opposition",1,"1890"
"47269","solid","wall",1,"1890"
"47270","solitary","jailer",1,"1890"
"47271","soll's","services",1,"1890"
"47272","solld","masonry",1,"1890"
"47273","solomon","marable",1,"1890"
"47274","solved","herbert",1,"1890"
"47275","som","jack",1,"1890"
"47276","somely","ly",1,"1890"
"47277","somersault","fell",1,"1890"
"47278","somerset","county",1,"1890"
"47279","somerset","ky",1,"1890"
"47280","son","alll",1,"1890"
"47281","son","assault",1,"1890"
"47282","son","charged",1,"1890"
"47283","son","charles",1,"1890"
"47284","son","chitty",1,"1890"
"47285","son","commanded",1,"1890"
"47286","son","county",1,"1890"
"47287","son","elisha",1,"1890"
"47288","son","employers",1,"1890"
"47289","son","frank",1,"1890"
"47290","son","goldsboro",1,"1890"
"47291","son","harry",1,"1890"
"47292","son","household",1,"1890"
"47293","son","howard",1,"1890"
"47294","son","introduced",1,"1890"
"47295","son","lived",1,"1890"
"47296","son","miss",1,"1890"
"47297","son","offered",1,"1890"
"47298","son","ognized",1,"1890"
"47299","son","ramed",1,"1890"
"47300","son","reported",1,"1890"
"47301","son","represented",1,"1890"
"47302","son","sheriff",1,"1890"
"47303","son","stepped",1,"1890"
"47304","son","strung",1,"1890"
"47305","son","succeeded",1,"1890"
"47306","son","thursday",1,"1890"
"47307","son's","age",1,"1890"
"47308","son's","crime",1,"1890"
"47309","son's","disgrace",1,"1890"
"47310","son's","home",1,"1890"
"47311","song","comare",1,"1890"
"47312","song","hoo",1,"1890"
"47313","song","san",1,"1890"
"47314","song","smoke",1,"1890"
"47315","sons","engaged",1,"1890"
"47316","sons","june",1,"1890"
"47317","sons","neighbors",1,"1890"
"47318","sons","remained",1,"1890"
"47319","sonwrong","negro",1,"1890"
"47320","soo","marquette",1,"1890"
"47321","sore","heads",1,"1890"
"47322","sore","lips",1,"1890"
"47323","sorely","disappointed",1,"1890"
"47324","sorely","wrought",1,"1890"
"47325","sorrow","al",1,"1890"
"47326","sorrowing","homes",1,"1890"
"47327","sought","hiding",1,"1890"
"47328","sought","president",1,"1890"
"47329","sought","safe",1,"1890"
"47330","sought","shelter",1,"1890"
"47331","sought","tonight",1,"1890"
"47332","sought","trouble",1,"1890"
"47333","soughtfor","revenge",1,"1890"
"47334","sound","leard",1,"1890"
"47335","sound","money",1,"1890"
"47336","sounds","heard",1,"1890"
"47337","sounds","reverberate",1,"1890"
"47338","sourl","negro",1,"1890"
"47339","south","addresses",1,"1890"
"47340","south","africa",1,"1890"
"47341","south","appropriation",1,"1890"
"47342","south","bound",1,"1890"
"47343","south","broadway",1,"1890"
"47344","south","claims",1,"1890"
"47345","south","door",1,"1890"
"47346","south","feed",1,"1890"
"47347","south","georgia",1,"1890"
"47348","south","lamar",1,"1890"
"47349","south","mcalester",1,"1890"
"47350","south","miss",1,"1890"
"47351","south","notwithstanding",1,"1890"
"47352","south","pacific",1,"1890"
"47353","south","pandemonium",1,"1890"
"47354","south","penalty",1,"1890"
"47355","south","pole",1,"1890"
"47356","south","street",1,"1890"
"47357","south","white",1,"1890"
"47358","south","zanesville",1,"1890"
"47359","south's","metropolis",1,"1890"
"47360","south's","prosperity",1,"1890"
"47361","southeast","corner",1,"1890"
"47362","southeast","news",1,"1890"
"47363","southeast","officers",1,"1890"
"47364","southerm","wo",1,"1890"
"47365","southern","arkansas",1,"1890"
"47366","southern","athletic",1,"1890"
"47367","southern","dis",1,"1890"
"47368","southern","extremes",1,"1890"
"47369","southern","lynchings",1,"1890"
"47370","southern","method",1,"1890"
"47371","southern","mobs",1,"1890"
"47372","southern","negroes",1,"1890"
"47373","southern","newspaper",1,"1890"
"47374","southern","protect",1,"1890"
"47375","southern","railroad",1,"1890"
"47376","southern","soldiers",1,"1890"
"47377","southern","tes",1,"1890"
"47378","southern","treatment",1,"1890"
"47379","southern","whites",1,"1890"
"47380","southern","women",1,"1890"
"47381","sovereign","people",1,"1890"
"47382","space","beginning",1,"1890"
"47383","space","inside",1,"1890"
"47384","space","intervening",1,"1890"
"47385","spafford's","court",1,"1890"
"47386","spaniard","cutting",1,"1890"
"47387","spaniard","named",1,"1890"
"47388","spanish","minister",1,"1890"
"47389","spanish","throne",1,"1890"
"47390","spare","vincent",1,"1890"
"47391","sparta","mills",1,"1890"
"47392","spe","mately",1,"1890"
"47393","speak","burton",1,"1890"
"47394","speak","lo",1,"1890"
"47395","speak","sarcastically",1,"1890"
"47396","speak","taking",1,"1890"
"47397","speaker","return",1,"1890"
"47398","speakers","announced",1,"1890"
"47399","speakers","distributed",1,"1890"
"47400","specht","swears",1,"1890"
"47401","special","15",1,"1890"
"47402","special","3",1,"1890"
"47403","special","agent",1,"1890"
"47404","special","benjamin",1,"1890"
"47405","special","cable",1,"1890"
"47406","special","chicago",1,"1890"
"47407","special","correspondence",1,"1890"
"47408","special","deputy",1,"1890"
"47409","special","despatch",1,"1890"
"47410","special","dis",1,"1890"
"47411","special","district",1,"1890"
"47412","special","edition",1,"1890"
"47413","special","eighty",1,"1890"
"47414","special","enactments",1,"1890"
"47415","special","envoy",1,"1890"
"47416","special","gov",1,"1890"
"47417","special","guards",1,"1890"
"47418","special","meeting",1,"1890"
"47419","special","mission",1,"1890"
"47420","special","note",1,"1890"
"47421","special","officer",1,"1890"
"47422","special","provision",1,"1890"
"47423","special","richard",1,"1890"
"47424","special","tele",1,"1890"
"47425","special","tells",1,"1890"
"47426","special","term",1,"1890"
"47427","special","trains",1,"1890"
"47428","special","wires",1,"1890"
"47429","special","write",1,"1890"
"47430","specialpantomize","prof",1,"1890"
"47431","specific","charge",1,"1890"
"47432","specifications","claiming",1,"1890"
"47433","specious","circumstance",1,"1890"
"47434","spectable","white",1,"1890"
"47435","spectacle","island",1,"1890"
"47436","spectator","shortly",1,"1890"
"47437","speculative","riffraff",1,"1890"
"47438","speculators","left",1,"1890"
"47439","speech","koppa",1,"1890"
"47440","speedcolumbia","minneapolis",1,"1890"
"47441","speedily","follow",1,"1890"
"47442","speedily","include",1,"1890"
"47443","speedily","prosecuted",1,"1890"
"47444","speedily","raised",1,"1890"
"47445","speedily","supplemented",1,"1890"
"47446","speedy","death",1,"1890"
"47447","speedy","pacification",1,"1890"
"47448","speedy","punishment",1,"1890"
"47449","speedy","trial",1,"1890"
"47450","speedy","vengeance",1,"1890"
"47451","spend","progress",1,"1890"
"47452","spicer","home",1,"1890"
"47453","spicer","house",1,"1890"
"47454","spicer","likewise",1,"1890"
"47455","spicer","murderers",1,"1890"
"47456","spine","physicians",1,"1890"
"47457","spirit","passed",1,"1890"
"47458","spirit","prompted",1,"1890"
"47459","spirit","rampant",1,"1890"
"47460","spirit","similar",1,"1890"
"47461","spirited","defense",1,"1890"
"47462","spiritual","adviser",1,"1890"
"47463","spit","tobacco",1,"1890"
"47464","spitting","tobacco",1,"1890"
"47465","splendid","paper",1,"1890"
"47466","splendidly","equipped",1,"1890"
"47467","sporting","fraternity",1,"1890"
"47468","sporting","world",1,"1890"
"47469","spot","assaulted",1,"1890"
"47470","spot","piece",1,"1890"
"47471","spot","riddled",1,"1890"
"47472","spot","selected",1,"1890"
"47473","spots","grew",1,"1890"
"47474","spread","abroad",1,"1890"
"47475","spread","broadcast",1,"1890"
"47476","spread","rapidly",1,"1890"
"47477","spring","crops",1,"1890"
"47478","spring","e.t",1,"1890"
"47479","spring","family",1,"1890"
"47480","spring","hill",1,"1890"
"47481","spring","mute",1,"1890"
"47482","spring","valley",1,"1890"
"47483","spring","wagon",1,"1890"
"47484","springfield","august",1,"1890"
"47485","springfield","company",1,"1890"
"47486","springfield","iil",1,"1890"
"47487","springfield","jail",1,"1890"
"47488","springfield","mass",1,"1890"
"47489","springfield","ohio",1,"1890"
"47490","springs","alita",1,"1890"
"47491","springs","jefferson",1,"1890"
"47492","springs","mob",1,"1890"
"47493","springs","saturday",1,"1890"
"47494","springs","tenn",1,"1890"
"47495","springs","va",1,"1890"
"47496","springs","yesterday",1,"1890"
"47497","springville","ala",1,"1890"
"47498","springville","mo",1,"1890"
"47499","spritual","evangelist",1,"1890"
"47500","spruce","billings",1,"1890"
"47501","spruce","tree",1,"1890"
"47502","squad","attacked",1,"1890"
"47503","square","15th",1,"1890"
"47504","square","190",1,"1890"
"47505","square","96",1,"1890"
"47506","square","colonel",1,"1890"
"47507","square","fronting",1,"1890"
"47508","square","mayor",1,"1890"
"47509","square","n.y",1,"1890"
"47510","squatter","land",1,"1890"
"47511","squeamish","feelings",1,"1890"
"47512","squire","cralg",1,"1890"
"47513","st","agustine's",1,"1890"
"47514","st","andrews",1,"1890"
"47515","st","anne",1,"1890"
"47516","st","charles",1,"1890"
"47517","st","chicago",1,"1890"
"47518","st","dyeing",1,"1890"
"47519","st","empt",1,"1890"
"47520","st","francis",1,"1890"
"47521","st","front",1,"1890"
"47522","st","fulton",1,"1890"
"47523","st","george",1,"1890"
"47524","st","john",1,"1890"
"47525","st","lawrence",1,"1890"
"47526","st","luke",1,"1890"
"47527","st","lule",1,"1890"
"47528","st","mary's",1,"1890"
"47529","st","mattin",1,"1890"
"47530","st","petersbtrg",1,"1890"
"47531","stabbed","shot",1,"1890"
"47532","stabbed","worrall",1,"1890"
"47533","stable","stole",1,"1890"
"47534","stafford","county",1,"1890"
"47535","stage","held",1,"1890"
"47536","stained","prisoner",1,"1890"
"47537","stairs","boss",1,"1890"
"47538","stairway","lead",1,"1890"
"47539","stake","meets",1,"1890"
"47540","stake","yester",1,"1890"
"47541","stallion","wyandotte",1,"1890"
"47542","stalwarts","catching",1,"1890"
"47543","stamps","frac",1,"1890"
"47544","stamps","prominent",1,"1890"
"47545","stand","day",1,"1890"
"47546","stand","menacingly",1,"1890"
"47547","standard","bearer",1,"1890"
"47548","standing","army",1,"1890"
"47549","standing","beneath",1,"1890"
"47550","standing","close",1,"1890"
"47551","standing","menace",1,"1890"
"47552","standing","wide",1,"1890"
"47553","standingquietly","met",1,"1890"
"47554","stands","convict",1,"1890"
"47555","stands","diagonally",1,"1890"
"47556","stands","indicted",1,"1890"
"47557","stantly","killed",1,"1890"
"47558","stanton","ky",1,"1890"
"47559","star","feature",1,"1890"
"47560","star","special",1,"1890"
"47561","stark","negro",1,"1890"
"47562","starks","fla",1,"1890"
"47563","starr","fa",1,"1890"
"47564","starr","identified",1,"1890"
"47565","started","home",1,"1890"
"47566","started","yesterday",1,"1890"
"47567","startling","incident",1,"1890"
"47568","startling","object",1,"1890"
"47569","starving","condition",1,"1890"
"47570","state's","attorneys",1,"1890"
"47571","state's","borders",1,"1890"
"47572","stated","dr",1,"1890"
"47573","statement","coming",1,"1890"
"47574","statement","completed",1,"1890"
"47575","statement","confessing",1,"1890"
"47576","statement","declared",1,"1890"
"47577","statement","incriminates",1,"1890"
"47578","statements","buwill",1,"1890"
"47579","station","broke",1,"1890"
