"","...1","index","file_id","newspaper_name","date","year","month","day","url","article_id","sn","newspaper_city","newspaper_state","black_press","edition","mod_id","article_title","collection","authors","document_type","issn","find_a_copy","filepath","file_id_old","file_id2_old","url_backup","page"
"699",6463,11128,"bp468","Atlanta Daily World",1934-12-22,1934,NA,NA,"https://www.proquest.com/historical-newspapers/consistency-mob-at-shelbyville-tenn/docview/490446744/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Consistency of the Mob at Shelbyville, Tenn.","ProQuest Historical Newspapers: Atlanta Daily World","Thomas, Jesse O","article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=2&amp;date=1934-12-22&amp;atitle=Consistency+of+the+Mob+at+Shelbyville%2C+Tenn.&amp;au=Thomas%2C+Jesse+O&amp;id=doi:","black_press/bp468.txt",NA,NA,NA,"2"
"700",6464,11129,"bp469","The New York Amsterdam News",1934-12-15,1934,NA,NA,"https://www.proquest.com/historical-newspapers/police-arrest-lynch-pickets/docview/226164441/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"POLICE ARREST LYNCH PICKETS: N.A.A.C.P. PROTESTERS SEIZED AT CAPITAL CRIME CONFAB","ProQuest Historical Newspapers: New York Amsterdam News",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=3&amp;date=1934-12-15&amp;atitle=POLICE+ARREST+LYNCH+PICKETS&amp;au=&amp;id=doi:","black_press/bp469.txt",NA,NA,NA,"3"
"701",6465,11130,"bp470","The Pittsburgh Courier",1934-12-15,1934,NA,NA,"https://www.proquest.com/historical-newspapers/whites-demand-trial-lynchers/docview/201976469/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"WHITES DEMAND TRIAL FOR LYNCHERS","ProQuest Historical Newspapers: Pittsburgh Courier","BERT CUMBY Special to The Pittsburgh Courier","front_page",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=1&amp;date=1934-12-15&amp;atitle=WHITES+DEMAND+TRIAL+FOR+LYNCHERS&amp;au=BERT+CUMBY+Special+to+The+Pittsburgh+Courier&amp;id=doi:","black_press/bp470.txt",NA,NA,NA,"1"
"702",6466,11131,"bp471","Philadelphia Tribune",1934-11-29,1934,NA,NA,"https://www.proquest.com/historical-newspapers/stop-lynching-urges-chairman-naacp/docview/531400913/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Stop Lynching, Urges Chairman of NAACP","ProQuest Historical Newspapers: Philadelphia Tribune","Spingarn, J","letter_to_editor","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=4&amp;date=1934-11-29&amp;atitle=Stop+Lynching%2C+Urges+Chairman+of+NAACP&amp;au=Spingarn%2C+J&amp;id=doi:","black_press/bp471.txt",NA,NA,NA,"4"
"703",6467,11132,"bp472","Philadelphia Tribune",1934-11-29,1934,NA,NA,"https://www.proquest.com/historical-newspapers/clues-identity-fla-lynchers-are-given-u-s/docview/531351806/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Clues To Identity Of Fla. Lynchers Are Given To U.S.","ProQuest Historical Newspapers: Philadelphia Tribune",NA,"article","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=2&amp;date=1934-11-29&amp;atitle=Clues+To+Identity+Of+Fla.+Lynchers+Are+Given+To+U.S.&amp;au=&amp;id=doi:","black_press/bp472.txt",NA,NA,NA,"2"
"704",6468,11133,"bp473","The Chicago Defender National edition",1934-11-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/article-7-no-title/docview/492493003/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Article 7 -- No Title","ProQuest Historical Newspapers: Chicago Defender","Seeley, Evelyn","article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=11&amp;date=1934-11-17&amp;atitle=Article+7+--+No+Title&amp;au=Seeley%2C+Evelyn&amp;id=doi:","black_press/bp473.txt",NA,NA,NA,"11"
"705",6469,11134,"bp474","The New York Amsterdam News",1934-11-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/fight-lynching/docview/226155921/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"To Fight Lynching","ProQuest Historical Newspapers: New York Amsterdam News","Spingarn, J E","letter_to_editor",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=8&amp;date=1934-11-17&amp;atitle=To+Fight+Lynching&amp;au=Spingarn%2C+J+E&amp;id=doi:","black_press/bp474.txt",NA,NA,NA,"8"
"706",6470,11135,"bp475","The Pittsburgh Courier",1934-11-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201975466/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: IS THIS KIDNAPING ILLEGAL?","ProQuest Historical Newspapers: Pittsburgh Courier","The Pittsburgh Press","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-11-17&amp;atitle=Views+Of+Other+Editors&amp;au=The+Pittsburgh+Press&amp;id=doi:","black_press/bp475.txt",NA,NA,NA,"10"
"707",6471,11136,"bp476","The Chicago Defender National edition",1934-11-10,1934,NA,NA,"https://www.proquest.com/historical-newspapers/other-papers-say/docview/492469360/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Other Papers Say: LYNCHING AS A PUBLIC SPECTACLE","ProQuest Historical Newspapers: Chicago Defender",NA,"article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=14&amp;date=1934-11-10&amp;atitle=Other+Papers+Say&amp;au=&amp;id=doi:","black_press/bp476.txt",NA,NA,NA,"14"
"708",6472,11137,"bp477","The Pittsburgh Courier",1934-11-10,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201984926/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: ARE BLACK GIRLS EVER ATTACKED?","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-11-10&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","black_press/bp477.txt",NA,NA,NA,"10"
"709",6473,11138,"bp478","The Pittsburgh Courier",1934-11-10,1934,NA,NA,"https://www.proquest.com/historical-newspapers/does-america-like-some-lawless-foreign-nation/docview/201984369/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Does America, Like Some Lawless Foreign Nation, Have ""Inner Instigators"" Behind Lynchings?: Writer Raises Question As to Whether ""Higher-Ups"" Secretly Sanction Lynch Law--Next Step Is to Appeal to Labor to Stop Mob Curse, Belief","ProQuest Historical Newspapers: Pittsburgh Courier","Kaplan, Tillie","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A2&amp;date=1934-11-10&amp;atitle=Does+America%2C+Like+Some+Lawless+Foreign+Nation%2C+Have+%22Inner+Instigators%22+Behind+Lynchings%3F&amp;au=Kaplan%2C+Tillie&amp;id=doi:","black_press/bp478.txt",NA,NA,NA,"2"
"710",6474,11139,"bp479","Atlanta Daily World",1934-11-04,1934,NA,NA,"https://www.proquest.com/historical-newspapers/lynching-is-protested-local-naacp/docview/490443230/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Lynching is Protested by Local NAACP","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1934-11-04&amp;atitle=Lynching+is+Protested+by+Local+NAACP&amp;au=&amp;id=doi:","black_press/bp479.txt",NA,NA,NA,"1"
"711",6475,11140,"bp480","Atlanta Daily World",1934-10-31,1934,NA,NA,"https://www.proquest.com/historical-newspapers/lynching-as-public-spectacle/docview/490446337/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"A Lynching As A Public Spectacle","ProQuest Historical Newspapers: Atlanta Daily World",NA,"editorial_article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1934-10-31&amp;atitle=A+Lynching+As+A+Public+Spectacle&amp;au=&amp;id=doi:","black_press/bp480.txt",NA,NA,NA,"6"
"712",6476,11141,"bp481","Atlanta Daily World",1934-10-11,1934,NA,NA,"https://www.proquest.com/historical-newspapers/potentialities-inter-racial-lynchings/docview/490446531/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"Potentialities of Inter - Racial Lynchings","ProQuest Historical Newspapers: Atlanta Daily World","TROIKAS, JESSE O","article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1934-10-11&amp;atitle=Potentialities+of+Inter+-+Racial+Lynchings&amp;au=TROIKAS%2C+JESSE+O&amp;id=doi:","black_press/bp481.txt",NA,NA,NA,"6"
"713",6477,11142,"bp482","Atlanta Daily World",1934-10-10,1934,NA,NA,"https://www.proquest.com/historical-newspapers/two-negroes-are-held-lynching-negro/docview/490445313/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"TWO NEGROES ARE HELD IN LYNCHING OF NEGRO: NEGROES AID IN SECOND LYNCHING SHOOT AND BURN THEFT SUSPECT AS WIDOW BEGS FOR BODY PROMISE ARRESTS","ProQuest Historical Newspapers: Atlanta Daily World",NA,"front_page","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1934-10-10&amp;atitle=TWO+NEGROES+ARE+HELD+IN+LYNCHING+OF+NEGRO&amp;au=&amp;id=doi:","black_press/bp482.txt",NA,NA,NA,"1"
"714",6478,11143,"bp483","The New York Amsterdam News",1934-10-06,1934,NA,NA,"https://www.proquest.com/historical-newspapers/lynching-foe-will-open-g-0-p-rally/docview/226126378/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"LYNCHING FOE WILL OPEN G. 0. P. RALLY: SENATOR WHO SCORED ROLPH TO SPEAK AT MEETING IN JERSEY CITY MONDAY","ProQuest Historical Newspapers: New York Amsterdam News",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=14&amp;date=1934-10-06&amp;atitle=LYNCHING+FOE+WILL+OPEN+G.+0.+P.+RALLY&amp;au=&amp;id=doi:","black_press/bp483.txt",NA,NA,NA,"14"
"715",6479,11144,"bp484","The Pittsburgh Courier",1934-09-29,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201969880/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: ANOTHER CLOSED LYNCHING INCIDENT","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-09-29&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","black_press/bp484.txt",NA,NA,NA,"10"
"716",6480,11145,"bp485","New Journal and Guide",1934-09-15,1934,NA,NA,"https://www.proquest.com/historical-newspapers/princess-anne-scene-bitter-race-riot/docview/567201861/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"Princess Anne Scene of Bitter Race Riot","ProQuest Historical Newspapers: Norfolk Journal and Guide",NA,"front_page",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=0_1&amp;date=1934-09-15&amp;atitle=Princess+Anne+Scene+of+Bitter+Race+Riot&amp;au=&amp;id=doi:","black_press/bp485.txt",NA,NA,NA,"0_1"
"717",6481,11146,"bp486","The Pittsburgh Courier",1934-09-08,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201975227/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: TWO MORE LYNCHINGS","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-09-08&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","black_press/bp486.txt",NA,NA,NA,"10"
"718",6482,11147,"bp487","Atlanta Daily World",1934-08-31,1934,NA,NA,"https://www.proquest.com/historical-newspapers/long-drive-helpful-publicity/docview/490429086/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"The Long Drive for Helpful Publicity","ProQuest Historical Newspapers: Atlanta Daily World",NA,"article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=4&amp;date=1934-08-31&amp;atitle=The+Long+Drive+for+Helpful+Publicity&amp;au=&amp;id=doi:","black_press/bp487.txt",NA,NA,NA,"4"
"719",6483,11148,"bp488","New Journal and Guide",1934-08-18,1934,NA,NA,"https://www.proquest.com/historical-newspapers/another-lynching/docview/567239228/se-2?accountid=14696",NA,NA,"Norfolk","Virginia","Y",NA,NA,"Another Lynching: The Negro Should Be The Last To Superseded The Law","ProQuest Historical Newspapers: Norfolk Journal and Guide","Thomas, Jesse","letter_to_editor",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=10&amp;date=1934-08-18&amp;atitle=Another+Lynching&amp;au=Thomas%2C+Jesse&amp;id=doi:","black_press/bp488.txt",NA,NA,NA,"10"
"720",6484,11149,"bp489","Cleveland Call and Post",1934-08-18,1934,NA,NA,"https://www.proquest.com/historical-newspapers/harlem-briefs/docview/184030828/se-2?accountid=14696",NA,NA,"Cleveland","Ohio","Y",NA,NA,"HARLEM BRIEFS: COMPARES LYNCHING WITH NAZI OUTRAGES","ProQuest Historical Newspapers: Cleveland Call and Post","Lee, C E","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=4&amp;date=1934-08-18&amp;atitle=HARLEM+BRIEFS&amp;au=Lee%2C+C+E&amp;id=doi:","black_press/bp489.txt",NA,NA,NA,"4"
"721",6485,11150,"bp490","The Pittsburgh Courier",1934-08-11,1934,NA,NA,"https://www.proquest.com/historical-newspapers/lynchings-u-s-rated-as-graver-crime-than-nazi/docview/201978317/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Lynchings In U. S. Rated As Graver Crime Than The Nazi Persecution Of The Jews, Belier: E. Haldeman-Julius, Famous Author, Compares the Two National Menaces; Rogers Blames Congress For Failing To Make Laws Against Mob Rules","ProQuest Historical Newspapers: Pittsburgh Courier","Rogers, J A","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A2&amp;date=1934-08-11&amp;atitle=Lynchings+In+U.+S.+Rated+As+Graver+Crime+Than+The+Nazi+Persecution+Of+The+Jews%2C+Belier&amp;au=Rogers%2C+J+A&amp;id=doi:","black_press/bp490.txt",NA,NA,NA,"2"
"722",6486,11151,"bp491","The New York Amsterdam News",1934-08-04,1934,NA,NA,"https://www.proquest.com/historical-newspapers/ruminations/docview/226239631/se-2?accountid=14696",NA,NA,"NewYork","New_York","Y",NA,NA,"Ruminations: Compares Lynching With Nast Outrages","ProQuest Historical Newspapers: New York Amsterdam News","Rogers, J A","article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=8&amp;date=1934-08-04&amp;atitle=Ruminations&amp;au=Rogers%2C+J+A&amp;id=doi:","black_press/bp491.txt",NA,NA,NA,"8"
"723",6487,11152,"bp492","The Chicago Defender National edition",1934-07-21,1934,NA,NA,"https://www.proquest.com/historical-newspapers/lawmakers-aid-lynch-mob/docview/492507877/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Lawmakers Aid Lynch Mob: SAYS SHERIFF DID NOTHING TO SAVE MAN District Att'y Made 'Feeble Speech'","ProQuest Historical Newspapers: Chicago Defender",NA,"front_page","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1934-07-21&amp;atitle=Lawmakers+Aid+Lynch+Mob&amp;au=&amp;id=doi:","black_press/bp492.txt",NA,NA,NA,"1"
"724",6488,11153,"bp493","The Pittsburgh Courier",1934-07-14,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201989309/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: BRUTAL MOB LAWLESSNESS","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-07-14&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","black_press/bp493.txt",NA,NA,NA,"10"
"725",6489,11154,"bp494","Atlanta Daily World",1934-06-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/dont-know-lynchers-reports-mississippis-corners/docview/490436299/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"""DON'T KNOW LYNCHERS,"" REPORTS MISSISSIPPI'S CORNER'S JURY","ProQuest Historical Newspapers: Atlanta Daily World",NA,"article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=8&amp;date=1934-06-17&amp;atitle=%22DON%27T+KNOW+LYNCHERS%2C%22+REPORTS+MISSISSIPPI%27S+CORNER%27S+JURY&amp;au=&amp;id=doi:","black_press/bp494.txt",NA,NA,NA,"8"
"726",6490,11155,"bp495","The Chicago Defender National edition",1934-06-16,1934,NA,NA,"https://www.proquest.com/historical-newspapers/mississippi-mob-lynches-two/docview/492440997/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"MISSISSIPPI MOB LYNCHES TWO: BODIES HANG 14 HOURS FROM TRESTLE","ProQuest Historical Newspapers: Chicago Defender","Special to The Chicago Defender","front_page","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1934-06-16&amp;atitle=MISSISSIPPI+MOB+LYNCHES+TWO&amp;au=Special+to+The+Chicago+Defender&amp;id=doi:","black_press/bp495.txt",NA,NA,NA,"1"
"727",6491,11156,"bp496","Philadelphia Tribune",1934-06-14,1934,NA,NA,"https://www.proquest.com/historical-newspapers/seven-women-eulogized-at-talk-contest/docview/531341435/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Seven Women Eulogized At Talk Contest: Without Mrs. Washington, Booker T. Could Not Have Made Tuskegee","ProQuest Historical Newspapers: Philadelphia Tribune",NA,"article","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=9&amp;date=1934-06-14&amp;atitle=Seven+Women+Eulogized+At+Talk+Contest&amp;au=&amp;id=doi:","black_press/bp496.txt",NA,NA,NA,"9"
"728",6492,11157,"bp497","Atlanta Daily World",1934-06-11,1934,NA,NA,"https://www.proquest.com/historical-newspapers/mob-murder-mississippi/docview/490443409/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"MOB MURDER IN MISSISSIPPI","ProQuest Historical Newspapers: Atlanta Daily World",NA,"editorial_article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1934-06-11&amp;atitle=MOB+MURDER+IN+MISSISSIPPI&amp;au=&amp;id=doi:","black_press/bp497.txt",NA,NA,NA,"6"
"729",6493,11158,"bp498","Atlanta Daily World",1934-04-21,1934,NA,NA,"https://www.proquest.com/historical-newspapers/naacp-reviews-fight-against-barriers-prejudice/docview/490423411/se-2?accountid=14696",NA,NA,"Atlanta","Georgia","Y",NA,NA,"NAACP Reviews Fight Against Barriers of Prejudice: WAR AGAINST LYNCHING TOLD OF","ProQuest Historical Newspapers: Atlanta Daily World",NA,"article","1528-6142","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=4&amp;date=1934-04-21&amp;atitle=NAACP+Reviews+Fight+Against+Barriers+of+Prejudice&amp;au=&amp;id=doi:","black_press/bp498.txt",NA,NA,NA,"4"
"730",6494,11159,"bp499","The Pittsburgh Courier",1934-04-21,1934,NA,NA,"https://www.proquest.com/historical-newspapers/battering-down-barriers-race-prejudice/docview/201984597/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"BATTERING DOWN BARRIERS OF RACE PREJUDICE: STIRRING CHAPTERS UNFOLDED FROM THE COLORFUL 25-YEAR HISTORY OF THE N. A. A. C. P.","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A1&amp;date=1934-04-21&amp;atitle=BATTERING+DOWN+BARRIERS+OF+RACE+PREJUDICE&amp;au=&amp;id=doi:","black_press/bp499.txt",NA,NA,NA,"1"
"731",6495,11160,"bp500","Philadelphia Tribune",1934-03-29,1934,NA,NA,"https://www.proquest.com/historical-newspapers/thursday-march-29-1934/docview/531316515/se-2?accountid=14696",NA,NA,"Philadelphia","Pennsylvania","Y",NA,NA,"Thursday, March 29, 1934: FOR THIS CHRIST DIED","ProQuest Historical Newspapers: Philadelphia Tribune",NA,"obituary","0746-956X","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=4&amp;date=1934-03-29&amp;atitle=Thursday%2C+March+29%2C+1934&amp;au=&amp;id=doi:","black_press/bp500.txt",NA,NA,NA,"4"
"732",6496,11161,"bp501","The Chicago Defender National edition",1934-03-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/hanged-body-riddled-with-bullets/docview/492390683/se-2?accountid=14696",NA,NA,"Chicago","Illinois","Y",NA,NA,"Hanged Body Riddled With Bullets: FURIOUS FIGHTING AT PRISON GATE","ProQuest Historical Newspapers: Chicago Defender",NA,"article","2572-5319","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=A10&amp;date=1934-03-17&amp;atitle=Hanged+Body+Riddled+With+Bullets&amp;au=&amp;id=doi:","black_press/bp501.txt",NA,NA,NA,"10"
"733",6497,11162,"bp502","The Pittsburgh Courier",1934-02-17,1934,NA,NA,"https://www.proquest.com/historical-newspapers/automatic-changes-venue-suggested-lynching-trials/docview/201970472/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Automatic Changes Of Venue Suggested In Lynching Trials: State's Attempts to Punish Leaders of Mob That Lynched Lloyd Warner Fail--Alexander Urges Change of Venue","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"article",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=2&amp;date=1934-02-17&amp;atitle=Automatic+Changes+Of+Venue+Suggested+In+Lynching+Trials&amp;au=&amp;id=doi:","black_press/bp502.txt",NA,NA,NA,"2"
"734",6498,11163,"bp503","The Pittsburgh Courier",1934-02-10,1934,NA,NA,"https://www.proquest.com/historical-newspapers/views-other-editors/docview/201972464/se-2?accountid=14696",NA,NA,"Pittsburgh","Pennsylvania","Y",NA,NA,"Views Of Other Editors: HOW TO TREAT CRIMINALS","ProQuest Historical Newspapers: Pittsburgh Courier",NA,"banner",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1934-02-10&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","black_press/bp503.txt",NA,NA,NA,"10"
