"","file_id2","newspaper_name","date","year","month","day","page","edition","mod_id","url","newspaper_state","filename","filepath","file_id","article_id","sn","Collection"
"158","18991_0","The Omaha guide (Omaha, Neb.)",1936-09-26,1936,9,26,"seq-9","ed-1",1,"https://articleextractor.org/pages/18991/nbu_fourtusker_ver01/sn93062828/9/26/ed-1/seq-9/1","Nebraska","18991_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18991_0.txt",18991,0,"sn93062828","LOC"
"159","18999_0","The Omaha guide (Omaha, Neb.)",1933-11-25,1933,11,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/18999/nbu_fourtusker_ver01/sn93062828/11/25/ed-1/seq-2/1","Nebraska","18999_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18999_0.txt",18999,0,"sn93062828","LOC"
"160","18999_1","The Omaha guide (Omaha, Neb.)",1933-11-25,1933,11,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/18999/nbu_fourtusker_ver01/sn93062828/11/25/ed-1/seq-2/1","Nebraska","18999_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18999_1.txt",18999,1,"sn93062828","LOC"
"161","19012_0","The Omaha guide (Omaha, Neb.)",1933-09-09,1933,9,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/19012/nbu_fourtusker_ver01/sn93062828/9/9/ed-1/seq-1/1","Nebraska","19012_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19012_0.txt",19012,0,"sn93062828","LOC"
"162","19017_0","The Dayton forum (Dayton, Ohio)",1918-06-21,1918,6,21,"seq-1","ed-1",1,"https://articleextractor.org/pages/19017/ohi_dahlia_ver01/sn84024234/6/21/ed-1/seq-1/1","Ohio","19017_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19017_0.txt",19017,0,"sn84024234","LOC"
"163","19023_0","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_0.txt",19023,0,"sn83016810","LOC"
"164","19023_0","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_0.txt",19023,0,"sn83016810","LOC"
"165","19023_1","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_1.txt",19023,1,"sn83016810","LOC"
"166","19023_1","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_1.txt",19023,1,"sn83016810","LOC"
"167","19023_2","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_2.txt",19023,2,"sn83016810","LOC"
"168","19023_2","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_2.txt",19023,2,"sn83016810","LOC"
"169","19023_3","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_3.txt",19023,3,"sn83016810","LOC"
"170","19023_3","The Appeal (Saint Paul, Min...)",1918-07-13,1918,7,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/19023/mnhi_funkley_ver02/sn83016810/7/13/ed-1/seq-2/1","Illinois","19023_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19023_3.txt",19023,3,"sn83016810","LOC"
"171","19044_0","The Tulsa star (Tulsa, Okla.)",1920-08-07,1920,8,7,"seq-1","ed-1",1,"https://articleextractor.org/pages/19044/okhi_delaware_ver01/sn86064118/8/7/ed-1/seq-1/1","Oklahoma","19044_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19044_0.txt",19044,0,"sn86064118","LOC"
"172","19053_0","The Omaha guide (Omaha, Neb.)",1933-10-07,1933,10,7,"seq-2","ed-1",2,"https://articleextractor.org/pages/19053/nbu_fourtusker_ver01/sn93062828/10/7/ed-1/seq-2/2","Nebraska","19053_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19053_0.txt",19053,0,"sn93062828","LOC"
"173","19061_0","Metropolis weekly gazette. (Metropolis, Ill...)",1918-05-10,1918,5,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/19061/iune_amethyst_ver01/sn89080007/5/10/ed-1/seq-1/1","Illinois","19061_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19061_0.txt",19061,0,"sn89080007","LOC"
"174","19064_0","The Northwest enterprise (Seattle, Wash.)",1934-02-15,1934,2,15,"seq-1","ed-1",1,"https://articleextractor.org/pages/19064/wa_canvasback_ver02/sn87093377/2/15/ed-1/seq-1/1","Washington","19064_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19064_0.txt",19064,0,"sn87093377","LOC"
"175","19105_0","The Chicago whip. (Chicago, Ill.)",1919-11-29,1919,11,29,"seq-3","ed-1",1,"https://articleextractor.org/pages/19105/iune_amethyst_ver01/sn86056950/11/29/ed-1/seq-3/1","Illinois","19105_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19105_0.txt",19105,0,"sn86056950","LOC"
"176","19106_0","Metropolis weekly gazette. (Metropolis, Ill...)",1920-12-10,1920,12,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/19106/iune_amethyst_ver01/sn89080007/12/10/ed-1/seq-1/1","Illinois","19106_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19106_0.txt",19106,0,"sn89080007","LOC"
"177","19129_0","The Twin City star (Minneapolis, Mi...)",1912-01-06,1912,1,6,"seq-2","ed-1",1,"https://articleextractor.org/pages/19129/mnhi_limbo_ver01/sn90060427/1/6/ed-1/seq-2/1","Minnesota","19129_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19129_0.txt",19129,0,"sn90060427","LOC"
"178","19148_0","The Appeal (Saint Paul, Min...)",1914-09-26,1914,9,26,"seq-2","ed-1",2,"https://articleextractor.org/pages/19148/mnhi_funkley_ver02/sn83016810/9/26/ed-1/seq-2/2","Illinois","19148_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19148_0.txt",19148,0,"sn83016810","LOC"
"179","19148_0","The Appeal (Saint Paul, Min...)",1914-09-26,1914,9,26,"seq-2","ed-1",2,"https://articleextractor.org/pages/19148/mnhi_funkley_ver02/sn83016810/9/26/ed-1/seq-2/2","Illinois","19148_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19148_0.txt",19148,0,"sn83016810","LOC"
"180","19179_0","The broad ax (Salt Lake City,...)",1913-07-26,1913,7,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/19179/iune_charlie_ver01/sn84024055/7/26/ed-1/seq-1/1","Illinois","19179_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19179_0.txt",19179,0,"sn84024055","LOC"
"181","19179_0","The broad ax (Salt Lake City,...)",1913-07-26,1913,7,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/19179/iune_charlie_ver01/sn84024055/7/26/ed-1/seq-1/1","Illinois","19179_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19179_0.txt",19179,0,"sn84024055","LOC"
"182","19180_0","The Twin City star (Minneapolis, Mi...)",1913-10-10,1913,10,10,"seq-4","ed-1",1,"https://articleextractor.org/pages/19180/mnhi_limbo_ver01/sn90060427/10/10/ed-1/seq-4/1","Minnesota","19180_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19180_0.txt",19180,0,"sn90060427","LOC"
"183","19192_0","The Twin City star (Minneapolis, Mi...)",1914-08-14,1914,8,14,"seq-4","ed-1",1,"https://articleextractor.org/pages/19192/mnhi_limbo_ver01/sn90060427/8/14/ed-1/seq-4/1","Minnesota","19192_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19192_0.txt",19192,0,"sn90060427","LOC"
"184","19213_0","The monitor. (Omaha, Neb.)",1919-11-13,1919,11,13,"seq-1","ed-1",1,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1","Nebraska","19213_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19213_0.txt",19213,0,"00225879","LOC"
"185","19213_1","The monitor. (Omaha, Neb.)",1919-11-13,1919,11,13,"seq-1","ed-1",1,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1","Nebraska","19213_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19213_1.txt",19213,1,"00225879","LOC"
"186","19213_2","The monitor. (Omaha, Neb.)",1919-11-13,1919,11,13,"seq-1","ed-1",1,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1","Nebraska","19213_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19213_2.txt",19213,2,"00225879","LOC"
"187","19213_3","The monitor. (Omaha, Neb.)",1919-11-13,1919,11,13,"seq-1","ed-1",1,"https://articleextractor.org/pages/19213/nbu_indescribablebeast_ver01/00225879/11/13/ed-1/seq-1/1","Nebraska","19213_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19213_3.txt",19213,3,"00225879","LOC"
"188","19225_0","The bystander (Des Moines, Iow...)",1920-07-23,1920,7,23,"seq-1","ed-1",1,"https://articleextractor.org/pages/19225/iahi_ames_ver01/sn85049804/7/23/ed-1/seq-1/1","Iowa","19225_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19225_0.txt",19225,0,"sn85049804","LOC"
"189","19235_0","Cayton's weekly (Seattle, Wash.)",1920-03-06,1920,3,6,"seq-2","ed-1",1,"https://articleextractor.org/pages/19235/wa_elm_ver01/sn87093353/3/6/ed-1/seq-2/1","Washington","19235_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19235_0.txt",19235,0,"sn87093353","LOC"
"190","19241_0","Cayton's weekly (Seattle, Wash.)",1920-07-03,1920,7,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/19241/wa_elm_ver01/sn87093353/7/3/ed-1/seq-1/1","Washington","19241_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19241_0.txt",19241,0,"sn87093353","LOC"
"191","19242_0","The Tulsa star (Tulsa, Okla.)",1920-04-10,1920,4,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/19242/okhi_delaware_ver01/sn86064118/4/10/ed-1/seq-1/1","Oklahoma","19242_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19242_0.txt",19242,0,"sn86064118","LOC"
"192","19280_0","The Appeal (Saint Paul, Min...)",1913-10-04,1913,10,4,"seq-2","ed-1",1,"https://articleextractor.org/pages/19280/mnhi_funkley_ver02/sn83016810/10/4/ed-1/seq-2/1","Illinois","19280_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19280_0.txt",19280,0,"sn83016810","LOC"
"193","19280_0","The Appeal (Saint Paul, Min...)",1913-10-04,1913,10,4,"seq-2","ed-1",1,"https://articleextractor.org/pages/19280/mnhi_funkley_ver02/sn83016810/10/4/ed-1/seq-2/1","Illinois","19280_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19280_0.txt",19280,0,"sn83016810","LOC"
"194","19501_0","The Washington bee (Washington, D.C...)",1908-07-25,1908,7,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/19501/dlc_india_ver01/sn84025891/7/25/ed-1/seq-1/1","District of Columbia","19501_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19501_0.txt",19501,0,"sn84025891","LOC"
"195","19543_3","Iowa state bystander (Des Moines, Iow...)",1907-10-11,1907,10,11,"seq-3","ed-1",1,"https://articleextractor.org/pages/19543/iahi_ames_ver01/sn83025186/10/11/ed-1/seq-3/1","Iowa","19543_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19543_3.txt",19543,3,"sn83025186","LOC"
"196","19568_0","The gazette (Raleigh, N.C.)",1897-08-14,1897,8,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/19568/ncu_kings_ver01/sn83027097/8/14/ed-1/seq-1/1","North Carolina","19568_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19568_0.txt",19568,0,"sn83027097","LOC"
"197","19623_0","The Northwest enterprise (Seattle, Wash.)",1933-12-14,1933,12,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1","Washington","19623_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19623_0.txt",19623,0,"sn87093377","LOC"
"198","19623_1","The Northwest enterprise (Seattle, Wash.)",1933-12-14,1933,12,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1","Washington","19623_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19623_1.txt",19623,1,"sn87093377","LOC"
"199","19623_2","The Northwest enterprise (Seattle, Wash.)",1933-12-14,1933,12,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/12/14/ed-1/seq-1/1","Washington","19623_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19623_2.txt",19623,2,"sn87093377","LOC"
"200","19641_0","Metropolis weekly gazette. (Metropolis, Ill...)",1920-12-17,1920,12,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/19641/iune_amethyst_ver01/sn89080007/12/17/ed-1/seq-1/1","Illinois","19641_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19641_0.txt",19641,0,"sn89080007","LOC"
"201","19746_0","The Dallas express (Dallas, Tex.)",1921-04-30,1921,4,30,"seq-6","ed-1",1,"https://articleextractor.org/pages/19746/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-6/1","Texas","19746_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19746_0.txt",19746,0,"sn83025779","LOC"
"202","19751_0","The monitor. (Omaha, Neb.)",1919-04-03,1919,4,3,"seq-3","ed-1",1,"https://articleextractor.org/pages/19751/nbu_indescribablebeast_ver01/00225879/4/3/ed-1/seq-3/1","Nebraska","19751_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19751_0.txt",19751,0,"00225879","LOC"
"203","19754_0","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_0.txt",19754,0,"sn86056950","LOC"
"204","19754_1","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_1.txt",19754,1,"sn86056950","LOC"
"205","19754_2","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_2.txt",19754,2,"sn86056950","LOC"
"206","19754_3","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_3.txt",19754,3,"sn86056950","LOC"
"207","19754_4","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_4.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_4.txt",19754,4,"sn86056950","LOC"
"208","19754_5","The Chicago whip. (Chicago, Ill.)",1920-09-04,1920,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/19754/iune_amethyst_ver01/sn86056950/9/4/ed-1/seq-1/1","Illinois","19754_5.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19754_5.txt",19754,5,"sn86056950","LOC"
"209","19893_0","The Appeal (Saint Paul, Min...)",1892-04-09,1892,4,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1","Illinois","19893_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19893_0.txt",19893,0,"sn83016810","LOC"
"210","19893_0","The Appeal (Saint Paul, Min...)",1892-04-09,1892,4,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1","Illinois","19893_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19893_0.txt",19893,0,"sn83016810","LOC"
"211","19893_1","The Appeal (Saint Paul, Min...)",1892-04-09,1892,4,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1","Illinois","19893_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19893_1.txt",19893,1,"sn83016810","LOC"
"212","19893_1","The Appeal (Saint Paul, Min...)",1892-04-09,1892,4,9,"seq-1","ed-1",1,"https://articleextractor.org/pages/19893/mnhi_effie_ver01/sn83016810/4/9/ed-1/seq-1/1","Illinois","19893_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19893_1.txt",19893,1,"sn83016810","LOC"
"213","19936_0","The Appeal (Saint Paul, Min...)",1892-11-19,1892,11,19,"seq-2","ed-1",1,"https://articleextractor.org/pages/19936/mnhi_effie_ver01/sn83016810/11/19/ed-1/seq-2/1","Illinois","19936_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19936_0.txt",19936,0,"sn83016810","LOC"
"214","19936_0","The Appeal (Saint Paul, Min...)",1892-11-19,1892,11,19,"seq-2","ed-1",1,"https://articleextractor.org/pages/19936/mnhi_effie_ver01/sn83016810/11/19/ed-1/seq-2/1","Illinois","19936_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19936_0.txt",19936,0,"sn83016810","LOC"
"215","19987_0","Richmond planet (Richmond, Va.)",1890-05-17,1890,5,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1","Virginia","19987_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_0.txt",19987,0,"sn84025841","LOC"
"216","19987_1","Richmond planet (Richmond, Va.)",1890-05-17,1890,5,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1","Virginia","19987_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_1.txt",19987,1,"sn84025841","LOC"
"217","19987_2","Richmond planet (Richmond, Va.)",1890-05-17,1890,5,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1","Virginia","19987_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_2.txt",19987,2,"sn84025841","LOC"
"218","19987_3","Richmond planet (Richmond, Va.)",1890-05-17,1890,5,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/5/17/ed-1/seq-2/1","Virginia","19987_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_3.txt",19987,3,"sn84025841","LOC"
"219","19992_0","The Appeal (Saint Paul, Min...)",1890-03-29,1890,3,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/19992/mnhi_effie_ver01/sn83016810/3/29/ed-1/seq-2/1","Illinois","19992_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19992_0.txt",19992,0,"sn83016810","LOC"
"220","19992_0","The Appeal (Saint Paul, Min...)",1890-03-29,1890,3,29,"seq-2","ed-1",1,"https://articleextractor.org/pages/19992/mnhi_effie_ver01/sn83016810/3/29/ed-1/seq-2/1","Illinois","19992_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19992_0.txt",19992,0,"sn83016810","LOC"
"221","20030_0","The Tulsa star (Tulsa, Okla.)",1920-07-10,1920,7,10,"seq-7","ed-1",1,"https://articleextractor.org/pages/20030/okhi_delaware_ver01/sn86064118/7/10/ed-1/seq-7/1","Oklahoma","20030_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20030_0.txt",20030,0,"sn86064118","LOC"
"222","20075_0","The Dallas express (Dallas, Tex.)",1921-04-30,1921,4,30,"seq-1","ed-1",1,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1","Texas","20075_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20075_0.txt",20075,0,"sn83025779","LOC"
"223","20075_1","The Dallas express (Dallas, Tex.)",1921-04-30,1921,4,30,"seq-1","ed-1",1,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1","Texas","20075_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20075_1.txt",20075,1,"sn83025779","LOC"
"224","20075_2","The Dallas express (Dallas, Tex.)",1921-04-30,1921,4,30,"seq-1","ed-1",1,"https://articleextractor.org/pages/20075/txdn_audi_ver01/sn83025779/4/30/ed-1/seq-1/1","Texas","20075_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20075_2.txt",20075,2,"sn83025779","LOC"
"225","86086_0","The Washington bee (Washington, D.C...)",1887-05-07,1887,5,7,"seq-1","ed-1",2,"https://articleextractor.org/pages/86086/dlc_grover_ver01/sn84025891/5/7/ed-1/seq-1/2","District of Columbia","86086_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86086_0.txt",86086,0,"sn84025891","LOC"
"226","86086_1","The Washington bee (Washington, D.C...)",1887-05-07,1887,5,7,"seq-1","ed-1",2,"https://articleextractor.org/pages/86086/dlc_grover_ver01/sn84025891/5/7/ed-1/seq-1/2","District of Columbia","86086_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86086_1.txt",86086,1,"sn84025891","LOC"
"227","86146_0","Minneapolis spokesman (Minneapolis, Mi...)",1960-01-22,1960,1,22,"seq-8","ed-1",2,"https://articleextractor.org/pages/86146/mnhi_dodgeball_ver01/sn83025247/1/22/ed-1/seq-8/2","Minnesota","86146_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86146_0.txt",86146,0,"sn83025247","LOC"
"228","86151_0","Minneapolis spokesman (Minneapolis, Mi...)",1946-08-02,1946,8,2,"seq-4","ed-1",2,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2","Minnesota","86151_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86151_0.txt",86151,0,"sn83025247","LOC"
"229","86151_1","Minneapolis spokesman (Minneapolis, Mi...)",1946-08-02,1946,8,2,"seq-4","ed-1",2,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2","Minnesota","86151_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86151_1.txt",86151,1,"sn83025247","LOC"
"230","86151_2","Minneapolis spokesman (Minneapolis, Mi...)",1946-08-02,1946,8,2,"seq-4","ed-1",2,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2","Minnesota","86151_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86151_2.txt",86151,2,"sn83025247","LOC"
"231","86151_3","Minneapolis spokesman (Minneapolis, Mi...)",1946-08-02,1946,8,2,"seq-4","ed-1",2,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2","Minnesota","86151_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86151_3.txt",86151,3,"sn83025247","LOC"
"232","86151_4","Minneapolis spokesman (Minneapolis, Mi...)",1946-08-02,1946,8,2,"seq-4","ed-1",2,"https://articleextractor.org/pages/86151/mnhi_croquet_ver01/sn83025247/8/2/ed-1/seq-4/2","Minnesota","86151_4.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86151_4.txt",86151,4,"sn83025247","LOC"
"233","86169_0","Metropolis weekly gazette. (Metropolis, Ill...)",1922-04-14,1922,4,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/86169/iune_amethyst_ver01/sn89080007/4/14/ed-1/seq-2/1","Illinois","86169_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86169_0.txt",86169,0,"sn89080007","LOC"
"234","86223_0","The Detroit tribune. (Detroit, Mich.)",1946-12-28,1946,12,28,"seq-4","ed-1",2,"https://articleextractor.org/pages/86223/mimtptc_albion_ver01/sn92063852/12/28/ed-1/seq-4/2","Michigan","86223_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86223_0.txt",86223,0,"sn92063852","LOC"
"235","86236_0","The Detroit tribune. (Detroit, Mich.)",1947-03-01,1947,3,1,"seq-16","ed-1",2,"https://articleextractor.org/pages/86236/mimtptc_albion_ver01/sn92063852/3/1/ed-1/seq-16/2","Michigan","86236_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86236_0.txt",86236,0,"sn92063852","LOC"
"236","86236_1","The Detroit tribune. (Detroit, Mich.)",1947-03-01,1947,3,1,"seq-16","ed-1",2,"https://articleextractor.org/pages/86236/mimtptc_albion_ver01/sn92063852/3/1/ed-1/seq-16/2","Michigan","86236_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86236_1.txt",86236,1,"sn92063852","LOC"
