,file_id,article_id,filepath,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,text_file_name,extraction_succeeded
6377,86579,1,whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2,sn84025842,"The Wisconsin weekly blade (Madison, Wis.)",1919,2,6,seq-2,ed-1,2,https://articleextractor.org/pages/86579/whi_imp_ver01/sn84025842/1919/2/6/ed-1/seq-2/2,Wisconsin,86579_1.txt,True
6378,86580,0,nbu_ancientbison_ver01/2018270203/1916/08/31/ed-1/seq-2,2018270203,"The Loup City northwestern (Loup City, Neb.)",1916,8,31,seq-2,ed-1,2,https://articleextractor.org/pages/86580/nbu_ancientbison_ver01/2018270203/1916/8/31/ed-1/seq-2/2,Nebraska,86580_0.txt,True
6379,86581,0,au_carver_ver01/sn85038485/1919/11/29/ed-1/seq-1,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1919,11,29,seq-1,ed-1,2,https://articleextractor.org/pages/86581/au_carver_ver01/sn85038485/1919/11/29/ed-1/seq-1/2,Alabama,86581_0.txt,True
6380,86582,0,wvu_rollins_ver01/sn86072054/1915/01/16/ed-1/seq-3,sn86072054,"The West Virginian (Fairmont, W. Va...)",1915,1,16,seq-3,ed-1,2,https://articleextractor.org/pages/86582/wvu_rollins_ver01/sn86072054/1915/1/16/ed-1/seq-3/2,West Virginia,86582_0.txt,False
6381,86583,0,nbu_coreopsis_ver01/sn99021999/1919/07/28/ed-1/seq-1,sn99021999,Omaha daily bee. (Omaha [Neb.]),1919,7,28,seq-1,ed-1,2,https://articleextractor.org/pages/86583/nbu_coreopsis_ver01/sn99021999/1919/7/28/ed-1/seq-1/2,Nebraska,86583_0.txt,True
6382,86584,0,cohi_hamilton_ver01/sn83025514/1916/11/18/ed-1/seq-1,sn83025514,"The Colorado statesman (Denver, Colo.)",1916,11,18,seq-1,ed-1,2,https://articleextractor.org/pages/86584/cohi_hamilton_ver01/sn83025514/1916/11/18/ed-1/seq-1/2,Colorado,86584_0.txt,True
6383,86584,1,cohi_hamilton_ver01/sn83025514/1916/11/18/ed-1/seq-1,sn83025514,"The Colorado statesman (Denver, Colo.)",1916,11,18,seq-1,ed-1,2,https://articleextractor.org/pages/86584/cohi_hamilton_ver01/sn83025514/1916/11/18/ed-1/seq-1/2,Colorado,86584_1.txt,True
6384,86585,0,fu_frostproof_ver01/sn95047222/1915/01/08/ed-1/seq-4,sn95047222,"The Lakeland evening telegram. (Lakeland, Fla.)",1915,1,8,seq-4,ed-1,2,https://articleextractor.org/pages/86585/fu_frostproof_ver01/sn95047222/1915/1/8/ed-1/seq-4/2,Florida,86585_0.txt,True
6385,86586,0,ncu_kings_ver01/sn91068476/1915/03/02/ed-1/seq-8,sn91068476,"The Monroe journal (Monroe, N.C.)",1915,3,2,seq-8,ed-1,2,https://articleextractor.org/pages/86586/ncu_kings_ver01/sn91068476/1915/3/2/ed-1/seq-8/2,North Carolina,86586_0.txt,True
6386,86587,0,ak_gyrfalcon_ver01/sn96060003/1919/11/21/ed-1/seq-3,sn96060003,"The daily Alaska citizen. (Fairbanks, Alas...)",1919,11,21,seq-3,ed-1,2,https://articleextractor.org/pages/86587/ak_gyrfalcon_ver01/sn96060003/1919/11/21/ed-1/seq-3/2,Alaska,86587_0.txt,True
6387,86588,0,okhi_idabel_ver01/sn85042345/1922/07/29/ed-1/seq-2,sn85042345,"The Morning Tulsa daily world (Tulsa, Okla.)",1922,7,29,seq-2,ed-1,2,https://articleextractor.org/pages/86588/okhi_idabel_ver01/sn85042345/1922/7/29/ed-1/seq-2/2,Oklahoma,86588_0.txt,True
6388,86589,0,dlc_yorkie_ver01/sn84026749/1921/08/01/ed-1/seq-6,sn84026749,The Washington times (Washington [D.C...),1921,8,1,seq-6,ed-1,2,https://articleextractor.org/pages/86589/dlc_yorkie_ver01/sn84026749/1921/8/1/ed-1/seq-6/2,District of Columbia,86589_0.txt,True
6389,86590,0,txdn_burnett_ver01/sn86063730/1921/10/02/ed-1/seq-2,sn86063730,"Brownsville herald (Brownsville, Te...)",1921,10,2,seq-2,ed-1,2,https://articleextractor.org/pages/86590/txdn_burnett_ver01/sn86063730/1921/10/2/ed-1/seq-2/2,Texas,86590_0.txt,True
6390,86591,0,vi_lauren_ver02/sn84025841/1918/04/13/ed-1/seq-1,sn84025841,"Richmond planet (Richmond, Va.)",1918,4,13,seq-1,ed-1,2,https://articleextractor.org/pages/86591/vi_lauren_ver02/sn84025841/1918/4/13/ed-1/seq-1/2,Virginia,86591_0.txt,True
6391,86592,0,okhi_hugo_ver01/sn85042303/1921/01/04/ed-1/seq-5,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1921,1,4,seq-5,ed-1,2,https://articleextractor.org/pages/86592/okhi_hugo_ver01/sn85042303/1921/1/4/ed-1/seq-5/2,Oklahoma,86592_0.txt,True
6392,86593,0,kyu_dove_ver02/sn85038022/1921/08/20/ed-1/seq-4,sn85038022,"The public ledger (Maysville, Ky.)",1921,8,20,seq-4,ed-1,2,https://articleextractor.org/pages/86593/kyu_dove_ver02/sn85038022/1921/8/20/ed-1/seq-4/2,Kentucky,86593_0.txt,True
6393,86594,0,dlc_yorkie_ver01/sn84026749/1921/07/24/ed-1/seq-3,sn84026749,The Washington times (Washington [D.C...),1921,7,24,seq-3,ed-1,2,https://articleextractor.org/pages/86594/dlc_yorkie_ver01/sn84026749/1921/7/24/ed-1/seq-3/2,District of Columbia,86594_0.txt,True
6394,86595,0,wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14,sn87093407,"The Seattle star (Seattle, Wash.)",1921,8,20,seq-14,ed-1,2,https://articleextractor.org/pages/86595/wa_bainbridge_ver01/sn87093407/1921/8/20/ed-1/seq-14/2,Washington,86595_0.txt,True
6395,86595,1,wa_bainbridge_ver01/sn87093407/1921/08/20/ed-1/seq-14,sn87093407,"The Seattle star (Seattle, Wash.)",1921,8,20,seq-14,ed-1,2,https://articleextractor.org/pages/86595/wa_bainbridge_ver01/sn87093407/1921/8/20/ed-1/seq-14/2,Washington,86595_1.txt,True
6396,86596,0,curiv_quailvalley_ver01/sn85042462/1909/06/27/ed-1/seq-1,sn85042462,Los Angeles herald (Los Angeles [Calif.]) 1900-1911,1909,6,27,seq-1,ed-1,3,https://articleextractor.org/pages/86596/curiv_quailvalley_ver01/sn85042462/1909/6/27/ed-1/seq-1/3,California,86596_0.txt,True
6397,86597,0,wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,2,https://articleextractor.org/pages/86597/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/2,Washington,86597_0.txt,True
6398,86598,0,arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1,sn89051213,"The Mena weekly star. (Mena, Ark.)",1909,5,27,seq-1,ed-1,2,https://articleextractor.org/pages/86598/arhi_electabuzz_ver01/sn89051213/1909/5/27/ed-1/seq-1/2,Arkansas,86598_0.txt,True
6399,86599,0,mthi_dollyvarden_ver01/sn85053090/1910/01/21/ed-1/seq-6,sn85053090,"The Ekalaka eagle (Ekalaka, Mont.)",1910,1,21,seq-6,ed-1,2,https://articleextractor.org/pages/86599/mthi_dollyvarden_ver01/sn85053090/1910/1/21/ed-1/seq-6/2,Montana,86599_0.txt,True
6400,86607,0,ak_gyrfalcon_ver01/sn86072239/1921/09/09/ed-1/seq-1,sn86072239,"The Cordova daily times (Cordova, Alaska)",1921,9,9,seq-1,ed-1,1,https://articleextractor.org/pages/86607/ak_gyrfalcon_ver01/sn86072239/1921/9/9/ed-1/seq-1/1,Alaska,86607_0.txt,True
6401,86608,0,curiv_rubidoux_ver01/sn85042462/1910/07/04/ed-1/seq-2,sn85042462,Los Angeles herald (Los Angeles [Calif.]) 1900-1911,1910,7,4,seq-2,ed-1,4,https://articleextractor.org/pages/86608/curiv_rubidoux_ver01/sn85042462/1910/7/4/ed-1/seq-2/4,California,86608_0.txt,True
6402,86609,0,iahi_ames_ver01/sn83025186/1909/12/17/ed-1/seq-2,sn83025186,"Iowa state bystander (Des Moines, Iow...)",1909,12,17,seq-2,ed-1,3,https://articleextractor.org/pages/86609/iahi_ames_ver01/sn83025186/1909/12/17/ed-1/seq-2/3,Iowa,86609_0.txt,True
6403,86610,0,idhi_damascus_ver01/sn89055001/1910/08/11/ed-1/seq-3,sn89055001,"The Parma herald. (Parma, Idaho)",1910,8,11,seq-3,ed-1,3,https://articleextractor.org/pages/86610/idhi_damascus_ver01/sn89055001/1910/8/11/ed-1/seq-3/3,Idaho,86610_0.txt,True
6404,86611,0,iune_heraldry_ver01/sn92053934/1909/07/31/ed-1/seq-9,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1909,7,31,seq-9,ed-1,3,https://articleextractor.org/pages/86611/iune_heraldry_ver01/sn92053934/1909/7/31/ed-1/seq-9/3,Illinois,86611_0.txt,True
6405,86612,0,kyu_flamingo_ver01/sn83004226/1910/02/04/ed-1/seq-2,sn83004226,"The Big Sandy news (Louisa, Ky.)",1910,2,4,seq-2,ed-1,3,https://articleextractor.org/pages/86612/kyu_flamingo_ver01/sn83004226/1910/2/4/ed-1/seq-2/3,Kentucky,86612_0.txt,True
6406,86613,0,wa_elm_ver01/sn88085187/1910/08/10/ed-1/seq-1,sn88085187,"The Tacoma times (Tacoma, Wash.)",1910,8,10,seq-1,ed-1,3,https://articleextractor.org/pages/86613/wa_elm_ver01/sn88085187/1910/8/10/ed-1/seq-1/3,Washington,86613_0.txt,True
6407,86614,0,ohi_alpha_ver01/sn84028473/1909/06/11/ed-1/seq-2,sn84028473,"The Mahoning dispatch (Canfield, Mahon...)",1909,6,11,seq-2,ed-1,3,https://articleextractor.org/pages/86614/ohi_alpha_ver01/sn84028473/1909/6/11/ed-1/seq-2/3,Ohio,86614_0.txt,True
6408,86614,1,ohi_alpha_ver01/sn84028473/1909/06/11/ed-1/seq-2,sn84028473,"The Mahoning dispatch (Canfield, Mahon...)",1909,6,11,seq-2,ed-1,3,https://articleextractor.org/pages/86614/ohi_alpha_ver01/sn84028473/1909/6/11/ed-1/seq-2/3,Ohio,86614_1.txt,True
6409,86615,0,dlc_irving_ver01/sn83045462/1927/11/10/ed-1/seq-45,sn83045462,"Evening star (Washington, D.C...)",1927,11,10,seq-45,ed-1,2,https://articleextractor.org/pages/86615/dlc_irving_ver01/sn83045462/1927/11/10/ed-1/seq-45/2,District of Columbia,86615_0.txt,True
6410,86616,0,mdu_frederick_ver03/sn89060127/1926/02/13/ed-1/seq-4,sn89060127,"Worcester Democrat and the ledger-enterprise. (Pocomoke City, ...)",1926,2,13,seq-4,ed-1,2,https://articleextractor.org/pages/86616/mdu_frederick_ver03/sn89060127/1926/2/13/ed-1/seq-4/2,Maryland,86616_0.txt,True
6411,86617,0,fu_cedarkey_ver01/sn87062268/1922/09/03/ed-1/seq-1,sn87062268,"The Pensacola journal. (Pensacola, Fla.)",1922,9,3,seq-1,ed-1,2,https://articleextractor.org/pages/86617/fu_cedarkey_ver01/sn87062268/1922/9/3/ed-1/seq-1/2,Florida,86617_0.txt,True
6412,86618,0,in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,2,https://articleextractor.org/pages/86618/in_goldman_ver01/sn82015313/1930/8/14/ed-1/seq-3/2,Indiana,86618_0.txt,True
6413,86618,1,in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,2,https://articleextractor.org/pages/86618/in_goldman_ver01/sn82015313/1930/8/14/ed-1/seq-3/2,Indiana,86618_1.txt,True
6414,86619,0,in_goldman_ver01/sn82015313/1930/10/02/ed-1/seq-1,sn82015313,The Indianapolis times (Indianapolis [I...),1930,10,2,seq-1,ed-1,2,https://articleextractor.org/pages/86619/in_goldman_ver01/sn82015313/1930/10/2/ed-1/seq-1/2,Indiana,86619_0.txt,True
6415,86620,0,ndhi_ferengi_ver01/sn85042243/1931/03/07/ed-1/seq-1,sn85042243,"The Bismarck tribune (Bismarck, N.D.)",1931,3,7,seq-1,ed-1,2,https://articleextractor.org/pages/86620/ndhi_ferengi_ver01/sn85042243/1931/3/7/ed-1/seq-1/2,North Dakota,86620_0.txt,True
6416,86621,0,mthi_moose_ver01/sn83045085/1920/12/16/ed-1/seq-3,sn83045085,"The Butte daily bulletin (Butte, Mont.)",1920,12,16,seq-3,ed-1,2,https://articleextractor.org/pages/86621/mthi_moose_ver01/sn83045085/1920/12/16/ed-1/seq-3/2,Montana,86621_0.txt,True
6417,86622,0,oru_cooper_ver01/sn88086023/1920/03/30/ed-1/seq-1,sn88086023,"East Oregonian : E.O. (Pendleton, OR)",1920,3,30,seq-1,ed-1,2,https://articleextractor.org/pages/86622/oru_cooper_ver01/sn88086023/1920/3/30/ed-1/seq-1/2,Oregon,86622_0.txt,True
6418,86623,0,ct_inxs_ver01/sn82014519/1930/08/13/ed-1/seq-14,sn82014519,"New Britain herald (New Britain, Co...)",1930,8,13,seq-14,ed-1,2,https://articleextractor.org/pages/86623/ct_inxs_ver01/sn82014519/1930/8/13/ed-1/seq-14/2,Connecticut,86623_0.txt,True
6419,86624,0,fu_cedarkey_ver01/sn87062268/1920/11/04/ed-1/seq-1,sn87062268,"The Pensacola journal. (Pensacola, Fla.)",1920,11,4,seq-1,ed-1,2,https://articleextractor.org/pages/86624/fu_cedarkey_ver01/sn87062268/1920/11/4/ed-1/seq-1/2,Florida,86624_0.txt,True
6420,86625,0,uuml_kloeden_ver01/sn85058393/1920/12/24/ed-1/seq-1,sn85058393,"The Ogden standard-examiner (Ogden, Utah)",1920,12,24,seq-1,ed-1,2,https://articleextractor.org/pages/86625/uuml_kloeden_ver01/sn85058393/1920/12/24/ed-1/seq-1/2,Utah,86625_0.txt,True
6421,86626,0,txdn_burnett_ver01/sn86063730/1922/05/21/ed-1/seq-1,sn86063730,"Brownsville herald (Brownsville, Te...)",1922,5,21,seq-1,ed-1,2,https://articleextractor.org/pages/86626/txdn_burnett_ver01/sn86063730/1922/5/21/ed-1/seq-1/2,Texas,86626_0.txt,True
6422,86627,0,iune_emerald_ver03/sn84020097/1925/01/05/ed-1/seq-6,sn84020097,"The daily worker (Chicago, Ill.)",1925,1,5,seq-6,ed-1,2,https://articleextractor.org/pages/86627/iune_emerald_ver03/sn84020097/1925/1/5/ed-1/seq-6/2,Illinois,86627_0.txt,True
6423,86628,0,nbu_indescribablebeast_ver01/00225879/1921/07/07/ed-1/seq-2,00225879,"The monitor. (Omaha, Neb.)",1921,7,7,seq-2,ed-1,2,https://articleextractor.org/pages/86628/nbu_indescribablebeast_ver01/00225879/1921/7/7/ed-1/seq-2/2,Nebraska,86628_0.txt,True
6424,86629,0,cohi_hamilton_ver01/sn83025514/1920/02/21/ed-1/seq-1,sn83025514,"The Colorado statesman (Denver, Colo.)",1920,2,21,seq-1,ed-1,2,https://articleextractor.org/pages/86629/cohi_hamilton_ver01/sn83025514/1920/2/21/ed-1/seq-1/2,Colorado,86629_0.txt,True
6425,86630,0,mdu_jessup_ver01/sn88065726/1920/07/08/ed-1/seq-1,sn88065726,"Evening capital and Maryland gazette. (Annapolis, Md.)",1920,7,8,seq-1,ed-1,2,https://articleextractor.org/pages/86630/mdu_jessup_ver01/sn88065726/1920/7/8/ed-1/seq-1/2,Maryland,86630_0.txt,True
6426,86631,0,iune_fluorite_ver01/sn84020097/1928/07/20/ed-1/seq-1,sn84020097,"The daily worker (Chicago, Ill.)",1928,7,20,seq-1,ed-1,2,https://articleextractor.org/pages/86631/iune_fluorite_ver01/sn84020097/1928/7/20/ed-1/seq-1/2,Illinois,86631_0.txt,False
6427,86632,0,ncu_deer_ver01/sn91068423/1920/07/07/ed-1/seq-1,sn91068423,"Hickory daily record (Hickory, N.C.)",1920,7,7,seq-1,ed-1,2,https://articleextractor.org/pages/86632/ncu_deer_ver01/sn91068423/1920/7/7/ed-1/seq-1/2,North Carolina,86632_0.txt,True
6428,86633,0,wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1,sn86072160,"Casper daily tribune (Casper, Wyo.)",1920,6,16,seq-1,ed-1,2,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/6/16/ed-1/seq-1/2,Wyoming,86633_0.txt,True
6429,86633,1,wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1,sn86072160,"Casper daily tribune (Casper, Wyo.)",1920,6,16,seq-1,ed-1,2,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/6/16/ed-1/seq-1/2,Wyoming,86633_1.txt,True
6430,86633,2,wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1,sn86072160,"Casper daily tribune (Casper, Wyo.)",1920,6,16,seq-1,ed-1,2,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/6/16/ed-1/seq-1/2,Wyoming,86633_2.txt,True
6431,86633,3,wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1,sn86072160,"Casper daily tribune (Casper, Wyo.)",1920,6,16,seq-1,ed-1,2,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/6/16/ed-1/seq-1/2,Wyoming,86633_3.txt,True
6432,86634,0,whi_grace_ver01/sn85033139/1862/11/21/ed-1/seq-3,sn85033139,"The Manitowoc pilot (Manitowoc, Wis.)",1862,11,21,seq-3,ed-1,2,https://articleextractor.org/pages/86634/whi_grace_ver01/sn85033139/1862/11/21/ed-1/seq-3/2,Wisconsin,86634_0.txt,True
6433,86636,0,tu_kay_ver01/sn85033437/1882/08/12/ed-1/seq-1,sn85033437,"Knoxville daily chronicle (Knoxville, Tenn...)",1882,8,12,seq-1,ed-1,1,https://articleextractor.org/pages/86636/tu_kay_ver01/sn85033437/1882/8/12/ed-1/seq-1/1,Tennessee,86636_0.txt,True
6434,86637,0,ncu_adam_ver02/sn84026526/1882/06/22/ed-1/seq-2,sn84026526,Western sentinel (Winston [i.e. W...),1882,6,22,seq-2,ed-1,1,https://articleextractor.org/pages/86637/ncu_adam_ver02/sn84026526/1882/6/22/ed-1/seq-2/1,North Carolina,86637_0.txt,False
6435,86638,0,nvln_arrowhead_ver01/sn84022060/1878/05/04/ed-1/seq-2,sn84022060,"The silver state (Unionville, Nev...)",1878,5,4,seq-2,ed-1,1,https://articleextractor.org/pages/86638/nvln_arrowhead_ver01/sn84022060/1878/5/4/ed-1/seq-2/1,Nevada,86638_0.txt,True
6436,86639,0,ak_gyrfalcon_ver01/sn96060002/1912/02/26/ed-1/seq-2,sn96060002,,1912,2,26,seq-2,ed-1,1,https://articleextractor.org/pages/86639/ak_gyrfalcon_ver01/sn96060002/1912/2/26/ed-1/seq-2/1,Alaska,86639_0.txt,True
6437,86641,0,ak_harborseal_ver04/sn2008058232/1915/12/21/ed-1/seq-1,sn2008058232,,1915,12,21,seq-1,ed-1,1,https://articleextractor.org/pages/86641/ak_harborseal_ver04/sn2008058232/1915/12/21/ed-1/seq-1/1,Alaska,86641_0.txt,False
6438,86643,0,ak_harborseal_ver04/sn84025749/1905/09/30/ed-1/seq-4,sn84025749,"Seward gateway (Seward, Alaska)",1905,9,30,seq-4,ed-1,1,https://articleextractor.org/pages/86643/ak_harborseal_ver04/sn84025749/1905/9/30/ed-1/seq-4/1,Alaska,86643_0.txt,True
6439,86643,1,ak_harborseal_ver04/sn84025749/1905/09/30/ed-1/seq-4,sn84025749,"Seward gateway (Seward, Alaska)",1905,9,30,seq-4,ed-1,1,https://articleextractor.org/pages/86643/ak_harborseal_ver04/sn84025749/1905/9/30/ed-1/seq-4/1,Alaska,86643_1.txt,True
6440,86646,0,ak_harborseal_ver04/sn87062168/1921/02/18/ed-1/seq-1,sn87062168,,1921,2,18,seq-1,ed-1,1,https://articleextractor.org/pages/86646/ak_harborseal_ver04/sn87062168/1921/2/18/ed-1/seq-1/1,Alaska,86646_0.txt,False
6441,86647,0,ak_harborseal_ver04/sn98059811/1906/04/21/ed-1/seq-4,sn98059811,,1906,4,21,seq-4,ed-1,1,https://articleextractor.org/pages/86647/ak_harborseal_ver04/sn98059811/1906/4/21/ed-1/seq-4/1,Alaska,86647_0.txt,True
6442,86648,0,ak_harborseal_ver04/sn98059811/1906/08/18/ed-1/seq-4,sn98059811,,1906,8,18,seq-4,ed-1,1,https://articleextractor.org/pages/86648/ak_harborseal_ver04/sn98059811/1906/8/18/ed-1/seq-4/1,Alaska,86648_0.txt,True
6443,86649,0,ak_iceworm_ver02/sn87062011/1912/01/23/ed-1/seq-1,sn87062011,,1912,1,23,seq-1,ed-1,1,https://articleextractor.org/pages/86649/ak_iceworm_ver02/sn87062011/1912/1/23/ed-1/seq-1/1,Alaska,86649_0.txt,False
6444,86651,0,ak_icelandgull_ver01/sn87062169/1932/06/06/ed-1/seq-1,sn87062169,"Seward daily gateway (Seward, Alaska) 1923-1933",1932,6,6,seq-1,ed-1,1,https://articleextractor.org/pages/86651/ak_icelandgull_ver01/sn87062169/1932/6/6/ed-1/seq-1/1,Alaska,86651_0.txt,True
6445,86656,0,lu_blastoise_ver01/sn88064537/1882/09/02/ed-1/seq-2,sn88064537,"St. Landry democrat. (Opelousas, La.)",1882,9,2,seq-2,ed-1,1,https://articleextractor.org/pages/86656/lu_blastoise_ver01/sn88064537/1882/9/2/ed-1/seq-2/1,Louisiana,86656_0.txt,True
6446,86656,1,lu_blastoise_ver01/sn88064537/1882/09/02/ed-1/seq-2,sn88064537,"St. Landry democrat. (Opelousas, La.)",1882,9,2,seq-2,ed-1,1,https://articleextractor.org/pages/86656/lu_blastoise_ver01/sn88064537/1882/9/2/ed-1/seq-2/1,Louisiana,86656_1.txt,True
6447,86659,0,hihouml_ferdinand_ver01/sn85047084/1906/06/09/ed-1/seq-1,sn85047084,"The Pacific commercial advertiser (Honolulu, Hawaiian Islands) 1885-1921",1906,6,9,seq-1,ed-1,1,https://articleextractor.org/pages/86659/hihouml_ferdinand_ver01/sn85047084/1906/6/9/ed-1/seq-1/1,Hawaii,86659_0.txt,False
6448,86660,0,hihouml_cardinal_ver01/sn83025121/1913/10/24/ed-1/seq-2,sn83025121,"The Hawaiian gazette (Honolulu [Oahu,...)",1913,10,24,seq-2,ed-1,1,https://articleextractor.org/pages/86660/hihouml_cardinal_ver01/sn83025121/1913/10/24/ed-1/seq-2/1,Hawaii,86660_0.txt,True
6449,86661,0,gu_javert_ver01/sn90052143/1910/01/13/ed-1/seq-1,sn90052143,"The Brunswick news (Brunswick, Ga.) 1906-2016",1910,1,13,seq-1,ed-1,1,https://articleextractor.org/pages/86661/gu_javert_ver01/sn90052143/1910/1/13/ed-1/seq-1/1,Georgia,86661_0.txt,True
6450,86662,0,hihouml_king_ver02/sn82016413/1910/08/06/ed-1/seq-10,sn82016413,"Evening bulletin (Honolulu [Oahu,...)",1910,8,6,seq-10,ed-1,1,https://articleextractor.org/pages/86662/hihouml_king_ver02/sn82016413/1910/8/6/ed-1/seq-10/1,Hawaii,86662_0.txt,True
6451,86663,0,iahi_estes_ver01/sn85049554/1906/06/13/ed-1/seq-3,sn85049554,"Evening times-Republican (Marshalltown, I...)",1906,6,13,seq-3,ed-1,1,https://articleextractor.org/pages/86663/iahi_estes_ver01/sn85049554/1906/6/13/ed-1/seq-3/1,Iowa,86663_0.txt,False
6452,86664,0,iahi_beiderbecke_ver01/sn83025182/1913/05/28/ed-1/seq-1,sn83025182,"The daily Gate City (Keokuk, Iowa)",1913,5,28,seq-1,ed-1,1,https://articleextractor.org/pages/86664/iahi_beiderbecke_ver01/sn83025182/1913/5/28/ed-1/seq-1/1,Iowa,86664_0.txt,False
6453,86665,0,iahi_carson_ver01/sn85049554/1900/12/17/ed-1/seq-3,sn85049554,"Evening times-Republican (Marshalltown, I...)",1900,12,17,seq-3,ed-1,1,https://articleextractor.org/pages/86665/iahi_carson_ver01/sn85049554/1900/12/17/ed-1/seq-3/1,Iowa,86665_0.txt,False
6454,86666,0,iahi_ames_ver01/sn85049804/1916/09/08/ed-1/seq-1,sn85049804,"The bystander (Des Moines, Iow...)",1916,9,8,seq-1,ed-1,1,https://articleextractor.org/pages/86666/iahi_ames_ver01/sn85049804/1916/9/8/ed-1/seq-1/1,Iowa,86666_0.txt,False
6455,86667,0,iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3,sn87058308,"The Oskaloosa herald. (Oskaloosa, Maha...)",1894,12,27,seq-3,ed-1,1,https://articleextractor.org/pages/86667/iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3/1,Iowa,86667_0.txt,False
6456,86667,1,iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3,sn87058308,"The Oskaloosa herald. (Oskaloosa, Maha...)",1894,12,27,seq-3,ed-1,1,https://articleextractor.org/pages/86667/iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3/1,Iowa,86667_1.txt,False
6457,86667,2,iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3,sn87058308,"The Oskaloosa herald. (Oskaloosa, Maha...)",1894,12,27,seq-3,ed-1,1,https://articleextractor.org/pages/86667/iahi_ditto_ver02/sn87058308/1894/12/27/ed-1/seq-3/1,Iowa,86667_2.txt,False
6458,86668,0,iahi_duesenberg_ver01/sn85049554/1905/07/05/ed-1/seq-1,sn85049554,"Evening times-Republican (Marshalltown, I...)",1905,7,5,seq-1,ed-1,1,https://articleextractor.org/pages/86668/iahi_duesenberg_ver01/sn85049554/1905/7/5/ed-1/seq-1/1,Iowa,86668_0.txt,False
6459,86668,1,iahi_duesenberg_ver01/sn85049554/1905/07/05/ed-1/seq-1,sn85049554,"Evening times-Republican (Marshalltown, I...)",1905,7,5,seq-1,ed-1,1,https://articleextractor.org/pages/86668/iahi_duesenberg_ver01/sn85049554/1905/7/5/ed-1/seq-1/1,Iowa,86668_1.txt,True
6460,86669,0,iahi_estes_ver01/sn85049554/1906/10/06/ed-1/seq-1,sn85049554,"Evening times-Republican (Marshalltown, I...)",1906,10,6,seq-1,ed-1,1,https://articleextractor.org/pages/86669/iahi_estes_ver01/sn85049554/1906/10/6/ed-1/seq-1/1,Iowa,86669_0.txt,False
6461,86670,0,ak_halibut_ver01/sn94050061/1917/05/07/ed-1/seq-1,sn94050061,"The daily progressive-miner (Ketchikan, Alas...)",1917,5,7,seq-1,ed-1,1,https://articleextractor.org/pages/86670/ak_halibut_ver01/sn94050061/1917/5/7/ed-1/seq-1/1,Alaska,86670_0.txt,True
6462,86672,0,ak_harborseal_ver04/sn87062168/1921/01/25/ed-1/seq-1,sn87062168,,1921,1,25,seq-1,ed-1,1,https://articleextractor.org/pages/86672/ak_harborseal_ver04/sn87062168/1921/1/25/ed-1/seq-1/1,Alaska,86672_0.txt,False
6463,86673,0,ak_harborseal_ver04/sn98059811/1906/03/24/ed-1/seq-4,sn98059811,,1906,3,24,seq-4,ed-1,1,https://articleextractor.org/pages/86673/ak_harborseal_ver04/sn98059811/1906/3/24/ed-1/seq-4/1,Alaska,86673_0.txt,True
6464,86675,0,ak_harborseal_ver04/sn98059811/1906/12/22/ed-1/seq-4,sn98059811,,1906,12,22,seq-4,ed-1,1,https://articleextractor.org/pages/86675/ak_harborseal_ver04/sn98059811/1906/12/22/ed-1/seq-4/1,Alaska,86675_0.txt,True
6465,86678,0,ak_icelandgull_ver01/sn87062169/1929/05/18/ed-1/seq-1,sn87062169,"Seward daily gateway (Seward, Alaska) 1923-1933",1929,5,18,seq-1,ed-1,1,https://articleextractor.org/pages/86678/ak_icelandgull_ver01/sn87062169/1929/5/18/ed-1/seq-1/1,Alaska,86678_0.txt,True
