Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state
7260,18035,0,sn84036012,"The Anaconda standard (Anaconda, Mont.)",1894,12,30,seq-16,ed-1,1,https://articleextractor.org/pages/18035/mthi_darter_ver01/sn84036012/12/30/ed-1/seq-16/1,Montana
7261,18035,1,sn84036012,"The Anaconda standard (Anaconda, Mont.)",1894,12,30,seq-16,ed-1,1,https://articleextractor.org/pages/18035/mthi_darter_ver01/sn84036012/12/30/ed-1/seq-16/1,Montana
4463,18036,0,sn83040592,"Baxter Springs news (Baxter Springs,...)",1894,11,3,seq-4,ed-1,1,https://articleextractor.org/pages/18036/khi_jones_ver01/sn83040592/11/3/ed-1/seq-4/1,Kansas
4464,18036,1,sn83040592,"Baxter Springs news (Baxter Springs,...)",1894,11,3,seq-4,ed-1,1,https://articleextractor.org/pages/18036/khi_jones_ver01/sn83040592/11/3/ed-1/seq-4/1,Kansas
2652,18037,0,sn86063034,"The morning news (Savannah, Ga.)",1893,5,11,seq-2,ed-1,1,https://articleextractor.org/pages/18037/gu_drew_ver02/sn86063034/5/11/ed-1/seq-2/1,Georgia
9547,18038,0,sn85038119,"The Hocking sentinel (Logan, Ohio)",1903,7,16,seq-2,ed-1,1,https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/7/16/ed-1/seq-2/1,Ohio
9549,18038,1,sn85038119,"The Hocking sentinel (Logan, Ohio)",1903,7,16,seq-2,ed-1,1,https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/7/16/ed-1/seq-2/1,Ohio
9550,18038,2,sn85038119,"The Hocking sentinel (Logan, Ohio)",1903,7,16,seq-2,ed-1,1,https://articleextractor.org/pages/18038/ohi_delta_ver01/sn85038119/7/16/ed-1/seq-2/1,Ohio
2656,18039,0,sn86063034,"The morning news (Savannah, Ga.)",1893,11,22,seq-1,ed-1,1,https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/11/22/ed-1/seq-1/1,Georgia
2657,18039,1,sn86063034,"The morning news (Savannah, Ga.)",1893,11,22,seq-1,ed-1,1,https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/11/22/ed-1/seq-1/1,Georgia
2645,18040,0,sn86063034,"The morning news (Savannah, Ga.)",1893,3,29,seq-4,ed-1,1,https://articleextractor.org/pages/18040/gu_drew_ver02/sn86063034/3/29/ed-1/seq-4/1,Georgia
4731,18041,0,sn85052020,"Semi-weekly interior journal (Stanford, Ky.)",1893,11,17,seq-2,ed-1,1,https://articleextractor.org/pages/18041/kyu_casablanca_ver01/sn85052020/11/17/ed-1/seq-2/1,Kentucky
3763,18042,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1893,12,8,seq-1,ed-1,1,https://articleextractor.org/pages/18042/iune_ephemera_ver01/sn92053934/12/8/ed-1/seq-1/1,Illinois
7995,18043,0,sn91068084,"Fisherman & farmer (Edenton, N.C.)",1893,2,17,seq-7,ed-1,1,https://articleextractor.org/pages/18043/ncu_elk_ver01/sn91068084/2/17/ed-1/seq-7/1,North Carolina
7333,18044,0,sn83025308,"The Helena independent (Helena, Mont.)",1893,5,7,seq-4,ed-1,1,https://articleextractor.org/pages/18044/mthi_kelseya_ver02/sn83025308/5/7/ed-1/seq-4/1,Montana
5420,18045,0,sn85038709,"Alma record. (Alma, Mich.)",1894,5,18,seq-6,ed-1,1,https://articleextractor.org/pages/18045/mimtptc_chelsea_ver01/sn85038709/5/18/ed-1/seq-6/1,Michigan
8042,18046,0,sn91068305,"The Durham daily globe. (Durham, N.C.)",1893,9,9,seq-1,ed-1,1,https://articleextractor.org/pages/18046/ncu_fisher_ver01/sn91068305/9/9/ed-1/seq-1/1,North Carolina
12371,18047,0,sn98060050,"Vermont phœnix (Brattleboro, Vt...)",1893,9,22,seq-5,ed-1,1,https://articleextractor.org/pages/18047/vtu_eden_ver01/sn98060050/9/22/ed-1/seq-5/1,Vermont
3741,18048,0,sn92053945,"Rock Island daily Argus. (Rock Island, Il...)",1893,9,30,seq-8,ed-1,1,https://articleextractor.org/pages/18048/iune_deckle_ver01/sn92053945/9/30/ed-1/seq-8/1,Illinois
4808,18049,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1893,4,6,seq-3,ed-1,1,https://articleextractor.org/pages/18049/kyu_fargo_ver01/sn86069117/4/6/ed-1/seq-3/1,Kentucky
7017,18050,0,sn87065567,"The free press. (Poplarville, Mi...)",1893,8,3,seq-2,ed-1,1,https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/8/3/ed-1/seq-2/1,Mississippi
7018,18050,1,sn87065567,"The free press. (Poplarville, Mi...)",1893,8,3,seq-2,ed-1,1,https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/8/3/ed-1/seq-2/1,Mississippi
10996,18051,0,sn89058128,"The comet. (Johnson City, T...)",1893,10,26,seq-1,ed-1,1,https://articleextractor.org/pages/18051/tu_hubert_ver01/sn89058128/10/26/ed-1/seq-1/1,Tennessee
8291,18052,0,sn92072978,"The state chronicle (Raleigh, N.C.)",1893,5,16,seq-1,ed-1,1,https://articleextractor.org/pages/18052/ncu_jefferson_ver02/sn92072978/5/16/ed-1/seq-1/1,North Carolina
10400,18053,0,sn99068076,"The Kimball graphic. (Kimball, Brule ...)",1893,5,13,seq-1,ed-1,1,https://articleextractor.org/pages/18053/sdhi_falcon_ver01/sn99068076/5/13/ed-1/seq-1/1,South Dakota
3395,18055,0,sn84022135,"Idaho semi-weekly world (Idaho City, Ida...)",1893,1,3,seq-2,ed-1,1,https://articleextractor.org/pages/18055/idhi_eliot_ver01/sn84022135/1/3/ed-1/seq-2/1,Idaho
2658,18056,0,sn86063034,"The morning news (Savannah, Ga.)",1893,12,7,seq-1,ed-1,1,https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/12/7/ed-1/seq-1/1,Georgia
2659,18056,1,sn86063034,"The morning news (Savannah, Ga.)",1893,12,7,seq-1,ed-1,1,https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/12/7/ed-1/seq-1/1,Georgia
9302,18057,0,sn86076999,"Morning appeal (Carson City, Ne...)",1893,12,30,seq-3,ed-1,1,https://articleextractor.org/pages/18057/nvln_fallon_ver02/sn86076999/12/30/ed-1/seq-3/1,Nevada
6802,18058,0,sn83016943,"Macon beacon (Macon, Miss.)",1893,1,7,seq-1,ed-1,1,https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1/7/ed-1/seq-1/1,Mississippi
6806,18058,1,sn83016943,"Macon beacon (Macon, Miss.)",1893,1,7,seq-1,ed-1,1,https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1/7/ed-1/seq-1/1,Mississippi
6808,18058,2,sn83016943,"Macon beacon (Macon, Miss.)",1893,1,7,seq-1,ed-1,1,https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1/7/ed-1/seq-1/1,Mississippi
8594,18059,0,sn88076998,"Griggs courier. (Cooperstown, Gr...)",1892,4,22,seq-2,ed-1,1,https://articleextractor.org/pages/18059/ndhi_dysprosium_ver01/sn88076998/4/22/ed-1/seq-2/1,North Dakota
9564,18060,0,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9565,18060,1,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9558,18060,2,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9569,18060,3,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9554,18060,4,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9561,18060,5,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
9563,18060,6,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1893,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/18060/ohi_delta_ver01/sn87075048/8/19/ed-1/seq-1/1,Ohio
6503,18061,0,sn89067453,"The farmers' union. (Memphis, Mo.)",1893,5,18,seq-4,ed-1,1,https://articleextractor.org/pages/18061/mohi_flash_ver02/sn89067453/5/18/ed-1/seq-4/1,Missouri
7921,18062,0,sn91068076,"Asheville daily citizen (Asheville, N.C.)",1893,10,5,seq-1,ed-1,1,https://articleextractor.org/pages/18062/ncu_cane_ver01/sn91068076/10/5/ed-1/seq-1/1,North Carolina
4088,18063,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1922,11,28,seq-10,ed-1,1,https://articleextractor.org/pages/18063/khi_arbuckle_ver02/sn82016014/11/28/ed-1/seq-10/1,Kansas
7436,18064,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1893,11,28,seq-4,ed-1,1,https://articleextractor.org/pages/18064/nbu_beatrice_ver01/sn99021999/11/28/ed-1/seq-4/1,Nebraska
2497,18065,0,sn78001466,"Palatka daily news (Palatka, Fla.)",1922,9,3,seq-1,ed-1,1,https://articleextractor.org/pages/18065/fu_emerson_ver01/sn78001466/9/3/ed-1/seq-1/1,Florida
9173,18066,0,sn83030193,"The evening world (New York, N.Y.)",1922,6,14,seq-19,ed-1,1,https://articleextractor.org/pages/18066/nn_nelson_ver01/sn83030193/6/14/ed-1/seq-19/1,New York
6443,18067,0,sn89066316,"The Columbia evening Missourian (Columbia, Mo.)",1922,5,23,seq-1,ed-1,1,https://articleextractor.org/pages/18067/mohi_dred_ver01/sn89066316/5/23/ed-1/seq-1/1,Missouri
13422,18068,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1893,1,7,seq-3,ed-1,1,https://articleextractor.org/pages/18068/wvu_duval_ver01/sn84038206/1/7/ed-1/seq-3/1,West Virginia
13423,18068,1,sn84038206,"Martinsburg independent (Martinsburg, W....)",1893,1,7,seq-3,ed-1,1,https://articleextractor.org/pages/18068/wvu_duval_ver01/sn84038206/1/7/ed-1/seq-3/1,West Virginia
5065,18069,0,sn88064328,"New Iberia enterprise and independent observer. (New Iberia, La.)",1903,1,3,seq-2,ed-1,1,https://articleextractor.org/pages/18069/lu_eevee_ver01/sn88064328/1/3/ed-1/seq-2/1,Louisiana
9098,18071,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1903,6,26,seq-1,ed-1,1,https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/6/26/ed-1/seq-1/1,New York
9101,18071,1,sn83030272,The sun (New York [N.Y.]) 1833-1916,1903,6,26,seq-1,ed-1,1,https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/6/26/ed-1/seq-1/1,New York
9103,18071,2,sn83030272,The sun (New York [N.Y.]) 1833-1916,1903,6,26,seq-1,ed-1,1,https://articleextractor.org/pages/18071/nn_decartes_ver01/sn83030272/6/26/ed-1/seq-1/1,New York
6892,18072,0,sn87065338,"The progress-advertiser. (Lexington, Miss...)",1903,7,23,seq-3,ed-1,1,https://articleextractor.org/pages/18072/msar_damask_ver02/sn87065338/7/23/ed-1/seq-3/1,Mississippi
5564,18073,0,sn85025570,"The Redwood gazette (Redwood Falls, ...)",1894,4,26,seq-5,ed-1,1,https://articleextractor.org/pages/18073/mnhi_allemande_ver01/sn85025570/4/26/ed-1/seq-5/1,Minnesota
4434,18074,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1894,4,18,seq-2,ed-1,1,https://articleextractor.org/pages/18074/khi_jennison_ver01/sn82014635/4/18/ed-1/seq-2/1,Kansas
2432,18076,0,sn83045462,"Evening star (Washington, D.C...)",1899,8,22,seq-1,ed-1,1,https://articleextractor.org/pages/18076/dlc_yorkie_ver01/sn83045462/8/22/ed-1/seq-1/1,District of Columbia
1495,18078,0,sn94053256,"Waterbury evening Democrat (Waterbury, Conn.) 1887-1895",1894,5,14,seq-1,ed-1,1,https://articleextractor.org/pages/18078/ct_gum_ver01/sn94053256/5/14/ed-1/seq-1/1,Connecticut
11528,18079,0,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1894,10,30,seq-4,ed-1,1,https://articleextractor.org/pages/18079/txdn_india_ver02/sn86071158/10/30/ed-1/seq-4/1,Texas
11252,18080,0,sn86063730,"Brownsville herald (Brownsville, Te...)",1923,7,6,seq-1,ed-1,1,https://articleextractor.org/pages/18080/txdn_burnett_ver01/sn86063730/7/6/ed-1/seq-1/1,Texas
4476,18081,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1899,8,12,seq-8,ed-1,1,https://articleextractor.org/pages/18081/khi_kurtis_ver01/sn82014635/8/12/ed-1/seq-8/1,Kansas
7678,18082,0,00225879,"The monitor. (Omaha, Neb.)",1924,7,18,seq-2,ed-1,1,https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/7/18/ed-1/seq-2/1,Nebraska
10138,18084,0,sn85042345,"The Morning Tulsa daily world (Tulsa, Okla.)",1922,6,3,seq-11,ed-1,1,https://articleextractor.org/pages/18084/okhi_idabel_ver01/sn85042345/6/3/ed-1/seq-11/1,Oklahoma
10051,18085,0,sn86063952,"The Guthrie daily leader (Guthrie, Okla.)",1922,6,26,seq-1,ed-1,1,https://articleextractor.org/pages/18085/okhi_dillpickle_ver01/sn86063952/6/26/ed-1/seq-1/1,Oklahoma
11132,18086,0,sn88061072,"Daily tobacco leaf-chronicle. (Clarksville, Te...)",1892,12,16,seq-8,ed-1,1,https://articleextractor.org/pages/18086/tu_kay_ver01/sn88061072/12/16/ed-1/seq-8/1,Tennessee
7291,18088,0,sn83025294,"The Butte inter mountain (Butte, Mont.)",1903,10,15,seq-3,ed-1,1,https://articleextractor.org/pages/18088/mthi_goldeneye_ver01/sn83025294/10/15/ed-1/seq-3/1,Montana
4788,18091,0,sn85052020,"Semi-weekly interior journal (Stanford, Ky.)",1892,4,5,seq-2,ed-1,2,https://articleextractor.org/pages/18091/kyu_excalibur_ver01/sn85052020/4/5/ed-1/seq-2/2,Kentucky
2776,18092,0,sn83025121,"The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,seq-13,ed-1,2,https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/10/3/ed-1/seq-13/2,Hawaii
2782,18092,1,sn83025121,"The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,seq-13,ed-1,2,https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/10/3/ed-1/seq-13/2,Hawaii
2783,18092,2,sn83025121,"The Hawaiian gazette (Honolulu [Oahu,...)",1893,10,3,seq-13,ed-1,2,https://articleextractor.org/pages/18092/hihouml_damsel_ver01/sn83025121/10/3/ed-1/seq-13/2,Hawaii
3474,18093,0,sn82015313,The Indianapolis times (Indianapolis [I...),1923,1,17,seq-12,ed-1,2,https://articleextractor.org/pages/18093/in_darrow_ver03/sn82015313/1/17/ed-1/seq-12/2,Indiana
7158,18094,0,sn87065215,"Iuka reporter. (Iuka, Miss.)",1894,2,1,seq-2,ed-1,1,https://articleextractor.org/pages/18094/msar_lapis_ver01/sn87065215/2/1/ed-1/seq-2/1,Mississippi
7980,18095,0,sn84042105,"News-observer-chronicle (Raleigh, N.C.)",1894,2,27,seq-1,ed-1,1,https://articleextractor.org/pages/18095/ncu_earnhardt_ver01/sn84042105/2/27/ed-1/seq-1/1,North Carolina
9577,18096,0,sn87075048,"The Ohio Democrat. (Logan, O. [Ohio...)",1894,9,5,seq-1,ed-1,1,https://articleextractor.org/pages/18096/ohi_delta_ver01/sn87075048/9/5/ed-1/seq-1/1,Ohio
6566,18099,0,sn89066235,"The news boy. (Benton, Scott C...)",1894,9,29,seq-5,ed-1,1,https://articleextractor.org/pages/18099/mohi_gordon_ver01/sn89066235/9/29/ed-1/seq-5/1,Missouri
7393,18101,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1894,10,27,seq-4,ed-1,1,https://articleextractor.org/pages/18101/nbu_alliance_ver01/sn99021999/10/27/ed-1/seq-4/1,Nebraska
6162,18102,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1894,5,19,seq-1,ed-1,1,https://articleextractor.org/pages/18102/mnhi_mankato_ver01/sn90059522/5/19/ed-1/seq-1/1,Minnesota
9698,18103,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,seq-6,ed-1,1,https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1/6/ed-1/seq-6/1,Ohio
9699,18103,1,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,seq-6,ed-1,1,https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1/6/ed-1/seq-6/1,Ohio
9700,18103,2,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1894,1,6,seq-6,ed-1,1,https://articleextractor.org/pages/18103/ohi_foxtrot_ver01/sn87076843/1/6/ed-1/seq-6/1,Ohio
9152,18104,0,sn83030193,"The evening world (New York, N.Y.)",1894,9,22,seq-4,ed-4,1,https://articleextractor.org/pages/18104/nn_kobayashi_ver01/sn83030193/9/22/ed-4/seq-4/1,New York
6814,18105,0,sn83016943,"Macon beacon (Macon, Miss.)",1894,9,8,seq-1,ed-1,1,https://articleextractor.org/pages/18105/msar_applejack_ver01/sn83016943/9/8/ed-1/seq-1/1,Mississippi
12077,18106,0,sn84024718,"Staunton spectator (Staunton, Va.)",1894,3,21,seq-2,ed-1,1,https://articleextractor.org/pages/18106/vi_lure_ver01/sn84024718/3/21/ed-1/seq-2/1,Virginia
3766,18108,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1894,1,17,seq-1,ed-1,1,https://articleextractor.org/pages/18108/iune_ephemera_ver01/sn92053934/1/17/ed-1/seq-1/1,Illinois
6349,18109,0,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1894,7,27,seq-3,ed-1,1,https://articleextractor.org/pages/18109/mnhi_volvo_ver01/sn00065127/7/27/ed-1/seq-3/1,South Dakota
6350,18110,0,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1894,9,14,seq-2,ed-1,1,https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/9/14/ed-1/seq-2/1,South Dakota
6351,18110,1,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1894,9,14,seq-2,ed-1,1,https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/9/14/ed-1/seq-2/1,South Dakota
6352,18110,2,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1894,9,14,seq-2,ed-1,1,https://articleextractor.org/pages/18110/mnhi_volvo_ver01/sn00065127/9/14/ed-1/seq-2/1,South Dakota
10060,18111,0,sn86063952,"The Guthrie daily leader (Guthrie, Okla.)",1894,7,4,seq-1,ed-1,1,https://articleextractor.org/pages/18111/okhi_ellis_ver01/sn86063952/7/4/ed-1/seq-1/1,Oklahoma
4527,18113,0,sn84029386,"Abilene weekly reflector (Abilene, Kan.)",1897,2,11,seq-12,ed-1,1,https://articleextractor.org/pages/18113/khi_lawrence_ver01/sn84029386/2/11/ed-1/seq-12/1,Kansas
4526,18113,1,sn84029386,"Abilene weekly reflector (Abilene, Kan.)",1897,2,11,seq-12,ed-1,1,https://articleextractor.org/pages/18113/khi_lawrence_ver01/sn84029386/2/11/ed-1/seq-12/1,Kansas
5168,18114,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1896,7,25,seq-2,ed-1,1,https://articleextractor.org/pages/18114/mdu_douglass_ver01/sn85038292/7/25/ed-1/seq-2/1,Maryland
5169,18114,1,sn85038292,"The Democratic advocate (Westminster, Md...)",1896,7,25,seq-2,ed-1,1,https://articleextractor.org/pages/18114/mdu_douglass_ver01/sn85038292/7/25/ed-1/seq-2/1,Maryland
5176,18115,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1899,10,7,seq-1,ed-1,1,https://articleextractor.org/pages/18115/mdu_douglass_ver01/sn85038292/10/7/ed-1/seq-1/1,Maryland
4532,18117,0,sn84029386,"Abilene weekly reflector (Abilene, Kan.)",1899,8,3,seq-2,ed-1,1,https://articleextractor.org/pages/18117/khi_lawrence_ver01/sn84029386/8/3/ed-1/seq-2/1,Kansas
4003,18118,0,sn92053933,"The Rock Island Argus and daily union. (Rock Island, Il...)",1922,1,25,seq-1,ed-1,1,https://articleextractor.org/pages/18118/iune_gutter_ver02/sn92053933/1/25/ed-1/seq-1/1,Illinois
6144,18119,0,sn90059523,"The Saint Paul globe. (St. Paul, Minn.)",1899,7,26,seq-4,ed-1,1,https://articleextractor.org/pages/18119/mnhi_lanesboro_ver01/sn90059523/7/26/ed-1/seq-4/1,Minnesota
4425,18120,0,sn82016014,"The Topeka state journal (Topeka, Kansas)",1896,12,30,seq-3,ed-1,1,https://articleextractor.org/pages/18120/khi_inge_ver01/sn82016014/12/30/ed-1/seq-3/1,Kansas
8005,18121,0,sn86063811,"The times-news (Hendersonville,...)",1938,11,22,seq-7,ed-1,1,https://articleextractor.org/pages/18121/ncu_endive_ver02/sn86063811/11/22/ed-1/seq-7/1,North Carolina
3642,18122,0,sn86056950,"The Chicago whip. (Chicago, Ill.)",1922,2,18,seq-1,ed-1,1,https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950/2/18/ed-1/seq-1/1,Illinois
8762,18124,0,sn85000631,"The Washburn leader (Washburn, McLea...)",1899,7,15,seq-5,ed-1,1,https://articleextractor.org/pages/18124/ndhi_hydrogen_ver01/sn85000631/7/15/ed-1/seq-5/1,North Dakota
1692,18125,0,sn82015104,"The record-union (Sacramento, Cal...)",1899,7,23,seq-1,ed-1,1,https://articleextractor.org/pages/18125/curiv_inskip_ver01/sn82015104/7/23/ed-1/seq-1/1,California
1693,18125,1,sn82015104,"The record-union (Sacramento, Cal...)",1899,7,23,seq-1,ed-1,1,https://articleextractor.org/pages/18125/curiv_inskip_ver01/sn82015104/7/23/ed-1/seq-1/1,California
5223,18126,0,sn88065731,"The daily banner. (Cambridge, Md.)",1912,12,23,seq-3,ed-1,1,https://articleextractor.org/pages/18126/mdu_jacobsen_ver01/sn88065731/12/23/ed-1/seq-3/1,Maryland
6432,18127,0,sn89066234,"Scott County kicker. (Benton, Mo.)",1911,3,18,seq-2,ed-1,1,https://articleextractor.org/pages/18127/mohi_dorothea_ver01/sn89066234/3/18/ed-1/seq-2/1,Missouri
6433,18127,1,sn89066234,"Scott County kicker. (Benton, Mo.)",1911,3,18,seq-2,ed-1,1,https://articleextractor.org/pages/18127/mohi_dorothea_ver01/sn89066234/3/18/ed-1/seq-2/1,Missouri
6420,18128,0,sn89066313,"University Missourian (Columbia, Mo.)",1911,4,26,seq-2,ed-1,1,https://articleextractor.org/pages/18128/mohi_carver_ver01/sn89066313/4/26/ed-1/seq-2/1,Missouri
9926,18129,0,sn88077573,"The Marion daily mirror. (Marion, Ohio)",1911,4,26,seq-2,ed-1,1,https://articleextractor.org/pages/18129/ohi_kilo_ver01/sn88077573/4/26/ed-1/seq-2/1,Ohio
3882,18130,0,sn84020097,"The daily worker (Chicago, Ill.)",1932,10,28,seq-3,ed-1,1,https://articleextractor.org/pages/18130/iune_fluorite_ver01/sn84020097/10/28/ed-1/seq-3/1,Illinois
11400,18131,0,sn86064239,"The Snyder signal. (Snyder, Tex.)",1911,10,6,seq-5,ed-1,1,https://articleextractor.org/pages/18131/txdn_dodge_ver01/sn86064239/10/6/ed-1/seq-5/1,Texas
4069,18132,0,sn93055779,"The Cairo bulletin. (Cairo, Ill.)",1911,8,12,seq-1,ed-1,1,https://articleextractor.org/pages/18132/iune_kerning_ver01/sn93055779/8/12/ed-1/seq-1/1,Illinois
12315,18133,0,sn95066012,"The Bennington evening banner. (Bennington, Vt.)",1911,4,25,seq-2,ed-1,1,https://articleextractor.org/pages/18133/vtu_barre_ver01/sn95066012/4/25/ed-1/seq-2/1,Vermont
8880,18134,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1911,8,15,seq-3,ed-2,1,https://articleextractor.org/pages/18134/njr_cinnamon_ver03/sn85035720/8/15/ed-2/seq-3/1,New Jersey
10078,18136,0,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1911,6,28,seq-5,ed-1,1,https://articleextractor.org/pages/18136/okhi_eufaula_ver01/sn85042303/6/28/ed-1/seq-5/1,Oklahoma
10079,18136,1,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1911,6,28,seq-5,ed-1,1,https://articleextractor.org/pages/18136/okhi_eufaula_ver01/sn85042303/6/28/ed-1/seq-5/1,Oklahoma
3414,18137,0,sn86063041,"American Falls press (American Falls,...)",1911,12,7,seq-2,ed-1,1,https://articleextractor.org/pages/18137/idhi_james_ver01/sn86063041/12/7/ed-1/seq-2/1,Idaho
3415,18137,1,sn86063041,"American Falls press (American Falls,...)",1911,12,7,seq-2,ed-1,1,https://articleextractor.org/pages/18137/idhi_james_ver01/sn86063041/12/7/ed-1/seq-2/1,Idaho
3692,18138,0,sn84024055,"The broad ax (Salt Lake City,...)",1912,12,28,seq-1,ed-1,1,https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055/12/28/ed-1/seq-1/1,Illinois
4252,18139,1,sn82016014,"The Topeka state journal (Topeka, Kansas)",1911,4,24,seq-4,ed-1,1,https://articleextractor.org/pages/18139/khi_edelbrock_ver01/sn82016014/4/24/ed-1/seq-4/1,Kansas
3876,18140,0,sn84020097,"The daily worker (Chicago, Ill.)",1932,10,6,seq-4,ed-1,1,https://articleextractor.org/pages/18140/iune_fluorite_ver01/sn84020097/10/6/ed-1/seq-4/1,Illinois
8878,18141,0,sn91064011,"Newark evening star and Newark advertiser (Newark, N.J.)",1912,11,19,seq-2,ed-1,1,https://articleextractor.org/pages/18141/njr_carmela_ver01/sn91064011/11/19/ed-1/seq-2/1,New Jersey
7831,18142,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1911,10,13,seq-1,ed-1,1,https://articleextractor.org/pages/18142/nbu_rosewater_ver01/sn99021999/10/13/ed-1/seq-1/1,Nebraska
9544,18143,0,sn85038119,"The Hocking sentinel (Logan, Ohio)",1899,1,26,seq-2,ed-1,1,https://articleextractor.org/pages/18143/ohi_delta_ver01/sn85038119/1/26/ed-1/seq-2/1,Ohio
9012,18144,0,sn84020613,"Albuquerque daily citizen (Albuquerque, N....)",1899,5,15,seq-2,ed-1,1,https://articleextractor.org/pages/18144/nmu_hollyhock_ver01/sn84020613/5/15/ed-1/seq-2/1,New Mexico
8102,18145,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1899,3,24,seq-4,ed-1,1,https://articleextractor.org/pages/18145/ncu_green_ver01/sn91068367/3/24/ed-1/seq-4/1,North Carolina
11788,18146,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1903,7,1,seq-1,ed-1,1,https://articleextractor.org/pages/18146/uuml_two_ver01/sn85058130/7/1/ed-1/seq-1/1,Utah
8901,18147,0,sn87068097,The Jersey City news. (Jersey City [N....),1899,2,23,seq-1,ed-1,1,https://articleextractor.org/pages/18147/njr_horseradish_ver02/sn87068097/2/23/ed-1/seq-1/1,New Jersey
