Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,newspaper_state,url_fixed,date,date2,URL
7118,19587,1,sn86090233,"The Port Gibson reveille (Port Gibson, Mi...)",1909,5,20,seq-5,ed-1,1,Mississippi,https://articleextractor.org/pages/19587/msar_jacard_ver01/sn86090233,1909-05-20,1909/05/20,https://articleextractor.org/pages/19587/msar_jacard_ver01/sn86090233/1909/05/20/ed-1/seq-5/0?user_id=6
9990,19588,0,sn93066071,"The Beaver herald (Beaver, O.T. [O...)",1896,10,1,seq-2,ed-1,1,Oklahoma,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071,1896-10-01,1896/10/01,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071/1896/10/01/ed-1/seq-2/0?user_id=6
9991,19588,1,sn93066071,"The Beaver herald (Beaver, O.T. [O...)",1896,10,1,seq-2,ed-1,1,Oklahoma,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071,1896-10-01,1896/10/01,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071/1896/10/01/ed-1/seq-2/0?user_id=6
9992,19588,2,sn93066071,"The Beaver herald (Beaver, O.T. [O...)",1896,10,1,seq-2,ed-1,1,Oklahoma,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071,1896-10-01,1896/10/01,https://articleextractor.org/pages/19588/okhi_atoka_ver01/sn93066071/1896/10/01/ed-1/seq-2/0?user_id=6
2805,19589,0,sn85047084,"The Pacific commercial advertiser (Honolulu, Hawaiian Islands) 1885-1921",1908,9,9,seq-1,ed-1,1,Hawaii,https://articleextractor.org/pages/19589/hihouml_gonzalo_ver01/sn85047084,1908-09-09,1908/09/09,https://articleextractor.org/pages/19589/hihouml_gonzalo_ver01/sn85047084/1908/09/09/ed-1/seq-1/0?user_id=6
6755,19590,0,sn90061371,"Potosi journal. (Potosi, Mo.)",1900,2,21,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/19590/mohi_marmaduke_ver02/sn90061371,1900-02-21,1900/02/21,https://articleextractor.org/pages/19590/mohi_marmaduke_ver02/sn90061371/1900/02/21/ed-1/seq-2/0?user_id=6
6150,19591,0,sn86063381,"The Bemidji daily pioneer (Bemidji, Minn.)",1915,11,12,seq-1,ed-1,1,Minnesota,https://articleextractor.org/pages/19591/mnhi_leech_ver01/sn86063381,1915-11-12,1915/11/12,https://articleextractor.org/pages/19591/mnhi_leech_ver01/sn86063381/1915/11/12/ed-1/seq-1/0?user_id=6
2564,19592,0,sn95026977,"Gainesville daily sun. (Gainesville, Fl...)",1908,2,9,seq-1,ed-1,1,Florida,https://articleextractor.org/pages/19592/fu_six_ver01/sn95026977,1908-02-09,1908/02/09,https://articleextractor.org/pages/19592/fu_six_ver01/sn95026977/1908/02/09/ed-1/seq-1/0?user_id=6
5318,19593,0,sn83016025,"The Portland daily press (Portland, Me.)",1893,5,9,seq-3,ed-1,1,Maine,https://articleextractor.org/pages/19593/me_halfwayrock_ver01/sn83016025,1893-05-09,1893/05/09,https://articleextractor.org/pages/19593/me_halfwayrock_ver01/sn83016025/1893/05/09/ed-1/seq-3/0?user_id=6
8363,19594,0,sn84020712,"The western Democrat (Charlotte, N.C.)",1861,7,9,seq-3,ed-1,1,North Carolina,https://articleextractor.org/pages/19594/ncu_lumber_ver01/sn84020712,1861-07-09,1861/07/09,https://articleextractor.org/pages/19594/ncu_lumber_ver01/sn84020712/1861/07/09/ed-1/seq-3/0?user_id=6
6756,19595,0,sn90061371,"Potosi journal. (Potosi, Mo.)",1900,6,13,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/19595/mohi_marmaduke_ver02/sn90061371,1900-06-13,1900/06/13,https://articleextractor.org/pages/19595/mohi_marmaduke_ver02/sn90061371/1900/06/13/ed-1/seq-2/0?user_id=6
6757,19595,1,sn90061371,"Potosi journal. (Potosi, Mo.)",1900,6,13,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/19595/mohi_marmaduke_ver02/sn90061371,1900-06-13,1900/06/13,https://articleextractor.org/pages/19595/mohi_marmaduke_ver02/sn90061371/1900/06/13/ed-1/seq-2/0?user_id=6
6490,19596,0,sn89066620,"The Jackson herald. (Jackson, Mo.)",1904,3,17,seq-7,ed-1,1,Missouri,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620,1904-03-17,1904/03/17,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620/1904/03/17/ed-1/seq-7/0?user_id=6
6491,19596,1,sn89066620,"The Jackson herald. (Jackson, Mo.)",1904,3,17,seq-7,ed-1,1,Missouri,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620,1904-03-17,1904/03/17,https://articleextractor.org/pages/19596/mohi_felice_ver01/sn89066620/1904/03/17/ed-1/seq-7/0?user_id=6
3053,19597,0,sn83025182,"The daily Gate City (Keokuk, Iowa)",1915,6,15,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/19597/iahi_decorah_ver01/sn83025182,1915-06-15,1915/06/15,https://articleextractor.org/pages/19597/iahi_decorah_ver01/sn83025182/1915/06/15/ed-1/seq-2/0?user_id=6
11507,19598,0,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11516,19598,1,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11517,19598,2,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11519,19598,3,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11521,19598,4,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11513,19598,5,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11524,19598,6,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
11514,19598,7,sn86071158,"Fort Worth gazette (Fort Worth, Tex...)",1893,2,3,seq-1,ed-1,1,Texas,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158,1893-02-03,1893/02/03,https://articleextractor.org/pages/19598/txdn_india_ver02/sn86071158/1893/02/03/ed-1/seq-1/0?user_id=6
9134,19599,0,sn83030193,"The evening world (New York, N.Y.)",1892,9,7,seq-5,ed-6,1,New York,https://articleextractor.org/pages/19599/nn_goethe_ver01/sn83030193,1892-09-07,1892/09/07,https://articleextractor.org/pages/19599/nn_goethe_ver01/sn83030193/1892/09/07/ed-6/seq-5/0?user_id=6
5327,19600,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1896,6,5,seq-4,ed-1,1,Maine,https://articleextractor.org/pages/19600/me_indianisland_ver01/sn82014248,1896-06-05,1896/06/05,https://articleextractor.org/pages/19600/me_indianisland_ver01/sn82014248/1896/06/05/ed-1/seq-4/0?user_id=6
8885,19601,0,sn91064011,"Newark evening star and Newark advertiser (Newark, N.J.)",1915,1,16,seq-10,ed-1,1,New Jersey,https://articleextractor.org/pages/19601/njr_elliot_ver01/sn91064011,1915-01-16,1915/01/16,https://articleextractor.org/pages/19601/njr_elliot_ver01/sn91064011/1915/01/16/ed-1/seq-10/0?user_id=6
6763,19602,0,sn87065535,"The Neshoba Democrat. (Philadelphia, M...)",1909,7,1,seq-2,ed-1,1,Mississippi,https://articleextractor.org/pages/19602/msar_abolitionist_ver02/sn87065535,1909-07-01,1909/07/01,https://articleextractor.org/pages/19602/msar_abolitionist_ver02/sn87065535/1909/07/01/ed-1/seq-2/0?user_id=6
6764,19602,1,sn87065535,"The Neshoba Democrat. (Philadelphia, M...)",1909,7,1,seq-2,ed-1,1,Mississippi,https://articleextractor.org/pages/19602/msar_abolitionist_ver02/sn87065535,1909-07-01,1909/07/01,https://articleextractor.org/pages/19602/msar_abolitionist_ver02/sn87065535/1909/07/01/ed-1/seq-2/0?user_id=6
6767,19603,0,sn86074058,"The Brookhaven leader (Brookhaven, Mis...)",1885,3,26,seq-4,ed-1,1,Mississippi,https://articleextractor.org/pages/19603/msar_agate_ver01/sn86074058,1885-03-26,1885/03/26,https://articleextractor.org/pages/19603/msar_agate_ver01/sn86074058/1885/03/26/ed-1/seq-4/0?user_id=6
3725,19604,0,sn92053945,"Rock Island daily Argus. (Rock Island, Il...)",1886,10,14,seq-1,ed-1,1,Illinois,https://articleextractor.org/pages/19604/iune_deadline_ver01/sn92053945,1886-10-14,1886/10/14,https://articleextractor.org/pages/19604/iune_deadline_ver01/sn92053945/1886/10/14/ed-1/seq-1/0?user_id=6
4793,19605,0,sn87060189,Daily evening bulletin (Maysville [Ky.]),1886,9,29,seq-1,ed-1,1,Kentucky,https://articleextractor.org/pages/19605/kyu_excalibur_ver01/sn87060189,1886-09-29,1886/09/29,https://articleextractor.org/pages/19605/kyu_excalibur_ver01/sn87060189/1886/09/29/ed-1/seq-1/0?user_id=6
7024,19606,0,sn87065028,"The Columbus commercial. (Columbus, Miss.)",1908,8,9,seq-1,ed-1,1,Mississippi,https://articleextractor.org/pages/19606/msar_fluttershy_ver01/sn87065028,1908-08-09,1908/08/09,https://articleextractor.org/pages/19606/msar_fluttershy_ver01/sn87065028/1908/08/09/ed-1/seq-1/0?user_id=6
5752,19607,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1885,4,17,seq-5,ed-1,1,Minnesota,https://articleextractor.org/pages/19607/mnhi_dassel_ver01/sn90059522,1885-04-17,1885/04/17,https://articleextractor.org/pages/19607/mnhi_dassel_ver01/sn90059522/1885/04/17/ed-1/seq-5/0?user_id=6
5219,19610,0,sn83016107,"The aegis & intelligencer (Bel Air, Md.)",1885,11,20,seq-3,ed-1,2,Maryland,https://articleextractor.org/pages/19610/mdu_henson_ver01/sn83016107,1885-11-20,1885/11/20,https://articleextractor.org/pages/19610/mdu_henson_ver01/sn83016107/1885/11/20/ed-1/seq-3/0?user_id=6
10377,19611,0,sn2001063133,"Turner County herald. (Hurley, Dakota ...)",1904,7,14,seq-2,ed-1,2,South Dakota,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133,1904-07-14,1904/07/14,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133/1904/07/14/ed-1/seq-2/0?user_id=6
10378,19611,1,sn2001063133,"Turner County herald. (Hurley, Dakota ...)",1904,7,14,seq-2,ed-1,2,South Dakota,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133,1904-07-14,1904/07/14,https://articleextractor.org/pages/19611/sdhi_eagle_ver01/sn2001063133/1904/07/14/ed-1/seq-2/0?user_id=6
8851,19612,0,sn89074109,"Golden Valley chronicle. (Beach, Billings...)",1915,7,9,seq-3,ed-1,1,North Dakota,https://articleextractor.org/pages/19612/ndhi_kramer_ver01/sn89074109,1915-07-09,1915/07/09,https://articleextractor.org/pages/19612/ndhi_kramer_ver01/sn89074109/1915/07/09/ed-1/seq-3/0?user_id=6
9423,19614,0,sn88077272,"The Eaton Democrat. (Eaton, Ohio)",1885,12,31,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/19614/ohi_arnarson_ver01/sn88077272,1885-12-31,1885/12/31,https://articleextractor.org/pages/19614/ohi_arnarson_ver01/sn88077272/1885/12/31/ed-1/seq-2/0?user_id=6
7963,19615,0,sn90052434,"The southerner (Tarboro', Edgec...))",1857,5,30,seq-2,ed-1,1,North Carolina,https://articleextractor.org/pages/19615/ncu_dan_ver01/sn90052434,1857-05-30,1857/05/30,https://articleextractor.org/pages/19615/ncu_dan_ver01/sn90052434/1857/05/30/ed-1/seq-2/0?user_id=6
9128,19617,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1914,1,14,seq-4,ed-1,1,New York,https://articleextractor.org/pages/19617/nn_futuyma_ver02/sn83030272,1914-01-14,1914/01/14,https://articleextractor.org/pages/19617/nn_futuyma_ver02/sn83030272/1914/01/14/ed-1/seq-4/0?user_id=6
7334,19618,0,sn84036008,"The Billings gazette (Billings, Mont.)",1901,1,29,seq-1,ed-1,1,Montana,https://articleextractor.org/pages/19618/mthi_kelseya_ver02/sn84036008,1901-01-29,1901/01/29,https://articleextractor.org/pages/19618/mthi_kelseya_ver02/sn84036008/1901/01/29/ed-1/seq-1/0?user_id=6
8991,19619,0,sn84020631,"Santa Fe daily New Mexican (Santa Fe, N.M.)",1896,4,3,seq-1,ed-1,1,New Mexico,https://articleextractor.org/pages/19619/nmu_fleming_ver01/sn84020631,1896-04-03,1896/04/03,https://articleextractor.org/pages/19619/nmu_fleming_ver01/sn84020631/1896/04/03/ed-1/seq-1/0?user_id=6
3434,19620,0,sn82015679,The Indianapolis journal (Indianapolis [I...),1884,9,9,seq-1,ed-1,1,Indiana,https://articleextractor.org/pages/19620/in_asimov_ver02/sn82015679,1884-09-09,1884/09/09,https://articleextractor.org/pages/19620/in_asimov_ver02/sn82015679/1884/09/09/ed-1/seq-1/0?user_id=6
8616,19621,0,sn85042373,"The evening times (Grand Forks, N....)",1914,3,18,seq-1,ed-1,1,North Dakota,https://articleextractor.org/pages/19621/ndhi_esmond_ver01/sn85042373,1914-03-18,1914/03/18,https://articleextractor.org/pages/19621/ndhi_esmond_ver01/sn85042373/1914/03/18/ed-1/seq-1/0?user_id=6
5532,19622,0,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
5533,19622,1,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
5534,19622,2,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
5535,19622,3,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
5536,19622,4,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
5537,19622,5,sn96077142,"The L'Anse sentinel. (L'Anse, L.S., M...)",1900,3,31,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142,1900-03-31,1900/03/31,https://articleextractor.org/pages/19622/mimtptc_jonesville_ver01/sn96077142/1900/03/31/ed-1/seq-2/0?user_id=6
12689,19623,0,sn87093377,"The Northwest enterprise (Seattle, Wash.)",1933,12,14,seq-1,ed-1,1,Washington,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377,1933-12-14,1933/12/14,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/1933/12/14/ed-1/seq-1/0?user_id=6
12672,19623,1,sn87093377,"The Northwest enterprise (Seattle, Wash.)",1933,12,14,seq-1,ed-1,1,Washington,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377,1933-12-14,1933/12/14,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/1933/12/14/ed-1/seq-1/0?user_id=6
12679,19623,2,sn87093377,"The Northwest enterprise (Seattle, Wash.)",1933,12,14,seq-1,ed-1,1,Washington,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377,1933-12-14,1933/12/14,https://articleextractor.org/pages/19623/wa_canvasback_ver02/sn87093377/1933/12/14/ed-1/seq-1/0?user_id=6
6834,19624,0,sn85034374,"The Greenville times (Greenville, Mis...)",1904,7,2,seq-2,ed-1,1,Mississippi,https://articleextractor.org/pages/19624/msar_braeburn_ver01/sn85034374,1904-07-02,1904/07/02,https://articleextractor.org/pages/19624/msar_braeburn_ver01/sn85034374/1904/07/02/ed-1/seq-2/0?user_id=6
8874,19625,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1908,6,23,seq-6,ed-2,1,New Jersey,https://articleextractor.org/pages/19625/njr_basil_ver02/sn85035720,1908-06-23,1908/06/23,https://articleextractor.org/pages/19625/njr_basil_ver02/sn85035720/1908/06/23/ed-2/seq-6/0?user_id=6
2716,19626,0,sn89053684,"The Savannah morning news. (Savannah, Ga.)",1900,8,1,seq-8,ed-1,1,Georgia,https://articleextractor.org/pages/19626/gu_gadget_ver01/sn89053684,1900-08-01,1900/08/01,https://articleextractor.org/pages/19626/gu_gadget_ver01/sn89053684/1900/08/01/ed-1/seq-8/0?user_id=6
7315,19628,0,sn83025308,"The Helena independent (Helena, Mont.)",1892,2,24,seq-1,ed-1,1,Montana,https://articleextractor.org/pages/19628/mthi_jay_ver01/sn83025308,1892-02-24,1892/02/24,https://articleextractor.org/pages/19628/mthi_jay_ver01/sn83025308/1892/02/24/ed-1/seq-1/0?user_id=6
4801,19629,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1892,5,21,seq-3,ed-1,1,Kentucky,https://articleextractor.org/pages/19629/kyu_fargo_ver01/sn86069117,1892-05-21,1892/05/21,https://articleextractor.org/pages/19629/kyu_fargo_ver01/sn86069117/1892/05/21/ed-1/seq-3/0?user_id=6
4899,19630,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1901,10,31,seq-3,ed-1,1,Kentucky,https://articleextractor.org/pages/19630/kyu_gandhi_ver01/sn86069117,1901-10-31,1901/10/31,https://articleextractor.org/pages/19630/kyu_gandhi_ver01/sn86069117/1901/10/31/ed-1/seq-3/0?user_id=6
12031,19631,0,sn85025007,"Alexandria gazette (Alexandria, D.C...)",1914,9,14,seq-3,ed-1,1,District of Columbia,https://articleextractor.org/pages/19631/vi_isogawa_ver01/sn85025007,1914-09-14,1914/09/14,https://articleextractor.org/pages/19631/vi_isogawa_ver01/sn85025007/1914/09/14/ed-1/seq-3/0?user_id=6
13167,19632,0,sn85033255,"River Falls journal (River Falls, Pi...)",1892,9,22,seq-2,ed-1,1,Wisconsin,https://articleextractor.org/pages/19632/whi_galky_ver01/sn85033255,1892-09-22,1892/09/22,https://articleextractor.org/pages/19632/whi_galky_ver01/sn85033255/1892/09/22/ed-1/seq-2/0?user_id=6
13168,19632,1,sn85033255,"River Falls journal (River Falls, Pi...)",1892,9,22,seq-2,ed-1,1,Wisconsin,https://articleextractor.org/pages/19632/whi_galky_ver01/sn85033255,1892-09-22,1892/09/22,https://articleextractor.org/pages/19632/whi_galky_ver01/sn85033255/1892/09/22/ed-1/seq-2/0?user_id=6
3397,19633,0,sn86091060,"Elmore bulletin (Rocky Bar, Idah...)",1901,7,25,seq-1,ed-1,1,Idaho,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060,1901-07-25,1901/07/25,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060/1901/07/25/ed-1/seq-1/0?user_id=6
3398,19633,1,sn86091060,"Elmore bulletin (Rocky Bar, Idah...)",1901,7,25,seq-1,ed-1,1,Idaho,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060,1901-07-25,1901/07/25,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060/1901/07/25/ed-1/seq-1/0?user_id=6
3399,19633,2,sn86091060,"Elmore bulletin (Rocky Bar, Idah...)",1901,7,25,seq-1,ed-1,1,Idaho,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060,1901-07-25,1901/07/25,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060/1901/07/25/ed-1/seq-1/0?user_id=6
3400,19633,3,sn86091060,"Elmore bulletin (Rocky Bar, Idah...)",1901,7,25,seq-1,ed-1,1,Idaho,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060,1901-07-25,1901/07/25,https://articleextractor.org/pages/19633/idhi_evanovich_ver01/sn86091060/1901/07/25/ed-1/seq-1/0?user_id=6
6002,19634,0,sn83016589,"The Mankato free press (Mankato, Blue E...)",1908,3,13,seq-2,ed-1,1,Minnesota,https://articleextractor.org/pages/19634/mnhi_goalball_ver01/sn83016589,1908-03-13,1908/03/13,https://articleextractor.org/pages/19634/mnhi_goalball_ver01/sn83016589/1908/03/13/ed-1/seq-2/0?user_id=6
6762,19635,0,sn90061371,"Potosi journal. (Potosi, Mo.)",1914,9,30,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/19635/mohi_marmaduke_ver02/sn90061371,1914-09-30,1914/09/30,https://articleextractor.org/pages/19635/mohi_marmaduke_ver02/sn90061371/1914/09/30/ed-1/seq-2/0?user_id=6
13124,19636,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1886,3,12,seq-1,ed-1,1,Wisconsin,https://articleextractor.org/pages/19636/whi_engledinger_ver02/sn85033123,1886-03-12,1886/03/12,https://articleextractor.org/pages/19636/whi_engledinger_ver02/sn85033123/1886/03/12/ed-1/seq-1/0?user_id=6
13125,19636,1,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1886,3,12,seq-1,ed-1,1,Wisconsin,https://articleextractor.org/pages/19636/whi_engledinger_ver02/sn85033123,1886-03-12,1886/03/12,https://articleextractor.org/pages/19636/whi_engledinger_ver02/sn85033123/1886/03/12/ed-1/seq-1/0?user_id=6
6385,19637,0,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1908,7,3,seq-2,ed-1,1,South Dakota,https://articleextractor.org/pages/19637/mnhi_windstar_ver01/sn00065127,1908-07-03,1908/07/03,https://articleextractor.org/pages/19637/mnhi_windstar_ver01/sn00065127/1908/07/03/ed-1/seq-2/0?user_id=6
9722,19638,0,sn88078751,"The Democratic banner. (Mt. Vernon, Ohi...)",1915,8,10,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/19638/ohi_foxtrot_ver01/sn88078751,1915-08-10,1915/08/10,https://articleextractor.org/pages/19638/ohi_foxtrot_ver01/sn88078751/1915/08/10/ed-1/seq-2/0?user_id=6
7910,19639,0,sn91068076,"Asheville daily citizen (Asheville, N.C.)",1893,2,10,seq-3,ed-1,1,North Carolina,https://articleextractor.org/pages/19639/ncu_cane_ver01/sn91068076,1893-02-10,1893/02/10,https://articleextractor.org/pages/19639/ncu_cane_ver01/sn91068076/1893/02/10/ed-1/seq-3/0?user_id=6
6339,19640,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1885,9,6,seq-1,ed-1,1,Minnesota,https://articleextractor.org/pages/19640/mnhi_ulan_ver01/sn90059522,1885-09-06,1885/09/06,https://articleextractor.org/pages/19640/mnhi_ulan_ver01/sn90059522/1885/09/06/ed-1/seq-1/0?user_id=6
3651,19641,0,sn89080007,"Metropolis weekly gazette. (Metropolis, Ill...)",1920,12,17,seq-1,ed-1,1,Illinois,https://articleextractor.org/pages/19641/iune_amethyst_ver01/sn89080007,1920-12-17,1920/12/17,https://articleextractor.org/pages/19641/iune_amethyst_ver01/sn89080007/1920/12/17/ed-1/seq-1/0?user_id=6
5701,19642,0,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1885,7,8,seq-4,ed-1,1,Minnesota,https://articleextractor.org/pages/19642/mnhi_chaska_ver01/sn90059522,1885-07-08,1885/07/08,https://articleextractor.org/pages/19642/mnhi_chaska_ver01/sn90059522/1885/07/08/ed-1/seq-4/0?user_id=6
5702,19642,1,sn90059522,"St. Paul daily globe (Saint Paul, Min...)",1885,7,8,seq-4,ed-1,1,Minnesota,https://articleextractor.org/pages/19642/mnhi_chaska_ver01/sn90059522,1885-07-08,1885/07/08,https://articleextractor.org/pages/19642/mnhi_chaska_ver01/sn90059522/1885/07/08/ed-1/seq-4/0?user_id=6
8414,19643,0,sn92073908,"The commonwealth. (Scotland Neck, ...)",1899,4,27,seq-2,ed-1,1,North Carolina,https://articleextractor.org/pages/19643/ncu_mitchell_ver01/sn92073908,1899-04-27,1899/04/27,https://articleextractor.org/pages/19643/ncu_mitchell_ver01/sn92073908/1899/04/27/ed-1/seq-2/0?user_id=6
3152,19644,0,sn85049554,"Evening times-Republican (Marshalltown, I...)",1906,10,16,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/19644/iahi_estes_ver01/sn85049554,1906-10-16,1906/10/16,https://articleextractor.org/pages/19644/iahi_estes_ver01/sn85049554/1906/10/16/ed-1/seq-1/0?user_id=6
8823,19645,0,sn85042405,"Jamestown weekly alert (Jamestown, Stut...)",1911,12,14,seq-9,ed-1,1,North Dakota,https://articleextractor.org/pages/19645/ndhi_iodine_ver02/sn85042405,1911-12-14,1911/12/14,https://articleextractor.org/pages/19645/ndhi_iodine_ver02/sn85042405/1911/12/14/ed-1/seq-9/0?user_id=6
7119,19646,0,sn86090233,"The Port Gibson reveille (Port Gibson, Mi...)",1911,5,18,seq-4,ed-1,1,Mississippi,https://articleextractor.org/pages/19646/msar_jacard_ver01/sn86090233,1911-05-18,1911/05/18,https://articleextractor.org/pages/19646/msar_jacard_ver01/sn86090233/1911/05/18/ed-1/seq-4/0?user_id=6
12545,19647,0,sn84023416,"Essex County herald (Guildhall, Vt.)",1885,1,2,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/19647/vtu_ira_ver01/sn84023416,1885-01-02,1885/01/02,https://articleextractor.org/pages/19647/vtu_ira_ver01/sn84023416/1885/01/02/ed-1/seq-2/0?user_id=6
